Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR055_01_LQ1.D,FID1A,0.035,0.0334,0.0204,
MBPR055_01_LQ1.D,FID1A,2.458,0.9879,0.3863,
MBPR055_01_LQ1.D,FID1A,2.505,2.9604,0.4462,
MBPR055_01_LQ1.D,FID1A,2.683,11.0919,3.0840,
MBPR055_01_LQ1.D,FID1A,2.775,11.7535,2.2669,
MBPR055_01_LQ1.D,FID1A,2.876,12.5714,1.3843,
MBPR055_01_LQ1.D,FID1A,3.166,29.0220,6.1544,
MBPR055_01_LQ1.D,FID1A,3.283,27.2241,4.2686,
MBPR055_01_LQ1.D,FID1A,3.432,29.1532,3.1124,
MBPR055_01_LQ1.D,FID1A,3.672,3.8414,1.1672,
MBPR055_01_LQ1.D,FID1A,3.747,22.7007,1.9782,
MBPR055_01_LQ1.D,FID1A,4.093,2.9037,0.4573,
MBPR055_01_LQ1.D,FID1A,4.263,12.5099,5.2200,
MBPR055_01_LQ1.D,FID1A,4.297,22.0999,5.0679,
MBPR055_01_LQ1.D,FID1A,4.402,46.6876,5.0475,
MBPR055_01_LQ1.D,FID1A,4.608,28.6839,3.1246,
MBPR055_01_LQ1.D,FID1A,4.821,30.3915,1.9920,
MBPR055_01_LQ1.D,FID1A,5.321,4.9757,0.8093,
MBPR055_01_LQ1.D,FID1A,5.487,43.7417,1.5815,
MBPR055_01_LQ1.D,FID1A,7.577,1697593.3750,45918.4961,
MBPR055_01_LQ1.D,FID1A,7.668,18.6886,9.8765,
MBPR055_01_LQ1.D,FID1A,7.773,12.7837,6.0836,
MBPR055_01_LQ1.D,FID1A,7.814,4.6461,2.5570,
MBPR055_01_LQ1.D,FID1A,7.862,6.7824,2.8037,
MBPR055_01_LQ1.D,FID1A,7.905,3.4582,1.6611,
MBPR055_01_LQ1.D,FID1A,7.969,9.5947,4.7831,
MBPR055_01_LQ1.D,FID1A,8.011,4.1929,2.0946,
MBPR055_01_LQ1.D,FID1A,8.077,18.5271,10.2048,
MBPR055_01_LQ1.D,FID1A,8.143,4.9671,2.4175,
MBPR055_01_LQ1.D,FID1A,8.203,29.5145,13.9780,
MBPR055_01_LQ1.D,FID1A,8.276,3.0071,1.4176,
MBPR055_01_LQ1.D,FID1A,8.317,4.8376,2.2495,
MBPR055_01_LQ1.D,FID1A,8.373,3.5308,1.1851,
MBPR055_01_LQ1.D,FID1A,8.435,1.8475,0.6829,
MBPR055_01_LQ1.D,FID1A,8.519,2.7365,0.9220,
MBPR055_01_LQ1.D,FID1A,8.556,4.0258,1.8584,
MBPR055_01_LQ1.D,FID1A,8.617,8.9203,2.8094,
MBPR055_01_LQ1.D,FID1A,8.703,1.4742,0.9090,
MBPR055_01_LQ1.D,FID1A,8.767,642.9069,344.5672,
MBPR055_01_LQ1.D,FID1A,8.924,392.8766,205.3304,
MBPR055_01_LQ1.D,FID1A,9.047,10.8613,2.6077,
MBPR055_01_LQ1.D,FID1A,9.120,3.5676,1.5751,
MBPR055_01_LQ1.D,FID1A,9.179,3.2945,1.5777,
MBPR055_01_LQ1.D,FID1A,9.218,1.5449,0.8281,
MBPR055_01_LQ1.D,FID1A,9.280,4.4048,1.7583,
MBPR055_01_LQ1.D,FID1A,9.321,3.1551,1.6209,
MBPR055_01_LQ1.D,FID1A,9.406,10.0739,4.4409,
MBPR055_01_LQ1.D,FID1A,9.485,8.3507,4.0838,
MBPR055_01_LQ1.D,FID1A,9.548,0.6975,0.3155,
MBPR055_01_LQ1.D,FID1A,9.618,0.8575,0.4659,
MBPR055_01_LQ1.D,FID1A,9.675,3.5443,1.4569,
MBPR055_01_LQ1.D,FID1A,9.732,2.7273,1.2147,
MBPR055_01_LQ1.D,FID1A,9.842,8.2529,3.0102,
MBPR055_01_LQ1.D,FID1A,9.904,0.5528,0.2761,
MBPR055_01_LQ1.D,FID1A,9.985,9.9708,4.9116,
MBPR055_01_LQ1.D,FID1A,10.039,28.9358,11.4360,
MBPR055_01_LQ1.D,FID1A,10.166,14.6298,7.0127,
MBPR055_01_LQ1.D,FID1A,10.282,4.8597,1.7799,
MBPR055_01_LQ1.D,FID1A,10.366,0.8388,0.3650,
MBPR055_01_LQ1.D,FID1A,10.426,1.2389,0.4674,
MBPR055_01_LQ1.D,FID1A,10.479,2.1386,0.6910,
MBPR055_01_LQ1.D,FID1A,10.577,3.8264,2.2152,
MBPR055_01_LQ1.D,FID1A,10.613,9.9108,5.1149,
