Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-001-1-MBPR055_01_GS2.D,FID1A,0.016,0.0958,0.1144,
F-001-1-MBPR055_01_GS2.D,FID1A,0.516,0.0505,0.0591,
F-001-1-MBPR055_01_GS2.D,FID1A,1.226,2500.4297,2375.0056,
F-001-1-MBPR055_01_GS2.D,FID1A,1.250,8144.4121,7848.1611,
F-001-1-MBPR055_01_GS2.D,FID1A,1.279,45695.6797,35134.5547,
F-001-1-MBPR055_01_GS2.D,FID1A,1.408,22027.9707,20644.7871,
F-001-1-MBPR055_01_GS2.D,FID1A,1.463,3396.9783,2718.1289,
F-001-1-MBPR055_01_GS2.D,FID1A,1.524,465.6191,462.8735,
F-001-1-MBPR055_01_GS2.D,FID1A,1.563,62.3504,67.4281,
F-001-1-MBPR055_01_GS2.D,FID1A,1.694,4672.4995,3473.5828,
F-001-1-MBPR055_01_GS2.D,FID1A,1.763,1035.1489,1000.7897,
F-001-1-MBPR055_01_GS2.D,FID1A,1.801,30.0589,29.3307,
F-001-1-MBPR055_01_GS2.D,FID1A,1.854,418.3990,391.4940,
F-001-1-MBPR055_01_GS2.D,FID1A,1.911,120.3875,60.3731,
F-001-1-MBPR055_01_GS2.D,FID1A,1.999,66.1197,63.9349,
F-001-1-MBPR055_01_GS2.D,FID1A,2.040,330.8237,251.8679,
F-001-1-MBPR055_01_GS2.D,FID1A,2.141,1.4289,1.1874,
F-001-1-MBPR055_01_GS2.D,FID1A,2.184,4.0849,3.9993,
F-001-1-MBPR055_01_GS2.D,FID1A,2.251,16.9874,10.1001,
F-001-1-MBPR055_01_GS2.D,FID1A,2.346,559.5328,405.8217,
F-001-1-MBPR055_01_GS2.D,FID1A,2.428,158.6198,141.7830,
F-001-1-MBPR055_01_GS2.D,FID1A,2.511,18.3122,13.9555,
F-001-1-MBPR055_01_GS2.D,FID1A,2.539,17.7789,12.9778,
F-001-1-MBPR055_01_GS2.D,FID1A,2.570,9.8378,6.3930,
F-001-1-MBPR055_01_GS2.D,FID1A,2.675,37.0343,30.9542,
F-001-1-MBPR055_01_GS2.D,FID1A,2.726,15.4326,8.9707,
F-001-1-MBPR055_01_GS2.D,FID1A,2.778,1.6614,1.4286,
F-001-1-MBPR055_01_GS2.D,FID1A,2.810,4.9240,3.7653,
F-001-1-MBPR055_01_GS2.D,FID1A,2.856,4.3622,3.4862,
F-001-1-MBPR055_01_GS2.D,FID1A,2.936,31.4409,22.7111,
F-001-1-MBPR055_01_GS2.D,FID1A,3.030,38.4412,33.4354,
F-001-1-MBPR055_01_GS2.D,FID1A,3.054,27.5303,22.0861,
F-001-1-MBPR055_01_GS2.D,FID1A,3.146,4.3664,3.4161,
F-001-1-MBPR055_01_GS2.D,FID1A,3.237,2.9756,2.0336,
F-001-1-MBPR055_01_GS2.D,FID1A,3.265,0.9674,0.8142,
F-001-1-MBPR055_01_GS2.D,FID1A,3.310,0.7473,0.4658,
F-001-1-MBPR055_01_GS2.D,FID1A,3.344,1.8345,0.9572,
F-001-1-MBPR055_01_GS2.D,FID1A,3.405,7.4096,5.4037,
F-001-1-MBPR055_01_GS2.D,FID1A,3.482,49.4421,29.7579,
F-001-1-MBPR055_01_GS2.D,FID1A,3.588,18.5397,14.0990,
F-001-1-MBPR055_01_GS2.D,FID1A,3.648,8.6823,4.1422,
F-001-1-MBPR055_01_GS2.D,FID1A,3.714,1.8820,1.4715,
F-001-1-MBPR055_01_GS2.D,FID1A,3.760,0.7557,0.6245,
F-001-1-MBPR055_01_GS2.D,FID1A,3.792,1.9487,1.4740,
F-001-1-MBPR055_01_GS2.D,FID1A,3.825,1.8871,0.9782,
F-001-1-MBPR055_01_GS2.D,FID1A,3.885,0.5443,0.4208,
F-001-1-MBPR055_01_GS2.D,FID1A,3.924,2.3372,1.6719,
F-001-1-MBPR055_01_GS2.D,FID1A,3.971,4.7104,3.7849,
F-001-1-MBPR055_01_GS2.D,FID1A,4.037,5.1805,3.3708,
F-001-1-MBPR055_01_GS2.D,FID1A,4.121,1.7927,1.0338,
F-001-1-MBPR055_01_GS2.D,FID1A,4.189,0.9322,0.6817,
F-001-1-MBPR055_01_GS2.D,FID1A,4.240,0.4274,0.3445,
F-001-1-MBPR055_01_GS2.D,FID1A,4.301,2.1453,1.5788,
F-001-1-MBPR055_01_GS2.D,FID1A,4.345,0.5629,0.3668,
F-001-1-MBPR055_01_GS2.D,FID1A,4.400,4.7338,3.0068,
F-001-1-MBPR055_01_GS2.D,FID1A,4.465,1.2125,0.8440,
F-001-1-MBPR055_01_GS2.D,FID1A,4.505,6.0649,4.2143,
F-001-1-MBPR055_01_GS2.D,FID1A,4.543,1.3909,0.9388,
F-001-1-MBPR055_01_GS2.D,FID1A,4.608,0.8079,0.4338,
F-001-1-MBPR055_01_GS2.D,FID1A,4.681,0.3821,0.1816,
F-001-1-MBPR055_01_GS2.D,FID1A,4.706,0.1765,0.1425,
F-001-1-MBPR055_01_GS2.D,FID1A,4.745,1.3391,0.8861,
F-001-1-MBPR055_01_GS2.D,FID1A,4.829,1.3294,0.6706,
F-001-1-MBPR055_01_GS2.D,FID1A,4.867,0.3660,0.2181,
F-001-1-MBPR055_01_GS2.D,FID1A,4.907,0.6778,0.3935,
F-001-1-MBPR055_01_GS2.D,FID1A,4.966,4.4641,2.6165,
F-001-1-MBPR055_01_GS2.D,FID1A,5.036,2.3798,1.5684,
F-001-1-MBPR055_01_GS2.D,FID1A,5.074,1.8718,1.3495,
F-001-1-MBPR055_01_GS2.D,FID1A,5.108,0.2190,0.2019,
F-001-1-MBPR055_01_GS2.D,FID1A,5.135,0.5886,0.3943,
F-001-1-MBPR055_01_GS2.D,FID1A,5.181,0.6681,0.3288,
F-001-1-MBPR055_01_GS2.D,FID1A,5.226,0.4884,0.2956,
F-001-1-MBPR055_01_GS2.D,FID1A,5.281,0.2699,0.1719,
F-001-1-MBPR055_01_GS2.D,FID1A,5.316,0.5231,0.3426,
F-001-1-MBPR055_01_GS2.D,FID1A,5.346,0.3357,0.2338,
F-001-1-MBPR055_01_GS2.D,FID1A,5.409,0.5785,0.3783,
F-001-1-MBPR055_01_GS2.D,FID1A,5.480,0.2046,0.1156,
F-001-1-MBPR055_01_GS2.D,FID1A,5.525,0.4282,0.3018,
F-001-1-MBPR055_01_GS2.D,FID1A,5.562,0.1572,0.0784,
F-001-1-MBPR055_01_GS2.D,FID1A,5.625,0.2523,0.1741,
F-001-1-MBPR055_01_GS2.D,FID1A,5.673,0.1335,0.0818,
F-001-1-MBPR055_01_GS2.D,FID1A,5.710,0.0962,0.0596,
F-001-1-MBPR055_01_GS2.D,FID1A,5.775,0.1238,0.0983,
F-001-1-MBPR055_01_GS2.D,FID1A,5.807,0.1602,0.1216,
F-001-1-MBPR055_01_GS2.D,FID1A,5.924,0.4034,0.2301,
F-001-1-MBPR055_01_GS2.D,FID1A,5.992,0.3349,0.1700,
F-001-1-MBPR055_01_GS2.D,FID1A,6.067,0.3485,0.2325,
F-001-1-MBPR055_01_GS2.D,FID1A,6.156,0.1916,0.0754,
F-001-1-MBPR055_01_GS2.D,FID1A,6.265,0.0874,0.0359,
F-001-1-MBPR055_01_GS2.D,FID1A,6.397,0.1221,0.0559,
F-001-1-MBPR055_01_GS2.D,FID1A,6.517,0.3099,0.1382,
F-001-1-MBPR055_01_GS2.D,FID1A,6.556,0.1673,0.1070,
F-001-1-MBPR055_01_GS2.D,FID1A,6.624,0.0664,0.0444,
F-001-1-MBPR055_01_GS2.D,FID1A,6.664,0.0857,0.0634,
F-001-1-MBPR055_01_GS2.D,FID1A,7.022,0.1446,0.1019,
F-001-1-MBPR055_01_GS2.D,FID1A,7.124,0.0407,0.0287,
F-001-1-MBPR055_01_GS2.D,FID1A,7.480,0.0385,0.0232,
F-001-1-MBPR055_01_GS2.D,FID1A,7.660,0.0441,0.0187,
F-001-1-MBPR055_01_GS2.D,FID1A,10.123,0.3054,0.2066,
F-001-1-MBPR055_01_GS2.D,FID1A,10.732,0.1922,0.1307,
F-001-1-MBPR055_01_GS2.D,FID1A,10.791,0.1223,0.0590,
F-001-1-MBPR055_01_GS2.D,FID1A,12.015,0.0412,0.0591,
F-001-1-MBPR055_01_GS2.D,FID1A,12.163,0.0344,0.0208,
F-001-1-MBPR055_01_GS2.D,FID1A,13.517,0.0341,0.0195,
F-001-1-MBPR055_01_GS2.D,FID1A,14.936,0.4031,0.0366,
F-001-1-MBPR055_01_GS2.D,FID1A,15.259,0.4599,0.0546,
F-001-1-MBPR055_01_GS2.D,FID1A,15.522,2.5708,0.3406,
F-001-1-MBPR055_01_GS2.D,FID1A,18.421,0.0459,0.0543,
F-001-1-MBPR055_01_GS2.D,TCD2B,1.377,13.2564,5.3310,
F-001-1-MBPR055_01_GS2.D,TCD2B,2.117,287.7484,153.6055,
F-001-1-MBPR055_01_GS2.D,TCD2B,3.253,14134.0332,1691.2845,
F-001-1-MBPR055_01_GS2.D,TCD2B,6.575,598.9962,62.2505,
F-001-1-MBPR055_01_GS2.D,TCD2B,7.338,900.7415,90.8418,
F-001-1-MBPR055_01_GS2.D,TCD2B,11.590,4681.0259,394.9189,
F-001-1-MBPR055_01_GS2.D,TCD2B,15.022,19485.0703,1164.0942,
F-001-1-MBPR055_01_GS2.D,TCD2B,16.001,3945.0376,313.1514,
F-001-1-MBPR055_01_GS2.D,TCD2B,18.413,64.1562,88.3124,
