Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-001-1-LOHC008_02.D,FID1A,0.016,0.0697,0.0891,
F-001-1-LOHC008_02.D,FID1A,0.516,0.0304,0.0422,
F-001-1-LOHC008_02.D,FID1A,1.251,6837.2295,5692.1875,
F-001-1-LOHC008_02.D,FID1A,1.281,32190.2910,25767.5098,
F-001-1-LOHC008_02.D,FID1A,1.410,9909.9463,8957.3408,
F-001-1-LOHC008_02.D,FID1A,1.465,877.7929,874.3187,
F-001-1-LOHC008_02.D,FID1A,1.526,51.4042,53.0219,
F-001-1-LOHC008_02.D,FID1A,1.565,51.7224,52.9391,
F-001-1-LOHC008_02.D,FID1A,1.695,2476.6978,1918.6090,
F-001-1-LOHC008_02.D,FID1A,1.764,598.8224,543.1799,
F-001-1-LOHC008_02.D,FID1A,1.855,388.8516,361.0938,
F-001-1-LOHC008_02.D,FID1A,1.912,29.9210,15.0919,
F-001-1-LOHC008_02.D,FID1A,2.000,31.1486,29.7813,
F-001-1-LOHC008_02.D,FID1A,2.041,311.2985,258.0445,
F-001-1-LOHC008_02.D,FID1A,2.146,0.1387,0.1072,
F-001-1-LOHC008_02.D,FID1A,2.186,1.3873,1.3550,
F-001-1-LOHC008_02.D,FID1A,2.243,14.8298,9.9379,
F-001-1-LOHC008_02.D,FID1A,2.319,64.3804,67.8213,
F-001-1-LOHC008_02.D,FID1A,2.348,1089.1948,843.8142,
F-001-1-LOHC008_02.D,FID1A,2.429,319.8570,286.3828,
F-001-1-LOHC008_02.D,FID1A,2.486,1.9109,1.9436,
F-001-1-LOHC008_02.D,FID1A,2.513,7.4056,7.1491,
F-001-1-LOHC008_02.D,FID1A,2.537,16.9720,11.2081,
F-001-1-LOHC008_02.D,FID1A,2.572,6.3327,4.0293,
F-001-1-LOHC008_02.D,FID1A,2.677,183.4370,163.6827,
F-001-1-LOHC008_02.D,FID1A,2.728,17.1382,8.5882,
F-001-1-LOHC008_02.D,FID1A,2.812,5.1889,4.2657,
F-001-1-LOHC008_02.D,FID1A,2.858,4.7133,3.8264,
F-001-1-LOHC008_02.D,FID1A,2.912,13.2171,12.6361,
F-001-1-LOHC008_02.D,FID1A,2.937,33.9352,27.0605,
F-001-1-LOHC008_02.D,FID1A,3.032,152.5663,133.2610,
F-001-1-LOHC008_02.D,FID1A,3.055,106.1571,91.0642,
F-001-1-LOHC008_02.D,FID1A,3.147,6.9169,5.4975,
F-001-1-LOHC008_02.D,FID1A,3.238,3.5194,2.4548,
F-001-1-LOHC008_02.D,FID1A,3.266,1.4166,1.1512,
