Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-003-1-MBPR057_02_GS2.D,FID1A,0.016,0.0930,0.1199,
F-003-1-MBPR057_02_GS2.D,FID1A,0.516,0.0380,0.0548,
F-003-1-MBPR057_02_GS2.D,FID1A,1.249,33076.0273,29905.2227,
F-003-1-MBPR057_02_GS2.D,FID1A,1.279,21064.1172,20980.8730,
F-003-1-MBPR057_02_GS2.D,FID1A,1.306,32136.4668,26341.2617,
F-003-1-MBPR057_02_GS2.D,FID1A,1.378,16.9836,29.5864,
F-003-1-MBPR057_02_GS2.D,FID1A,1.408,9102.5088,8526.8818,
F-003-1-MBPR057_02_GS2.D,FID1A,1.463,13000.7051,11123.3906,
F-003-1-MBPR057_02_GS2.D,FID1A,1.524,1337.2010,1318.0437,
F-003-1-MBPR057_02_GS2.D,FID1A,1.653,16.9060,21.5852,
F-003-1-MBPR057_02_GS2.D,FID1A,1.694,3263.8582,2808.5684,
F-003-1-MBPR057_02_GS2.D,FID1A,1.763,684.5344,661.8271,
F-003-1-MBPR057_02_GS2.D,FID1A,1.802,95.2592,88.2157,
F-003-1-MBPR057_02_GS2.D,FID1A,1.854,3247.0254,2786.9858,
F-003-1-MBPR057_02_GS2.D,FID1A,1.910,191.3837,133.1615,
F-003-1-MBPR057_02_GS2.D,FID1A,1.998,145.8881,139.0779,
F-003-1-MBPR057_02_GS2.D,FID1A,2.044,81.6799,65.1203,
F-003-1-MBPR057_02_GS2.D,FID1A,2.072,69.4549,59.7079,
F-003-1-MBPR057_02_GS2.D,FID1A,2.151,1.3056,1.3536,
F-003-1-MBPR057_02_GS2.D,FID1A,2.184,14.4225,13.4571,
F-003-1-MBPR057_02_GS2.D,FID1A,2.252,40.7994,26.9291,
F-003-1-MBPR057_02_GS2.D,FID1A,2.286,10.6594,10.3821,
F-003-1-MBPR057_02_GS2.D,FID1A,2.308,14.9409,11.8267,
F-003-1-MBPR057_02_GS2.D,FID1A,2.346,580.6613,489.0786,
F-003-1-MBPR057_02_GS2.D,FID1A,2.428,276.8037,254.6045,
F-003-1-MBPR057_02_GS2.D,FID1A,2.485,5.9564,6.4694,
F-003-1-MBPR057_02_GS2.D,FID1A,2.511,10.3370,10.5200,
F-003-1-MBPR057_02_GS2.D,FID1A,2.538,9.6332,8.5944,
F-003-1-MBPR057_02_GS2.D,FID1A,2.571,15.3207,10.8792,
F-003-1-MBPR057_02_GS2.D,FID1A,2.675,222.6731,192.9865,
F-003-1-MBPR057_02_GS2.D,FID1A,2.725,53.5774,29.9960,
F-003-1-MBPR057_02_GS2.D,FID1A,2.777,3.9441,3.6611,
F-003-1-MBPR057_02_GS2.D,FID1A,2.810,14.0469,9.4723,
F-003-1-MBPR057_02_GS2.D,FID1A,2.855,10.2868,8.2083,
F-003-1-MBPR057_02_GS2.D,FID1A,2.936,15.4315,11.3885,
F-003-1-MBPR057_02_GS2.D,FID1A,3.030,12.0738,9.6258,
F-003-1-MBPR057_02_GS2.D,FID1A,3.054,9.3606,6.3308,
F-003-1-MBPR057_02_GS2.D,FID1A,3.145,3.2100,2.4172,
F-003-1-MBPR057_02_GS2.D,FID1A,3.235,2.8241,1.9718,
F-003-1-MBPR057_02_GS2.D,FID1A,3.267,0.8848,0.7138,
F-003-1-MBPR057_02_GS2.D,FID1A,3.308,0.9233,0.6181,
F-003-1-MBPR057_02_GS2.D,FID1A,3.344,2.5007,1.2658,
F-003-1-MBPR057_02_GS2.D,FID1A,3.404,6.3004,4.3612,
F-003-1-MBPR057_02_GS2.D,FID1A,3.481,63.4418,40.2081,
F-003-1-MBPR057_02_GS2.D,FID1A,3.588,31.5299,23.8284,
F-003-1-MBPR057_02_GS2.D,FID1A,3.647,16.5868,7.6435,
F-003-1-MBPR057_02_GS2.D,FID1A,3.713,2.2906,1.7361,
F-003-1-MBPR057_02_GS2.D,FID1A,3.759,1.3144,1.1448,
F-003-1-MBPR057_02_GS2.D,FID1A,3.790,5.7765,4.3043,
F-003-1-MBPR057_02_GS2.D,FID1A,3.824,5.9198,2.9156,
F-003-1-MBPR057_02_GS2.D,FID1A,3.883,2.0133,1.5483,
F-003-1-MBPR057_02_GS2.D,FID1A,3.923,6.6652,4.6743,
F-003-1-MBPR057_02_GS2.D,FID1A,3.969,21.9019,17.5664,
F-003-1-MBPR057_02_GS2.D,FID1A,4.034,16.4189,9.0449,
F-003-1-MBPR057_02_GS2.D,FID1A,4.119,7.3642,4.5469,
F-003-1-MBPR057_02_GS2.D,FID1A,4.187,2.8621,1.9396,
F-003-1-MBPR057_02_GS2.D,FID1A,4.239,1.4163,1.1169,
F-003-1-MBPR057_02_GS2.D,FID1A,4.300,6.3891,4.5026,
F-003-1-MBPR057_02_GS2.D,FID1A,4.343,2.7549,1.7793,
F-003-1-MBPR057_02_GS2.D,FID1A,4.399,15.7703,10.1313,
F-003-1-MBPR057_02_GS2.D,FID1A,4.463,6.3944,3.9099,
F-003-1-MBPR057_02_GS2.D,FID1A,4.503,19.3510,13.3621,
F-003-1-MBPR057_02_GS2.D,FID1A,4.542,5.4632,3.6148,
F-003-1-MBPR057_02_GS2.D,FID1A,4.606,3.9577,2.2843,
F-003-1-MBPR057_02_GS2.D,FID1A,4.665,2.6165,0.9685,
F-003-1-MBPR057_02_GS2.D,FID1A,4.706,0.9374,0.7284,
F-003-1-MBPR057_02_GS2.D,FID1A,4.744,7.7780,4.7321,
F-003-1-MBPR057_02_GS2.D,FID1A,4.827,7.0409,2.3425,
F-003-1-MBPR057_02_GS2.D,FID1A,4.902,4.4608,1.9829,
F-003-1-MBPR057_02_GS2.D,FID1A,4.964,22.6349,13.0710,
F-003-1-MBPR057_02_GS2.D,FID1A,5.035,10.2522,6.1780,
F-003-1-MBPR057_02_GS2.D,FID1A,5.072,8.5055,5.8675,
F-003-1-MBPR057_02_GS2.D,FID1A,5.106,1.2828,1.1491,
F-003-1-MBPR057_02_GS2.D,FID1A,5.132,2.6311,1.6857,
F-003-1-MBPR057_02_GS2.D,FID1A,5.178,3.4179,1.3085,
F-003-1-MBPR057_02_GS2.D,FID1A,5.224,2.6200,1.5164,
F-003-1-MBPR057_02_GS2.D,FID1A,5.281,1.3935,1.0218,
F-003-1-MBPR057_02_GS2.D,FID1A,5.312,3.1253,1.8315,
F-003-1-MBPR057_02_GS2.D,FID1A,5.344,3.4708,2.0541,
F-003-1-MBPR057_02_GS2.D,FID1A,5.406,3.2810,1.6300,
F-003-1-MBPR057_02_GS2.D,FID1A,5.477,2.2322,0.9459,
F-003-1-MBPR057_02_GS2.D,FID1A,5.523,3.4219,2.0966,
F-003-1-MBPR057_02_GS2.D,FID1A,5.559,1.2099,0.6679,
F-003-1-MBPR057_02_GS2.D,FID1A,5.623,1.7605,1.0281,
