Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR057_01_LQ1.D,FID1A,2.459,0.5531,0.1953,
MBPR057_01_LQ1.D,FID1A,2.508,3.9718,0.6007,
MBPR057_01_LQ1.D,FID1A,2.684,7.9765,2.2259,
MBPR057_01_LQ1.D,FID1A,2.777,29.6275,6.2828,
MBPR057_01_LQ1.D,FID1A,2.877,35.2632,4.0022,
MBPR057_01_LQ1.D,FID1A,3.167,40.5271,8.1622,
MBPR057_01_LQ1.D,FID1A,3.282,34.9129,5.6151,
MBPR057_01_LQ1.D,FID1A,3.433,140.5440,16.0589,
MBPR057_01_LQ1.D,FID1A,3.667,74.9503,5.7580,
MBPR057_01_LQ1.D,FID1A,4.091,9.0442,1.2296,
MBPR057_01_LQ1.D,FID1A,4.261,52.7824,8.5014,
MBPR057_01_LQ1.D,FID1A,4.402,88.0956,9.5244,
MBPR057_01_LQ1.D,FID1A,4.602,47.4746,5.3600,
MBPR057_01_LQ1.D,FID1A,4.822,192.5958,11.3808,
MBPR057_01_LQ1.D,FID1A,5.301,57.3228,3.5394,
MBPR057_01_LQ1.D,FID1A,5.863,5.4000,0.7943,
MBPR057_01_LQ1.D,FID1A,6.007,4.5658,0.7338,
MBPR057_01_LQ1.D,FID1A,6.103,4.0143,0.7078,
MBPR057_01_LQ1.D,FID1A,7.588,1746595.1250,46730.8281,
MBPR057_01_LQ1.D,FID1A,7.677,111.9187,105.1124,
MBPR057_01_LQ1.D,FID1A,7.783,5.8544,4.3653,
MBPR057_01_LQ1.D,FID1A,7.821,17.1006,11.8041,
MBPR057_01_LQ1.D,FID1A,7.864,5.5818,3.6511,
MBPR057_01_LQ1.D,FID1A,7.975,3.3512,1.9236,
MBPR057_01_LQ1.D,FID1A,8.016,2.4943,1.5068,
MBPR057_01_LQ1.D,FID1A,8.075,12.9547,6.3121,
MBPR057_01_LQ1.D,FID1A,8.113,4.9556,3.1537,
MBPR057_01_LQ1.D,FID1A,8.211,18.9529,6.2624,
MBPR057_01_LQ1.D,FID1A,8.282,3.2843,2.0495,
MBPR057_01_LQ1.D,FID1A,8.359,12.7743,4.9342,
MBPR057_01_LQ1.D,FID1A,8.434,2.0009,1.0976,
MBPR057_01_LQ1.D,FID1A,8.519,16.2069,8.2229,
MBPR057_01_LQ1.D,FID1A,8.622,6.4933,2.2383,
MBPR057_01_LQ1.D,FID1A,8.769,696.8076,379.8722,
MBPR057_01_LQ1.D,FID1A,8.925,442.6946,226.6846,
MBPR057_01_LQ1.D,FID1A,9.043,10.5574,3.6031,
MBPR057_01_LQ1.D,FID1A,9.121,6.4075,2.1240,
MBPR057_01_LQ1.D,FID1A,9.179,1.6375,1.0300,
MBPR057_01_LQ1.D,FID1A,9.226,8.5302,2.9514,
MBPR057_01_LQ1.D,FID1A,9.285,6.2722,3.2460,
MBPR057_01_LQ1.D,FID1A,9.326,6.4307,3.3822,
MBPR057_01_LQ1.D,FID1A,9.407,11.3177,4.6857,
MBPR057_01_LQ1.D,FID1A,9.484,73.7363,41.9966,
MBPR057_01_LQ1.D,FID1A,9.560,6.3991,2.8825,
MBPR057_01_LQ1.D,FID1A,9.634,2.4487,0.8690,
MBPR057_01_LQ1.D,FID1A,9.674,3.3472,1.8590,
MBPR057_01_LQ1.D,FID1A,9.730,6.9321,3.4024,
MBPR057_01_LQ1.D,FID1A,9.815,3.2293,2.1655,
MBPR057_01_LQ1.D,FID1A,9.841,4.8893,2.5146,
MBPR057_01_LQ1.D,FID1A,9.924,4.9468,1.5640,
MBPR057_01_LQ1.D,FID1A,9.987,6.5127,3.2973,
MBPR057_01_LQ1.D,FID1A,10.039,36.6822,13.7392,
MBPR057_01_LQ1.D,FID1A,10.137,3.1378,1.8454,
MBPR057_01_LQ1.D,FID1A,10.164,5.2693,2.5795,
MBPR057_01_LQ1.D,FID1A,10.201,3.0886,1.3227,
MBPR057_01_LQ1.D,FID1A,10.279,8.0005,3.7262,
MBPR057_01_LQ1.D,FID1A,10.362,6.9019,1.8300,
MBPR057_01_LQ1.D,FID1A,10.419,5.1334,2.1080,
MBPR057_01_LQ1.D,FID1A,10.469,1.2822,0.7104,
MBPR057_01_LQ1.D,FID1A,10.526,7.4484,2.9347,
MBPR057_01_LQ1.D,FID1A,10.611,16.4489,5.9190,
MBPR057_01_LQ1.D,FID1A,10.675,11.4409,8.1880,
MBPR057_01_LQ1.D,FID1A,10.703,26.3121,13.9928,
MBPR057_01_LQ1.D,FID1A,10.758,115.7976,47.2926,
MBPR057_01_LQ1.D,FID1A,10.886,45.4571,22.5695,
MBPR057_01_LQ1.D,FID1A,11.000,11.7915,3.1165,
MBPR057_01_LQ1.D,FID1A,11.118,24.3413,9.5308,
MBPR057_01_LQ1.D,FID1A,11.208,5.0774,1.9018,
MBPR057_01_LQ1.D,FID1A,11.275,9.3010,2.6417,
MBPR057_01_LQ1.D,FID1A,11.369,73.3213,39.2145,
MBPR057_01_LQ1.D,FID1A,11.413,31.1705,18.8250,
MBPR057_01_LQ1.D,FID1A,11.515,9.8474,2.7225,
MBPR057_01_LQ1.D,FID1A,11.551,5.3980,2.4858,
MBPR057_01_LQ1.D,FID1A,11.631,1.9726,1.0450,
MBPR057_01_LQ1.D,FID1A,11.673,3.9128,1.9555,
MBPR057_01_LQ1.D,FID1A,11.713,7.2067,2.9772,
MBPR057_01_LQ1.D,FID1A,11.769,4.5696,1.6862,
MBPR057_01_LQ1.D,FID1A,11.841,6.4905,2.2889,
MBPR057_01_LQ1.D,FID1A,11.911,27.6188,11.1962,
MBPR057_01_LQ1.D,FID1A,11.990,2.7930,1.1426,
MBPR057_01_LQ1.D,FID1A,12.040,4.3260,2.5405,
MBPR057_01_LQ1.D,FID1A,12.077,11.4707,3.8719,
MBPR057_01_LQ1.D,FID1A,12.145,7.7433,2.5037,
MBPR057_01_LQ1.D,FID1A,12.200,4.0985,1.3345,
MBPR057_01_LQ1.D,FID1A,12.286,2.2635,1.0034,
MBPR057_01_LQ1.D,FID1A,12.394,27.1353,9.0106,
MBPR057_01_LQ1.D,FID1A,12.422,14.3461,8.4642,
MBPR057_01_LQ1.D,FID1A,12.476,22.8258,9.9889,
MBPR057_01_LQ1.D,FID1A,12.538,29.3658,10.0125,
MBPR057_01_LQ1.D,FID1A,12.593,2.7115,1.4548,
MBPR057_01_LQ1.D,FID1A,12.652,22.5803,9.6861,
MBPR057_01_LQ1.D,FID1A,12.739,2.0313,1.3121,
MBPR057_01_LQ1.D,FID1A,12.778,6.6545,2.5622,
MBPR057_01_LQ1.D,FID1A,12.841,7.9796,4.4713,
MBPR057_01_LQ1.D,FID1A,12.874,9.7091,5.0599,
MBPR057_01_LQ1.D,FID1A,12.937,3.6578,2.1012,
MBPR057_01_LQ1.D,FID1A,12.981,25.9310,12.9240,
MBPR057_01_LQ1.D,FID1A,13.038,8.2730,3.4183,
MBPR057_01_LQ1.D,FID1A,13.130,20.9943,10.2450,
MBPR057_01_LQ1.D,FID1A,13.174,2.0402,1.4117,
MBPR057_01_LQ1.D,FID1A,13.242,4.3235,1.5853,
MBPR057_01_LQ1.D,FID1A,13.280,7.2480,1.9298,
MBPR057_01_LQ1.D,FID1A,13.348,5.7408,2.5110,
MBPR057_01_LQ1.D,FID1A,13.399,14.8894,5.4200,
MBPR057_01_LQ1.D,FID1A,13.453,4.3805,2.5844,
MBPR057_01_LQ1.D,FID1A,13.497,18.7110,7.8841,
MBPR057_01_LQ1.D,FID1A,13.571,20.8560,9.4044,
MBPR057_01_LQ1.D,FID1A,13.681,6.9709,2.9689,
MBPR057_01_LQ1.D,FID1A,13.704,7.6605,3.1812,
MBPR057_01_LQ1.D,FID1A,13.809,13.3982,3.9933,
MBPR057_01_LQ1.D,FID1A,13.924,17.4588,5.1021,
