Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
TB_MBPR057_01_LQ1.D,FID1A,2.505,1.0898,0.1326,
TB_MBPR057_01_LQ1.D,FID1A,2.684,0.9995,0.2278,
TB_MBPR057_01_LQ1.D,FID1A,2.765,18.7999,1.9448,
TB_MBPR057_01_LQ1.D,FID1A,3.139,1.4728,0.1176,
TB_MBPR057_01_LQ1.D,FID1A,3.745,0.5442,0.1172,
TB_MBPR057_01_LQ1.D,FID1A,4.250,0.5723,0.2100,
TB_MBPR057_01_LQ1.D,FID1A,4.305,3.5169,0.3131,
TB_MBPR057_01_LQ1.D,FID1A,4.611,7.8455,0.6314,
TB_MBPR057_01_LQ1.D,FID1A,5.032,0.3769,0.1183,
TB_MBPR057_01_LQ1.D,FID1A,7.549,1630480.2500,44552.6016,
TB_MBPR057_01_LQ1.D,FID1A,7.747,0.5953,0.4037,
TB_MBPR057_01_LQ1.D,FID1A,7.829,0.4027,0.1995,
TB_MBPR057_01_LQ1.D,FID1A,7.927,0.2457,0.1115,
TB_MBPR057_01_LQ1.D,FID1A,7.992,1.3382,0.8935,
TB_MBPR057_01_LQ1.D,FID1A,8.061,0.2481,0.0773,
TB_MBPR057_01_LQ1.D,FID1A,8.124,1.4423,0.9090,
TB_MBPR057_01_LQ1.D,FID1A,8.162,1.0431,0.6414,
TB_MBPR057_01_LQ1.D,FID1A,8.199,1.5493,0.8593,
TB_MBPR057_01_LQ1.D,FID1A,8.259,0.1025,0.0598,
TB_MBPR057_01_LQ1.D,FID1A,8.357,0.0704,0.0422,
TB_MBPR057_01_LQ1.D,FID1A,8.531,0.1010,0.0473,
TB_MBPR057_01_LQ1.D,FID1A,8.602,0.0771,0.0339,
TB_MBPR057_01_LQ1.D,FID1A,8.659,0.0389,0.0243,
TB_MBPR057_01_LQ1.D,FID1A,8.753,564.7261,322.1531,
TB_MBPR057_01_LQ1.D,FID1A,8.911,336.0496,175.1113,
TB_MBPR057_01_LQ1.D,FID1A,9.105,0.6488,0.3066,
