#"+EI TIC Scan LOHC001_01_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,8.47216946928628
1,0.108,8.02242671178481
2,0.114,7.59232243361762
3,0.121,7.1853095542281
4,0.127,6.76275853734332
5,0.134,6.40797106453506
6,0.140,6.04152998860537
7,0.147,5.74630537619557
8,0.153,5.47978315665895
9,0.160,5.25599081523428
10,0.166,5.00371188840164
11,0.172,4.77301370809019
12,0.179,4.53605711128759
13,0.185,4.33319809398847
14,0.192,4.20177134767446
15,0.198,4.05394323400435
16,0.205,4.0548064638652
17,0.211,3.94949242084182
18,0.218,3.82497151341459
19,0.224,3.72138393011291
20,0.231,3.63743482614551
21,0.237,3.50126031559684
22,0.244,3.41687959669901
23,0.250,3.42141155346846
24,0.257,3.39076689340838
25,0.263,3.32386657919271
26,0.270,3.24099651255136
27,0.276,3.18186526708332
28,0.282,3.09985843030282
29,0.289,3.06468181347329
30,0.295,3.05950243430821
31,0.302,3.01504609647457
32,0.308,3.00123441870101
33,0.315,2.93109699250716
34,0.321,2.83312040330099
35,0.328,2.8132661165015
36,0.334,2.83204136597493
37,0.341,2.87736093366942
38,0.347,2.85858568419599
39,0.354,2.79103794758468
40,0.360,2.76082490245503
41,0.367,2.67040157453127
42,0.373,2.6255136217672
43,0.379,2.65917958634025
44,0.386,2.69867235247402
45,0.392,2.7420496529816
46,0.399,2.69565104796105
47,0.405,2.64342564137979
48,0.412,2.62702427402369
49,0.418,2.5689720658817
50,0.425,2.56508753150789
51,0.431,2.51890473395256
52,0.438,2.4850229619143
53,0.444,2.54199613273022
54,0.451,2.55364973585166
55,0.457,2.50293498152688
56,0.464,2.45632056904112
57,0.470,2.4321501329374
58,0.477,2.40690065950761
59,0.483,2.38790960256897
60,0.489,2.40193708780774
61,0.496,2.4248126791202
62,0.502,2.39869997582956
63,0.509,2.40517419978592
64,0.515,2.38100376368219
65,0.522,2.33892130796589
66,0.528,2.32769931977487
67,0.535,2.32532543765754
68,0.541,2.33503677359207
69,0.548,2.35402783053071
70,0.554,2.33827388557025
71,0.561,2.33482096612686
