,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
23,34.0282,No Match,,,Brallobarbital,C10H11BrN2O3,56.1936092135727,"8-Isopropyl-5-methyl-5,6,7,8-tetrahydro-2,4-quinazolinedione",C12H18N2O2,55.2403675454848
24,34.0092,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,64.0076131623287,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,64.0076131623287,"3,6-Bis-dimethylaminomethyl-2,7-dihydroxy-fluoren-9-one",C19H22N2O3,50.0147816348145
25,33.8073,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,76.1367376442216,"4-tert-Octylphenol, TMS derivative",C17H30OSi,76.4144026844375,"Carbamic acid, N,N-dimethyl-, 4-isopropylphenyl ester",C12H17NO2,59.5994081497831
26,33.7540354808738,No Match,,,"4-[N'-(2-Oxo-1,2-dihydro-indol-3-ylidene)-hydrazino]-benzoic acid",C15H11N3O3,50.9493779540712,"4-[N'-(2-Oxo-1,2-dihydro-indol-3-ylidene)-hydrazino]-benzoic acid",C15H11N3O3,50.9493779540712
27,33.7472,No Match,,,"Benzamide, N-(4-methoxyphenyl)-2,3,4-trifluoro-",C14H10F3NO2,69.605787137683,1-Tributylsilyloxytridec-2-yne,C25H50OSi,51.5643519983545
28,33.6157,"3,4-Dimethoxycinnamic acid",C11H12O4,51.3033149356326,5-Methyl-3-phenyl-1H-indazole,C14H12N2,52.8895807303066,"3,4-Dimethoxycinnamic acid",C11H12O4,51.3033149356326
29,33.6094,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,77.9364083320838,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,81.3805636041876,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,73.3676706804987
30,33.5548,"1-(3-Hydroxy-4-methylphenyl)-1,3,3,6-tetramethylindan-5-ol",C20H24O2,61.1975676807704,"1-(3-Hydroxy-4-methylphenyl)-1,3,3,6-tetramethylindan-5-ol",C20H24O2,61.1975676807704,"1-(3-Hydroxy-4-methylphenyl)-1,3,3,6-tetramethylindan-5-ol",C20H24O2,50.3946257542361
31,32.9678,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,77.002321151956,"4-tert-Octylphenol, TMS derivative",C17H30OSi,54.6150812268116
32,32.928,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,55.9219575446108,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,52.8516377508674
33,32.2823,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.4657951019204,"4-tert-Octylphenol, TMS derivative",C17H30OSi,51.6248163417023,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,51.0369576475079
34,32.2773,No Match,,,"4-(4-Hydroxyphenyl)-4-methyl-2-pentanone, TMS derivative",C15H24O2Si,62.1883399360351,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,55.4235403885044
35,32.0847,Isomaltol,C6H6O3,74.6443253349399,Isomaltol,C6H6O3,74.6443253349399,"1-Heptanone, 1-(2-thienyl)-",C11H16OS,71.3355978282965
36,31.8014,No Match,,,7-Benzyl-8-(methylthio)theophylline,C15H16N4O2S,50.181806793282,7-Benzyl-8-(methylthio)theophylline,C15H16N4O2S,50.181806793282
37,31.6753,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.5460339943267,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,69.807466854042,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.5460339943267
38,31.6099,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.4540923915241,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,60.6006577892693,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,52.3448031830376
39,31.4038,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.7754029727226,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,63.1416268818378,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,57.3814653781325
40,31.1787,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.9958988639851,1-Methyl-2-phenylbenzimidazole,C14H12N2,74.688353516858,Bendazol,C14H12N2,64.476157806131
41,31.1537,No Match,,,"Benzamide, 4-butyl-N-(2-ethylphenyl)-",C19H23NO,61.3751400098946,"Benzamide, 4-butyl-N-(2-ethylphenyl)-",C19H23NO,61.102139357823
42,30.8967,Benzo[e]pyrene,C20H12,59.8676864084992,Benzo[e]pyrene,C20H12,59.8676864084992,"4-Chlorobenzylamine, N,N-diheptyl-",C21H36ClN,51.5315953276105
43,30.8763,No Match,,,"l-Alanine, N-(3-fluorobenzoyl)-, isobutyl ester",C14H18FNO3,72.5492423807717,"1H-Pyrazole-4-carboxamide, N-[(4-fluorophenyl)methyl]-1,5-dimethyl-",C13H14FN3O,58.9449491347881
44,29.8836,No Match,,,"Pentafluoropropanoic acid, 3-methylphenyl ester",C10H7F5O2,51.7170458758557,"Pentafluoropropanoic acid, 3-methylphenyl ester",C10H7F5O2,50.9933488388374
45,29.7492,"2,2'-Binaphthalene",C20H14,93.6153543710699,"2,2'-Binaphthalene",C20H14,93.6153543710699,"4-(4-Chlorobenzyl)-4H-1,2,4-triazol-3-yl hydrosulfide",C9H8ClN3S,50.451252694204
46,29.3756,"Benzo[1,2-b:5,4-b']difuran-4,8-dione, 5-methyl-2-(1-methylethenyl)-",C14H10O4,72.2487058063615,"DL-Alanine, N-methyl-N-decyloxycarbonyl-, butyl ester",C19H37NO4,76.7686526714395,"9H-Carbazole, 9-phenyl-",C18H13N,71.9326222589
47,28.5865,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,93.7665879236895,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,93.7665879236895,"9,10[1',2']-Benzenoanthracene, 9,10-dihydro-",C20H14,88.5505222798355
48,28.3993,Naphthacene,C18H12,74.5407234354234,Naphthacene,C18H12,74.5407234354234,Benz[a]anthracene,C18H12,50.2134297115269
49,27.6641,"Tricyclo[7.2.1.0(3,8)]dodeca-3(8),4,6-triene-2,12-dione, 6-methoxy-9-methyl-",C14H14O3,51.9435192265516,Propyphenazone,C14H18N2O,59.191304561333,Propyphenazone,C14H18N2O,50.7531237902764
50,27.5402,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,84.4278370458683,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,84.4278370458683,"9,10[1',2']-Benzenoanthracene, 9,10-dihydro-",C20H14,77.9695178259667
51,26.7766,"Naphthalene, 2-(phenylmethyl)-",C17H14,55.7606259926689,"(3-Iodophenyl) methanol, 2-methylpropyl ether",C11H15IO,56.7160793436845,"1H-Cyclopenta[l]phenanthrene, 2,3-dihydro-",C17H14,54.8171625537213
52,26.633,"Phenanthrene, 2,3,5-trimethyl-",C17H16,73.7252593094582,"Phenanthrene, 2,3,5-trimethyl-",C17H16,73.7252593094582,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-methyl-, methylcarbamate",C17H27NO2,57.7960512855709
53,26.2736,Butylated Hydroxytoluene,C15H24O,73.9103700688179,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-methyl-, methylcarbamate",C17H27NO2,77.0009348503515,Butylated Hydroxytoluene,C15H24O,70.47780510145
54,25.2389,"Phenanthrene, 4,5-dimethyl-",C16H14,70.0040602408447,"Phenanthrene, 4,5-dimethyl-",C16H14,70.0040602408447,"Phenanthrene, 4,5-dimethyl-",C16H14,64.1624191535833
55,24.903,"Phenanthrene, 4,5-dimethyl-",C16H14,75.7623156614115,"Phenanthrene, 4,5-dimethyl-",C16H14,75.7623156614115,6-Methoxy-3-methyl-2-benzofurancarboxylic acid,C11H10O4,63.1428304499419
56,24.7317,"Phenanthrene, 3,6-dimethyl-",C16H14,84.1793400916493,"Phenanthrene, 3,6-dimethyl-",C16H14,84.1793400916493,"Phenol, 2-methoxy-5-[(1,2,3,4-tetrahydro-6,7-dimethoxy-2-methyl-1-isoquinolinyl)methyl]-, (S)-",C20H25NO4,67.1025461728828
57,23.6909,"Anthracene, 9-methyl-",C15H12,76.5907997042877,"Anthracene, 9-methyl-",C15H12,76.5907997042877,"Phenanthrene, 2-methyl-",C15H12,67.4266140772805
58,23.5969,Dimethyl 3-hydroxyphthalate,C10H10O5,56.9271670613401,2-Methoxy-4-methylphenol,C11H18O2Si,58.4349172567003,"phenanthridine, 5,6-dihydro-5,6-dimethoxy-",C15H15NO2,56.5396026230391
59,23.4401,"Phenanthrene, 3-methyl-",C15H12,87.2999476020549,"Phenanthrene, 3-methyl-",C15H12,87.2999476020549,"Phenanthrene, 9-methyl-",C15H12,53.9300221554398
60,22.2183,"9H-Fluorene, 9-methylene-",C14H10,88.8031759072206,"9H-Fluorene, 9-methylene-",C14H10,88.8031759072206,Phenanthrene,C14H10,71.4547913928838
61,21.5606,"1-Phenyl-5-methylnona-1,3,4-triene",C16H20,68.9335383492073,"1-Phenyl-5-methylnona-1,3,4-triene",C16H20,68.9335383492073,"Benzamide, 2,6-difluoro-3-methyl-N-(2-pentyl)-N-methyl-",C14H19F2NO,60.2528536254508
62,21.3817,"1,1'-Biphenyl, 4-(1-methylethyl)-",C15H16,75.0747324648025,"Thiophene, 2,5-bis(1,1-dimethylethyl)-",C12H20S,75.8797268505842,"1,1'-Biphenyl, 4-(1-methylethyl)-",C15H16,67.9321114211162
63,21.241,"Naphthalene, 1-hexyl-",C16H20,61.3970394149585,"Naphthalene, 1-hexyl-",C16H20,61.3970394149585,"Naphthalene, 2-hexyl-",C16H20,56.9152709948938
64,20.9272,"1,1'-Biphenyl, 4-(1-methylethyl)-",C15H16,65.7741770623187,"Thiophene, 2,5-bis(1,1-dimethylethyl)-",C12H20S,72.773667518516,"1,1'-Biphenyl, 4-(1-methylethyl)-",C15H16,58.3644515176357
65,20.8289,"1H-Indene-1,3(2H)-dione, 2-(9H-xanthene-9-yl)-",C22H14O3,57.3919752863941,"1H-Indene-1,3(2H)-dione, 2-(9H-xanthene-9-yl)-",C22H14O3,57.3919752863941,Bifenthrin,C23H22ClF3O2,54.262148256505
66,20.8189,"4,4'-Dimethylbiphenyl",C14H14,79.0839099947346,"4,4'-Dimethylbiphenyl",C14H14,79.0839099947346,4-Ethylbiphenyl,C14H14,69.4666152987231
67,20.7441,"Naphthalene, 1-pentyl-",C15H18,85.2161821398846,"Naphthalene, 1-pentyl-",C15H18,85.2161821398846,"Fumaric acid, 2,4,6-trichlorophenyl naphth-2-ylmethyl ester",C21H13Cl3O4,56.4167069075664
68,20.5122,"1-Butanone, 1-(2-naphthalenyl)-",C14H14O,65.9283973010322,"D-Alanine, N-(2,6-difluoro-3-methylbenzoyl)-, isobutyl ester",C15H19F2NO3,69.2954298156784,"D-Alanine, N-(2,6-difluoro-3-methylbenzoyl)-, undecyl ester",C22H33F2NO3,59.5128281048794
69,20.3227,"1,2,3,3a,8,9,9a,9b-Octahydrocyclopenta[def]phenanthrene",C15H18,63.4614501975863,"Cyclobutanol, 1-(1-naphthalenyl)-",C14H14O,65.6538132048931,"Naphthalene, 1,6,7-trimethyl-",C13H14,59.5633748840371
70,20.2904,"Butane, 2,3-dimethyl-2,3-di-(2,2'-naphthyl)-",C26H26,65.7844666865791,2-p-Tolylpyridine,C12H11N,68.5394502179379,"Pyridine, 2-methyl-5-phenyl-",C12H11N,52.4408943692247
71,20.1512,"Benzene, 1,1',1'',1'''-(1,2-ethanediylidene)tetrakis-",C26H22,81.8459060320231,"Benzene, 1,1',1'',1'''-(1,2-ethanediylidene)tetrakis-",C26H22,81.8459060320231,"1,1'-Biphenyl, 3-methyl-",C13H12,80.8282638570217
72,20.0676,"Naphthalene, 1-butyl-",C14H16,79.621951892768,"Naphthalene, 1-butyl-",C14H16,79.621951892768,"Naphthalene, 2-butyl-",C14H16,75.2804419973158
73,19.4565,"Naphthalene, 2-methyl-1-propyl-",C14H16,84.7737398570843,"Naphthalene, 2-methyl-1-propyl-",C14H16,84.7737398570843,"1,2-Benzenediol, O-(3-cyclopentylpropionyl)-O'-(1-naphthoyl)-",C25H24O4,63.0444245453462
74,19.4045,"Succinic acid, naphth-2-ylmethyl 2-propylphenyl ester",C24H24O4,75.7160341890321,"Succinic acid, 2,4,6-trichlorophenyl 2-naphthylmethyl ester",C21H15Cl3O4,81.8432458699143,"Succinic acid, 2-fluorophenyl 2-naphthylmethyl ester",C21H17FO4,73.0983378359563
75,19.0138,"Benzene, 1,1',1'',1'''-(1,2-ethanediylidene)tetrakis-",C26H22,66.051959668579,"Succinic acid, 3-methylbut-2-en-1-yl diphenylmethyl ester",C22H24O4,67.5238479834298,"Glutaric acid, 3-chlorophenyl diphenylmethyl ester",C24H21ClO4,64.7051858084418
76,18.7867,"Naphthalene, 1-propyl-",C13H14,85.4014986403935,"Naphthalene, 1-propyl-",C13H14,85.4014986403935,2-Amino-3-naphthalen-2-ylpropionic acid,C13H13NO2,57.1652428500494
77,18.3753,"Naphthalene, 2-(1-methylethyl)-",C13H14,95.4078159775068,"Naphthalene, 2-(1-methylethyl)-",C13H14,95.4078159775068,"Naphthalene, 1,6,7-trimethyl-",C13H14,77.7674791228342
78,17.903,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,97.0595743270944,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,97.0595743270944,"Benzene, 1,2,4,5-tetrakis(1-methylethyl)-",C18H30,85.4583200390861
79,17.5895,"Naphthalene, 2-ethyl-",C12H12,95.6033192988097,"Naphthalene, 2-ethyl-",C12H12,95.6033192988097,"Naphthalene, 1-ethyl-",C12H12,77.5142298265995
80,16.502,"Naphthalene, 2-methyl-",C11H10,92.8344901146319,"Naphthalene, 2-methyl-",C11H10,92.8344901146319,"Naphthalene, 2-methyl-",C11H10,86.0808813710531
81,16.2541,"Naphthalene, 2-methyl-",C11H10,96.1878883065877,"Naphthalene, 2-methyl-",C11H10,96.1878883065877,"1H-Indene, 1-ethylidene-",C11H10,89.8021463669973
82,14.6364,Naphthalene,C10H8,99.2272336206974,Naphthalene,C10H8,99.2272336206974,Naphthalene,C10H8,93.5022948878209
83,14.2728,"Naphthalene, 1,2,3,4-tetrahydro-",C10H12,93.9885241346508,"Naphthalene, 1,2,3,4-tetrahydro-",C10H12,93.9885241346508,"Naphthalene, 1,2,3,4-tetrahydro-",C10H12,70.5747403967885
84,13.5611,"Benzene, 1,2,3,5-tetramethyl-",C10H14,51.4567191386844,trans-Verbenyl laureate,C22H38O2,51.6949321284117,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,50.4407616790869
85,13.026,"Indan, 1-methyl-",C10H12,91.496350804555,"Indan, 1-methyl-",C10H12,91.496350804555,1-Methyl-2-phenylcyclopropane,C10H12,61.0265484682878
86,12.9279,"Benzene, 4-ethenyl-1,2-dimethyl-",C10H12,85.4383778457623,"Benzene, 4-ethenyl-1,2-dimethyl-",C10H12,85.4383778457623,"Benzene, 1-ethenyl-4-ethyl-",C10H12,79.1641509128671
87,12.6413,"Nonane, 5-(2-methylpropyl)-",C13H28,74.9517145967917,"Nonane, 5-(2-methylpropyl)-",C13H28,74.9517145967917,"Nonane, 3,7-dimethyl-",C11H24,73.7962089243122
88,12.1427,"Benzene, 1,1'-(1,5-hexadiene-1,6-diyl)bis-",C18H18,83.8943860872033,"Benzeneethanol, .beta.-ethenyl-",C10H12O,85.3599564332312,"Succinic acid, 3-chlorophenyl 3-phenylprop-2-en-1-yl ester",C19H17ClO4,81.3959991463332
89,12.0113,"Undecane, 3-methyl-",C12H26,73.0712403763736,"Undecane, 3-methyl-",C12H26,73.0712403763736,"Octane, 2,2-dimethyl-",C10H22,66.5230491249697
90,11.7519,"Hexane, 3,3-dimethyl-",C8H18,76.8013169615121,"Hexane, 3,3-dimethyl-",C8H18,76.8013169615121,"Pentane, 2,3,3-trimethyl-",C8H18,75.671927330821
91,10.8418,"Undecane, 6,6-dimethyl-",C13H28,77.2387061747472,"Undecane, 6,6-dimethyl-",C13H28,77.2387061747472,"Sulfurous acid, 2-ethylhexyl isobutyl ester",C12H26O3S,65.3832904583261
92,10.7104,"Nonane, 2-methyl-",C10H22,82.6192463686883,"Nonane, 2-methyl-",C10H22,82.6192463686883,"Nonane, 2-methyl-",C10H22,70.8286765086487
93,10.1027,"Undecane, 6,6-dimethyl-",C13H28,92.3721740691514,"Undecane, 6,6-dimethyl-",C13H28,92.3721740691514,"Octane, 3,6-dimethyl-",C10H22,90.8388818657437
94,9.9135,"Heptane, 2,3,4-trimethyl-",C10H22,89.0870650533444,"Heptane, 2,3,4-trimethyl-",C10H22,89.0870650533444,"Pentane, 2,3,3-trimethyl-",C8H18,79.5413661603709
95,9.7612,"Pentane, 2,2-dimethyl-",C7H16,74.1898215779222,"Pentane, 2,2-dimethyl-",C7H16,74.1898215779222,"Pentane, 2,2-dimethyl-",C7H16,72.0792829647121
96,9.389,"Nonane, 4-methyl-",C10H22,79.5172355455568,"Nonane, 4-methyl-",C10H22,79.5172355455568,"Decane, 6-ethyl-2-methyl-",C13H28,76.6208935449258
97,9.287,p-Xylene,C8H10,73.7880420282323,p-Xylene,C8H10,73.7880420282323,p-Xylene,C8H10,71.8109661557221
98,8.7749,"Pentane, 3,3-diethyl-",C9H20,87.0436471570464,"Pentane, 3,3-diethyl-",C9H20,87.0436471570464,"Heptane, 3-ethyl-",C9H20,73.7742658858111
99,8.6196,"Octane, 2-methyl-",C9H20,94.2881297389287,"Octane, 2-methyl-",C9H20,94.2881297389287,"Nonane, 3-methyl-",C10H22,82.254616953924
100,7.953,"Heptane, 3,5-dimethyl-",C9H20,95.2835220016023,"Heptane, 3,5-dimethyl-",C9H20,95.2835220016023,"Heptane, 2,3,5-trimethyl-",C10H22,80.893003009115
101,7.7959,"Heptane, 2,6-dimethyl-",C9H20,82.6555857379482,"4-Heptanone, 3-methyl-",C8H16O,83.1619593195528,"Heptane, 2,6-dimethyl-",C9H20,75.1182017426751
102,6.6549,"2-Pentene, 2,4,4-trimethyl-",C8H16,75.8452080164508,"2-Pentene, 2,4,4-trimethyl-",C8H16,75.8452080164508,"2-Pentene, 2,3,4-trimethyl-",C8H16,71.0232169745787
103,6.5144,"Heptane, 3-methyl-",C8H18,89.028977731044,"Heptane, 3-methyl-",C8H18,89.028977731044,"Heptane, 3,4,5-trimethyl-",C10H22,79.9494134996261
104,6.3389,"Heptane, 2-methyl-",C8H18,88.8626713660857,"Heptane, 2-methyl-",C8H18,88.8626713660857,"Heptane, 2-iodo-",C7H15I,69.7542062953642
105,5.6665,No Match,,,"Methane, oxybis[chloro-",C2H4Cl2O,55.3360422255462,"Methane, oxybis[chloro-",C2H4Cl2O,53.1725410106956
106,5.6514,Cyclohexane,C6H12,98.0129735927597,Cyclohexane,C6H12,98.0129735927597,Cyclohexane,C6H12,79.3841774882213
107,5.6256,No Match,,,"Myricanol, 3TMS",C30H50O5Si3,51.200829830508,"Myricanol, 3TMS",C30H50O5Si3,50.0371211810089
108,3.8382,"4-Methyl-1,6-heptadien-4-ol",C8H14O,74.0363444848713,"4-Methyl-1,6-heptadien-4-ol",C8H14O,74.0363444848713,"3-Buten-2-one, 3-methyl-",C5H8O,60.7286734947564
109,3.8235,"Cyclopentane, methyl-",C6H12,86.7615164216003,"Cyclopentane, methyl-",C6H12,86.7615164216003,Cyclopropylamine,C3H7N,50.0643264233928
110,3.7647,"2-Propyn-1-ol, propionate",C6H8O2,61.4313556746802,"2-Propyn-1-ol, propionate",C6H8O2,61.4313556746802,"Propane, 1-(2,2-dichloro-1-methylcyclopropyl)-2,2-dimethyl-",C9H16Cl2,54.824755693414
111,3.43629462882235,No Match,,,Propacetamol,C14H20N2O3,58.012857083652,Propacetamol,C14H20N2O3,58.012857083652
