0.00082605,3.435344544
0.001659383,3.430487589
0.002492717,3.418552778
0.00332605,3.402376711
0.004159383,3.3845107
0.004992717,3.373874867
0.00582605,3.375980833
0.006659383,3.389750567
0.007492717,3.410369778
0.00832605,3.427003878
0.009159383,3.438801933
0.009992717,3.443506444
0.01082605,3.444523811
0.011659383,3.446816167
0.012492717,3.454484489
0.01332605,3.469887056
0.014159383,3.486654244
0.014992717,3.500524378
0.01582605,3.508946678
0.016659383,3.508965056
0.017492717,3.498222989
0.01832605,3.479652322
0.019159383,3.4630672
0.019992717,3.450940456
0.02082605,3.443139589
0.021659383,3.437733278
0.022492717,3.436886878
0.02332605,3.438761478
0.024159383,3.438216344
0.024992717,3.435670422
0.02582605,3.432940089
0.026659383,3.431235344
0.027492717,3.4296906
0.02832605,3.428098556
0.029159383,3.428281078
0.029992717,3.430282578
0.03082605,3.432961611
0.031659383,3.433812289
0.032492717,3.434175956
0.03332605,3.432649133
0.034159383,3.432585544
0.034992717,3.4304124
0.03582605,3.429655178
0.036659383,3.429420989
0.037492717,3.430127078
0.03832605,3.431902789
0.039159383,3.431761067
0.039992717,3.433554656
0.04082605,3.433589611
0.041659383,3.433347733
0.042492717,3.431756978
0.04332605,3.429540322
0.044159383,3.4288921
0.044992717,3.431895756
0.04582605,3.433679078
0.046659383,3.4357428
0.047492717,3.434458611
0.04832605,3.4348403
0.049159383,3.434295989
0.049992717,3.433766444
0.05082605,3.4329378
0.051659383,3.430305733
0.052492717,3.428771522
0.05332605,3.430136067
0.054159383,3.432073
0.054992717,3.432678944
0.05582605,3.430169833
0.056659383,3.430059167
0.057492717,3.430876544
0.05832605,3.432203733
0.059159383,3.432552078
0.059992717,3.432882022
0.06082605,3.432779878
0.061659383,3.431218222
0.062492717,3.429356767
0.06332605,3.430202656
0.064159383,3.431800622
0.064992717,3.432632833
0.06582605,3.431734867
0.066659383,3.431206689
0.067492717,3.431152422
0.06832605,3.430910067
0.069159383,3.430871867
0.069992717,3.429391367
0.07082605,3.428960467
0.071659383,3.429546033
0.072492717,3.4325646
0.07332605,3.434371122
0.074159383,3.436219811
0.074992717,3.435170378
0.07582605,3.434438311
0.076659383,3.433473633
0.077492717,3.433953878
0.07832605,3.4346318
0.079159383,3.4343098
0.079992717,3.434724122
0.08082605,3.435834633
0.081659383,3.435591344
0.082492717,3.435318544
0.08332605,3.434148967
0.084159383,3.433805811
0.084992717,3.4330419
0.08582605,3.433454344
0.086659383,3.434455922
0.087492717,3.434474056
0.08832605,3.4347281
0.089159383,3.435100067
0.089992717,3.4344307
0.09082605,3.430702189
0.091659383,3.4288472
0.092492717,3.429657533
0.09332605,3.431657689
0.094159383,3.433233767
0.094992717,3.434711678
0.09582605,3.433345533
0.096659383,3.433339
0.097492717,3.434081489
0.09832605,3.438293789
0.099159383,3.438716789
0.099992717,3.436595467
0.10082605,3.435161233
0.101659383,3.434201122
0.102492717,3.435381767
0.10332605,3.435294189
0.104159383,3.435217178
0.104992717,3.434577633
0.10582605,3.433642756
0.106659383,3.432435656
0.107492717,3.432647756
0.10832605,3.433987678
0.109159383,3.435498822
0.109992717,3.434481844
0.11082605,3.432948144
0.111659383,3.431697211
0.112492717,3.431279933
0.11332605,3.4321971
0.114159383,3.431948056
0.114992717,3.431333844
0.11582605,3.430204833
0.116659383,3.431156656
0.117492717,3.434487144
0.11832605,3.435382411
0.119159383,3.434939033
0.119992717,3.431305433
0.12082605,3.430337189
0.121659383,3.431787122
0.122492717,3.4356466
0.12332605,3.435831933
0.124159383,3.434993411
0.124992717,3.432616878
0.12582605,3.431649022
0.126659383,3.430676989
0.127492717,3.433579733
0.12832605,3.437214067
0.129159383,3.436394189
0.129992717,3.432588678
0.13082605,3.428438611
0.131659383,3.429813111
0.132492717,3.430311211
0.13332605,3.432549489
0.134159383,3.432644089
0.134992717,3.434008611
0.13582605,3.432254833
0.136659383,3.432721033
0.137492717,3.4325214
0.13832605,3.431699878
0.139159383,3.4308274
0.139992717,3.429500478
0.14082605,3.431943144
0.141659383,3.432305233
0.142492717,3.432944033
0.14332605,3.431634311
0.144159383,3.432017033
0.144992717,3.432385178
0.14582605,3.4345907
0.146659383,3.435112944
0.147492717,3.434386822
0.14832605,3.4316671
0.149159383,3.429871978
0.149992717,3.430779067
0.15082605,3.432693211
0.151659383,3.435977744
0.152492717,3.435186011
0.15332605,3.435174489
0.154159383,3.432546
0.154992717,3.432271133
0.15582605,3.431823111
0.156659383,3.430163822
0.157492717,3.428217144
0.15832605,3.426826378
0.159159383,3.4299507
0.159992717,3.432686633
0.16082605,3.434642333
0.161659383,3.434844033
0.162492717,3.437751067
0.16332605,3.437162733
0.164159383,3.436492167
0.164992717,3.434325578
0.16582605,3.434433556
0.166659383,3.432565811
0.167492717,3.429738611
0.16832605,3.429877233
0.169159383,3.431136378
0.169992717,3.433198289
0.17082605,3.432816756
0.171659383,3.432223167
0.172492717,3.431347567
0.17332605,3.431908367
0.174159383,3.433067522
0.174992717,3.435231256
0.17582605,3.436071556
0.176659383,3.435691822
0.177492717,3.434427911
0.17832605,3.432768533
0.179159383,3.432586522
0.179992717,3.431066178
0.18082605,3.428567267
0.181659383,3.428319978
0.182492717,3.430490489
0.18332605,3.432558378
0.184159383,3.430585756
0.184992717,3.426718822
0.18582605,3.425986333
0.186659383,3.427826678
0.187492717,3.430667089
0.18832605,3.433409311
0.189159383,3.434379067
0.189992717,3.433550156
0.19082605,3.431895156
0.191659383,3.430834244
0.192492717,3.430933156
0.19332605,3.429304389
0.194159383,3.4259868
0.194992717,3.422391544
0.19582605,3.420371578
0.196659383,3.422917756
0.197492717,3.428321267
0.19832605,3.433874278
0.199159383,3.436524456
0.199992717,3.434749178
0.20082605,3.432766678
0.201659383,3.430538244
0.202492717,3.430130989
0.20332605,3.429439278
0.204159383,3.428347922
0.204992717,3.427447233
0.20582605,3.426521233
0.206659383,3.428119133
0.207492717,3.428979333
0.20832605,3.428025833
0.209159383,3.4271029
0.209992717,3.429048778
0.21082605,3.432797578
0.211659383,3.433589
0.212492717,3.432317511
0.21332605,3.430600644
0.214159383,3.427790433
0.214992717,3.427241367
0.21582605,3.427586411
0.216659383,3.428412767
0.217492717,3.4289881
0.21832605,3.427993378
0.219159383,3.429270889
0.219992717,3.428868767
0.22082605,3.428196989
0.221659383,3.427664389
0.222492717,3.427527033
0.22332605,3.429135833
0.224159383,3.430043622
0.224992717,3.429514278
0.22582605,3.428119533
0.226659383,3.426669322
0.227492717,3.4244901
0.22832605,3.423517956
0.229159383,3.423872478
0.229992717,3.424712922
0.23082605,3.425457022
0.231659383,3.426219378
0.232492717,3.427616456
0.23332605,3.428221
0.234159383,3.4270511
0.234992717,3.426389011
0.23582605,3.427016156
0.236659383,3.426930367
0.237492717,3.428366478
0.23832605,3.42929
0.239159383,3.430853989
0.239992717,3.430909033
0.24082605,3.430626744
0.241659383,3.429810956
0.242492717,3.428001689
0.24332605,3.426191144
0.244159383,3.425992222
0.244992717,3.425557167
0.24582605,3.426557933
0.246659383,3.426667156
0.247492717,3.426013922
0.24832605,3.426050811
0.249159383,3.426976711
0.249992717,3.430179711
0.25082605,3.429638467
0.251659383,3.427843622
0.252492717,3.428490189
0.25332605,3.428969489
0.254159383,3.429008667
0.254992717,3.426284489
0.25582605,3.427055811
