Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR041_01_LQ1.D,FID1A,2.357,0.1603,0.0688,
MBPR041_01_LQ1.D,FID1A,2.447,0.8804,0.5878,
MBPR041_01_LQ1.D,FID1A,2.497,0.5842,0.3597,
MBPR041_01_LQ1.D,FID1A,2.675,12.3903,7.8682,
MBPR041_01_LQ1.D,FID1A,2.771,4.3784,2.6928,
MBPR041_01_LQ1.D,FID1A,2.875,0.4999,0.2758,
MBPR041_01_LQ1.D,FID1A,2.946,0.3041,0.1542,
MBPR041_01_LQ1.D,FID1A,3.164,23.4097,11.1347,
MBPR041_01_LQ1.D,FID1A,3.284,8.2376,4.2188,
MBPR041_01_LQ1.D,FID1A,3.348,0.1242,0.0643,
MBPR041_01_LQ1.D,FID1A,3.436,7.9810,3.9264,
MBPR041_01_LQ1.D,FID1A,3.530,0.7726,0.2005,
MBPR041_01_LQ1.D,FID1A,3.687,1.1724,0.4974,
MBPR041_01_LQ1.D,FID1A,3.771,7.7483,2.1359,
MBPR041_01_LQ1.D,FID1A,4.136,0.3772,0.0779,
MBPR041_01_LQ1.D,FID1A,4.391,91051.5859,16132.1104,
MBPR041_01_LQ1.D,FID1A,4.460,18.8555,9.6216,
MBPR041_01_LQ1.D,FID1A,4.605,1.6235,0.8156,
MBPR041_01_LQ1.D,FID1A,4.649,0.6395,0.4536,
MBPR041_01_LQ1.D,FID1A,4.693,0.8485,0.5759,
MBPR041_01_LQ1.D,FID1A,4.847,6.9711,4.1442,
MBPR041_01_LQ1.D,FID1A,4.936,0.8191,0.3190,
MBPR041_01_LQ1.D,FID1A,5.033,0.0335,0.0239,
MBPR041_01_LQ1.D,FID1A,5.084,0.2304,0.1316,
MBPR041_01_LQ1.D,FID1A,5.165,0.2656,0.1200,
MBPR041_01_LQ1.D,FID1A,5.257,0.4830,0.2776,
MBPR041_01_LQ1.D,FID1A,5.340,4.0970,1.9846,
MBPR041_01_LQ1.D,FID1A,5.463,6.7202,3.6162,
MBPR041_01_LQ1.D,FID1A,5.510,4.7001,2.4796,
MBPR041_01_LQ1.D,FID1A,5.572,0.2799,0.1752,
MBPR041_01_LQ1.D,FID1A,5.691,1.0304,0.4889,
MBPR041_01_LQ1.D,FID1A,5.824,0.2052,0.0879,
MBPR041_01_LQ1.D,FID1A,5.868,0.3475,0.1012,
MBPR041_01_LQ1.D,FID1A,5.966,0.0480,0.0278,
MBPR041_01_LQ1.D,FID1A,6.040,0.2620,0.1222,
MBPR041_01_LQ1.D,FID1A,6.137,2.3202,1.1175,
MBPR041_01_LQ1.D,FID1A,6.259,19.4026,8.2204,
MBPR041_01_LQ1.D,FID1A,6.347,1.7685,0.8362,
MBPR041_01_LQ1.D,FID1A,6.447,9.7464,4.5349,
MBPR041_01_LQ1.D,FID1A,6.591,2.1661,1.1128,
MBPR041_01_LQ1.D,FID1A,6.627,2.2069,0.7947,
MBPR041_01_LQ1.D,FID1A,6.824,1.1412,0.4197,
MBPR041_01_LQ1.D,FID1A,6.882,0.8095,0.2978,
MBPR041_01_LQ1.D,FID1A,7.083,5.4504,2.4545,
MBPR041_01_LQ1.D,FID1A,7.152,0.3209,0.1013,
MBPR041_01_LQ1.D,FID1A,7.240,2.0017,0.9718,
MBPR041_01_LQ1.D,FID1A,7.346,0.7244,0.2112,
MBPR041_01_LQ1.D,FID1A,7.447,0.5901,0.2896,
MBPR041_01_LQ1.D,FID1A,7.520,0.3122,0.1741,
MBPR041_01_LQ1.D,FID1A,7.616,2.1603,1.1144,
MBPR041_01_LQ1.D,FID1A,7.767,4.6790,2.2260,
MBPR041_01_LQ1.D,FID1A,7.927,7.7355,3.7765,
MBPR041_01_LQ1.D,FID1A,7.989,0.7266,0.3382,
MBPR041_01_LQ1.D,FID1A,8.041,0.8595,0.4045,
MBPR041_01_LQ1.D,FID1A,8.119,0.5048,0.2011,
MBPR041_01_LQ1.D,FID1A,8.208,0.1250,0.0726,
MBPR041_01_LQ1.D,FID1A,8.260,0.0515,0.0379,
MBPR041_01_LQ1.D,FID1A,8.334,1.2323,0.5214,
MBPR041_01_LQ1.D,FID1A,8.423,1.9852,0.9720,
MBPR041_01_LQ1.D,FID1A,8.478,0.3294,0.1653,
MBPR041_01_LQ1.D,FID1A,8.521,0.3734,0.2113,
MBPR041_01_LQ1.D,FID1A,8.606,12.9289,5.6307,
MBPR041_01_LQ1.D,FID1A,8.762,11.5977,5.2745,
MBPR041_01_LQ1.D,FID1A,8.901,1.4829,0.7433,
MBPR041_01_LQ1.D,FID1A,8.973,0.5127,0.2745,
MBPR041_01_LQ1.D,FID1A,9.039,0.6557,0.3039,
MBPR041_01_LQ1.D,FID1A,9.088,0.2979,0.1568,
MBPR041_01_LQ1.D,FID1A,9.150,1.1605,0.5302,
MBPR041_01_LQ1.D,FID1A,9.196,0.7334,0.3953,
MBPR041_01_LQ1.D,FID1A,9.289,1.6658,0.7867,
MBPR041_01_LQ1.D,FID1A,9.342,0.0500,0.0456,
MBPR041_01_LQ1.D,FID1A,9.386,3.0855,1.5284,
MBPR041_01_LQ1.D,FID1A,9.510,0.2055,0.0964,
MBPR041_01_LQ1.D,FID1A,9.576,0.7289,0.3808,
MBPR041_01_LQ1.D,FID1A,9.643,0.7144,0.3790,
MBPR041_01_LQ1.D,FID1A,9.765,2.5765,1.0330,
MBPR041_01_LQ1.D,FID1A,9.917,3.5242,1.5515,
MBPR041_01_LQ1.D,FID1A,10.003,3.0107,1.1615,
MBPR041_01_LQ1.D,FID1A,10.104,4.0603,2.1378,
MBPR041_01_LQ1.D,FID1A,10.225,1.4638,0.5908,
MBPR041_01_LQ1.D,FID1A,10.305,0.1030,0.0628,
MBPR041_01_LQ1.D,FID1A,10.370,0.1774,0.0869,
MBPR041_01_LQ1.D,FID1A,10.422,0.4619,0.1824,
MBPR041_01_LQ1.D,FID1A,10.534,2.0198,0.7368,
MBPR041_01_LQ1.D,FID1A,10.666,3.4822,1.3671,
MBPR041_01_LQ1.D,FID1A,10.718,6.6941,3.7121,
MBPR041_01_LQ1.D,FID1A,10.789,0.1140,0.0931,
MBPR041_01_LQ1.D,FID1A,10.851,5.0000,2.9817,
MBPR041_01_LQ1.D,FID1A,10.961,1.6532,0.4810,
MBPR041_01_LQ1.D,FID1A,11.054,0.5034,0.2613,
MBPR041_01_LQ1.D,FID1A,11.088,0.3683,0.2178,
MBPR041_01_LQ1.D,FID1A,11.125,0.4077,0.2285,
MBPR041_01_LQ1.D,FID1A,11.181,0.2579,0.1374,
MBPR041_01_LQ1.D,FID1A,11.243,0.1470,0.0783,
MBPR041_01_LQ1.D,FID1A,11.295,0.0832,0.0654,
MBPR041_01_LQ1.D,FID1A,11.347,6.3257,3.4511,
MBPR041_01_LQ1.D,FID1A,11.396,1.5723,0.8964,
MBPR041_01_LQ1.D,FID1A,11.463,0.2934,0.1025,
MBPR041_01_LQ1.D,FID1A,11.546,0.0532,0.0343,
MBPR041_01_LQ1.D,FID1A,11.614,0.1238,0.0784,
MBPR041_01_LQ1.D,FID1A,11.659,1.0018,0.5639,
MBPR041_01_LQ1.D,FID1A,11.701,0.2900,0.1980,
MBPR041_01_LQ1.D,FID1A,11.763,1.4033,0.8178,
MBPR041_01_LQ1.D,FID1A,11.815,1.0509,0.6950,
MBPR041_01_LQ1.D,FID1A,11.907,3.2084,1.4684,
MBPR041_01_LQ1.D,FID1A,12.031,2.3012,1.1884,
MBPR041_01_LQ1.D,FID1A,12.111,1.1166,0.4784,
MBPR041_01_LQ1.D,FID1A,12.173,0.2320,0.0783,
MBPR041_01_LQ1.D,FID1A,12.285,0.1587,0.1067,
MBPR041_01_LQ1.D,FID1A,12.335,0.1286,0.1103,
MBPR041_01_LQ1.D,FID1A,12.394,0.8957,0.4048,
MBPR041_01_LQ1.D,FID1A,12.425,0.9921,0.6217,
MBPR041_01_LQ1.D,FID1A,12.480,1.3438,0.8776,
MBPR041_01_LQ1.D,FID1A,12.540,3.2805,1.3964,
MBPR041_01_LQ1.D,FID1A,12.594,0.1739,0.1210,
MBPR041_01_LQ1.D,FID1A,12.656,1.9244,1.1022,
MBPR041_01_LQ1.D,FID1A,12.711,0.4387,0.2212,
MBPR041_01_LQ1.D,FID1A,12.801,0.5626,0.2149,
MBPR041_01_LQ1.D,FID1A,12.847,0.5440,0.3805,
MBPR041_01_LQ1.D,FID1A,12.880,0.6371,0.4160,
MBPR041_01_LQ1.D,FID1A,12.938,0.2371,0.1446,
MBPR041_01_LQ1.D,FID1A,12.988,1.6920,0.8991,
MBPR041_01_LQ1.D,FID1A,13.043,0.4006,0.2263,
MBPR041_01_LQ1.D,FID1A,13.140,1.1496,0.7238,
MBPR041_01_LQ1.D,FID1A,13.238,0.2446,0.1384,
MBPR041_01_LQ1.D,FID1A,13.349,1.1109,0.4307,
MBPR041_01_LQ1.D,FID1A,13.418,2.3003,0.8495,
MBPR041_01_LQ1.D,FID1A,13.461,0.2400,0.2022,
MBPR041_01_LQ1.D,FID1A,13.510,3.5484,1.6270,
MBPR041_01_LQ1.D,FID1A,13.582,3.8363,1.9623,
