,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
0,18.5994,"Naphthalene, 1,2,3,4-tetrahydro-1,4-dimethyl-",C12H16,59.2914341581833,"Naphthalene, 1,2,3,4-tetrahydro-1,4-dimethyl-",C12H16,59.2914341581833,"Hex-1-ene,2,5-diphenyl-",C18H20,54.9253144583231
1,18.1478,"Hexane, 3,3-dimethyl-",C8H18,84.1474564081505,"Hexane, 3,3-dimethyl-",C8H18,84.1474564081505,"Undecane, 3,7-dimethyl-",C13H28,81.7953901489203
2,18.0619,"Benzene, 1,3,5-trimethyl-2-octadecyl-",C27H48,57.1736341823356,"4-Ethylbenzoic acid, tridec-2-ynyl ester",C22H32O2,59.1796610942424,"Benzene, 1,3-dimethyl-5-(1-methylethyl)-",C11H16,53.7100757673076
3,18.0118,"Benzene, 1,3,5-trimethyl-2-octadecyl-",C27H48,57.2581683625191,"4-Ethylbenzoic acid, tridec-2-ynyl ester",C22H32O2,60.7178578232301,"Benzene, 1,3,5-trimethyl-2-octadecyl-",C27H48,57.2581683625191
4,17.7627,"Undecane, 5,5-dimethyl-",C13H28,77.0541648497454,"Undecane, 5,5-dimethyl-",C13H28,77.0541648497454,"Decane, 2,6,6-trimethyl-",C13H28,76.1892453703963
5,17.7466,"Undecane, 3-methyl-",C12H26,79.1698219263361,"Undecane, 3-methyl-",C12H26,79.1698219263361,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",C14H30,77.4080489109127
6,17.6495,"Decane, 2,3,5-trimethyl-",C13H28,82.1324555747405,"Decane, 2,3,5-trimethyl-",C13H28,82.1324555747405,"Undecane, 2,10-dimethyl-",C13H28,76.8420461972632
7,17.5202,"Octane, 5-ethyl-2-methyl-",C11H24,79.0522704503799,"Octane, 5-ethyl-2-methyl-",C11H24,79.0522704503799,"Nonane, 5-(2-methylpropyl)-",C13H28,78.0156959787841
8,17.2372,"Octane, 2,7-dimethyl-",C10H22,69.8087827935168,"Octane, 2,7-dimethyl-",C10H22,69.8087827935168,"4,4-Dimethyl octane",C10H22,64.6781388935355
9,16.9945,"Decane, 2,4-dimethyl-",C12H26,80.2673794771891,"Decane, 2,4-dimethyl-",C12H26,80.2673794771891,"Undecane, 5-methyl-",C12H26,78.5189893146145
10,16.943,"Decane, 2,4-dimethyl-",C12H26,82.5036682194385,"Decane, 2,4-dimethyl-",C12H26,82.5036682194385,"Undecane, 5-methyl-",C12H26,81.6246510224884
11,13.5032,"Benzene, 1,2,4-trimethyl-",C9H12,93.3650266245894,"Benzene, 1,2,4-trimethyl-",C9H12,93.3650266245894,Mesitylene,C9H12,84.0267964480287
12,13.0315,Mesitylene,C9H12,70.0091547627765,Mesitylene,C9H12,70.0091547627765,"Benzene, 1,2,4-trimethyl-",C9H12,68.5296810917179
13,12.9062,"Benzene, 1-ethyl-4-methyl-",C9H12,80.3985099415895,"Benzene, 1-ethyl-4-methyl-",C9H12,80.3985099415895,"Benzene, 1-ethyl-4-methyl-",C9H12,73.6345739007258
14,12.8995,"Nonane, 2-methyl-",C10H22,86.490987031445,"Nonane, 2-methyl-",C10H22,86.490987031445,"Octane, 2,4,6-trimethyl-",C11H24,82.6936910642087
15,12.8518,"1-Hexene, 2,5,5-trimethyl-",C9H18,69.3322648208826,"1-Hexene, 2,5,5-trimethyl-",C9H18,69.3322648208826,"Nonane, 4-methyl-",C10H22,63.1989005808705
