#"+EI TIC Scan MBPR038_LQ.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.0791663762743194
1,0.108,0.0720872053510693
2,0.114,0.0662114150886374
3,0.121,0.0597633330461422
4,0.127,0.0534308853016734
5,0.134,0.0494326824546551
6,0.140,0.0467534945664815
7,0.146,0.0426553366482877
8,0.153,0.038002526080238
9,0.159,0.035495809687426
10,0.166,0.0337260169566135
11,0.172,0.0319131063519605
12,0.179,0.0299002856049567
13,0.185,0.0274719653464
14,0.192,0.0251240011254549
15,0.198,0.022756437870946
16,0.205,0.021333548034213
17,0.211,0.0210944398247345
18,0.218,0.0203771151962988
19,0.224,0.0192266519261029
20,0.231,0.0182898181217525
21,0.237,0.0173843427711042
22,0.243,0.0163632331224294
23,0.250,0.0156380688805683
24,0.256,0.0148364684078082
25,0.263,0.0145483626144201
26,0.269,0.0144699664801649
27,0.276,0.014054466968612
28,0.282,0.0136056491000006
29,0.289,0.013433177604639
30,0.295,0.0128648056312884
31,0.302,0.0124042283425387
32,0.308,0.011573229319433
33,0.315,0.0110068172494387
34,0.321,0.0106403153217954
35,0.328,0.00988771243294485
36,0.334,0.00973679987450347
37,0.341,0.00958588731606209
38,0.347,0.00971328103422689
39,0.353,0.0100131462477533
40,0.360,0.0104364853727317
41,0.366,0.0102757732975084
42,0.373,0.00974659939128538
43,0.379,0.00932718007301973
44,0.386,0.00848442162977567
45,0.392,0.00828647139078113
46,0.399,0.00868629167548297
47,0.405,0.00893323949838704
48,0.412,0.00760638492611674
49,0.418,0.00664211247477702
50,0.425,0.00714580763736708
51,0.431,0.00775337767784535
52,0.438,0.00740255497705306
53,0.444,0.00728300087231379
54,0.450,0.00780433516511127
55,0.457,0.00813751873569613
56,0.463,0.00763970328317522
57,0.470,0.00686946126411728
58,0.476,0.00637752552166552
59,0.483,0.00652647817675051
60,0.489,0.00620701392966032
61,0.496,0.00605218156450618
62,0.502,0.00595614630004349
63,0.509,0.00568371973350645
64,0.515,0.00576015596440533
65,0.522,0.00607962021149552
66,0.528,0.00634420716460703
67,0.535,0.00611881827862315
68,0.541,0.00535053616292159
69,0.548,0.00535837577634712
70,0.554,0.00599926417388388
71,0.560,0.0053916941334056
72,0.567,0.00466456998818805
73,0.573,0.00425886999341708
74,0.580,0.00488799897081555
75,0.586,0.00492915694129956
76,0.593,0.00472140718552312
77,0.599,0.00436862458137444
78,0.606,0.00443330139213503
79,0.612,0.00479392360970924
80,0.619,0.00525058109174613
81,0.625,0.00529761877229929
82,0.632,0.00477040476943266
83,0.638,0.00431178738403938
84,0.645,0.00415107530881609
85,0.651,0.00428042893033727
86,0.657,0.00492719703794318
87,0.664,0.00506243036953351
88,0.670,0.00464105114791148
89,0.677,0.00495267578157614
90,0.683,0.00478608399628371
91,0.690,0.00447837916933181
92,0.696,0.00400408255708748
93,0.703,0.00379241299459827
94,0.709,0.003672858889859
95,0.716,0.00381789173823123
