Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR038_LQ.D,FID1A,2.355,0.1397,0.0542,
MBPR038_LQ.D,FID1A,2.444,0.0633,0.0369,
MBPR038_LQ.D,FID1A,2.497,0.0551,0.0215,
MBPR038_LQ.D,FID1A,2.674,0.5156,0.3444,
MBPR038_LQ.D,FID1A,2.770,0.1817,0.0991,
MBPR038_LQ.D,FID1A,2.949,0.0463,0.0177,
MBPR038_LQ.D,FID1A,3.163,1.0153,0.5056,
MBPR038_LQ.D,FID1A,3.283,0.5293,0.2943,
MBPR038_LQ.D,FID1A,3.434,0.5744,0.2994,
MBPR038_LQ.D,FID1A,3.686,0.2912,0.1330,
MBPR038_LQ.D,FID1A,3.778,1.5039,0.5162,
MBPR038_LQ.D,FID1A,3.847,0.2130,0.0673,
MBPR038_LQ.D,FID1A,4.145,0.1832,0.0392,
MBPR038_LQ.D,FID1A,4.374,74822.3594,14373.5986,
MBPR038_LQ.D,FID1A,4.450,2.1108,0.6799,
MBPR038_LQ.D,FID1A,4.602,0.6679,0.2294,
MBPR038_LQ.D,FID1A,4.689,0.5738,0.3491,
MBPR038_LQ.D,FID1A,4.846,0.1734,0.0956,
MBPR038_LQ.D,FID1A,5.341,0.1264,0.0468,
MBPR038_LQ.D,FID1A,5.462,0.1576,0.0849,
MBPR038_LQ.D,FID1A,5.509,0.1358,0.0572,
MBPR038_LQ.D,FID1A,6.135,0.0703,0.0251,
MBPR038_LQ.D,FID1A,6.260,0.4098,0.1642,
MBPR038_LQ.D,FID1A,6.349,0.0624,0.0243,
MBPR038_LQ.D,FID1A,6.448,0.2255,0.0888,
MBPR038_LQ.D,FID1A,6.591,0.0791,0.0231,
MBPR038_LQ.D,FID1A,7.082,0.1117,0.0411,
MBPR038_LQ.D,FID1A,7.241,0.0560,0.0255,
MBPR038_LQ.D,FID1A,7.618,0.0741,0.0280,
MBPR038_LQ.D,FID1A,7.767,0.1207,0.0406,
MBPR038_LQ.D,FID1A,7.929,0.2393,0.0717,
MBPR038_LQ.D,FID1A,8.430,0.0715,0.0242,
MBPR038_LQ.D,FID1A,8.608,0.2617,0.0919,
MBPR038_LQ.D,FID1A,8.765,0.2595,0.0857,
MBPR038_LQ.D,FID1A,8.905,0.0680,0.0225,
MBPR038_LQ.D,FID1A,9.388,0.0436,0.0395,
MBPR038_LQ.D,FID1A,9.767,0.0362,0.0228,
MBPR038_LQ.D,FID1A,9.919,0.0768,0.0303,
MBPR038_LQ.D,FID1A,10.106,0.1858,0.0381,
MBPR038_LQ.D,FID1A,10.718,0.2547,0.0527,
MBPR038_LQ.D,FID1A,10.856,0.1145,0.0520,
MBPR038_LQ.D,FID1A,11.353,0.1610,0.0465,
MBPR038_LQ.D,FID1A,11.908,0.1012,0.0346,
MBPR038_LQ.D,FID1A,12.523,0.0424,0.0209,
MBPR038_LQ.D,FID1A,13.511,0.1031,0.0270,
MBPR038_LQ.D,FID1A,13.586,0.1001,0.0331,
MBPR038_LQ.D,FID1A,17.093,0.0625,0.0270,
MBPR038_LQ.D,FID1A,17.572,0.1094,0.0235,
MBPR038_LQ.D,FID1A,17.923,7.0519,4.4170,
MBPR038_LQ.D,FID1A,18.369,0.0525,0.0199,
MBPR038_LQ.D,FID1A,18.650,0.0735,0.0246,
MBPR038_LQ.D,FID1A,18.820,0.1212,0.0433,
MBPR038_LQ.D,FID1A,18.892,0.0644,0.0218,
MBPR038_LQ.D,FID1A,19.274,0.0874,0.0276,
MBPR038_LQ.D,FID1A,19.958,0.0513,0.0189,
MBPR038_LQ.D,FID1A,20.972,0.0856,0.0254,
MBPR038_LQ.D,FID1A,22.638,0.0558,0.0242,
MBPR038_LQ.D,FID1A,27.953,0.1508,0.0460,
MBPR038_LQ.D,FID1A,29.370,0.5499,0.2341,
MBPR038_LQ.D,FID1A,30.946,9.6909,0.1606,
MBPR038_LQ.D,FID1A,31.575,0.0965,0.0712,
MBPR038_LQ.D,FID1A,31.611,0.1002,0.1128,
MBPR038_LQ.D,FID1A,31.646,0.5989,0.1516,
MBPR038_LQ.D,FID1A,32.224,0.0995,0.1077,
MBPR038_LQ.D,FID1A,32.354,0.0633,0.0699,
MBPR038_LQ.D,FID1A,32.580,0.2617,0.1560,
MBPR038_LQ.D,FID1A,32.675,0.0667,0.0292,
MBPR038_LQ.D,FID1A,32.995,0.1390,0.0740,
MBPR038_LQ.D,FID1A,33.459,0.0641,0.1463,
MBPR038_LQ.D,FID1A,34.967,0.5167,0.1567,
MBPR038_LQ.D,FID1A,35.030,0.1395,0.0337,
MBPR038_LQ.D,FID1A,35.058,0.0331,0.1092,
MBPR038_LQ.D,FID1A,35.157,0.2373,0.0247,
MBPR038_LQ.D,FID1A,35.384,0.1517,0.1351,
MBPR038_LQ.D,FID1A,37.120,0.0641,0.1490,
MBPR038_LQ.D,FID1A,37.574,0.2085,0.0828,
MBPR038_LQ.D,FID1A,37.974,0.1116,0.0875,
MBPR038_LQ.D,FID1A,38.104,0.2052,0.1112,
MBPR038_LQ.D,FID1A,38.558,0.0998,0.1055,
MBPR038_LQ.D,FID1A,38.818,0.1029,0.1209,
MBPR038_LQ.D,FID1A,38.980,0.1375,0.1557,
MBPR038_LQ.D,FID1A,39.486,0.1433,0.1601,
