,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
90,17.5771,"1H-Indene, 2,3-dihydro-1,4,7-trimethyl-",C12H16,56.48678243,Dicyanoketone 2-trifluoromethylphenylhydrazone,C10H5F3N4,58.04513185,"1H-Indene, 2,3-dihydro-4,5,7-trimethyl-",C12H16,55.93181651
89,17.7552,"Naphthalene, 1,2-dimethyl-",C12H12,82.41061358,"Naphthalene, 1,2-dimethyl-",C12H12,82.41061358,"Naphthalene, 2,6-dimethyl-",C12H12,81.08641153
88,17.7615,"Naphthalene, 1,2-dimethyl-",C12H12,81.94595397,"Naphthalene, 1,2-dimethyl-",C12H12,81.94595397,"Naphthalene, 1,2-dimethyl-",C12H12,80.54298779
87,17.9226,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,97.41951403,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,97.41951403,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,84.58724162
86,18.5493,"Benzene, 1-isopentyl-2,4,5-trimethyl-",C14H22,57.20549689,"Benzene, 1-isopentyl-2,4,5-trimethyl-",C14H22,57.20549689,"1-Propanone, 2-chloro-1-(2,5-dimethylphenyl)-2-methyl-",C12H15ClO,50.25853761
85,18.8187,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,70.6926495,"Methyl (2R,3R,4S)-3-(tert-butyldimethylsilyloxy)-2,4-dimethylhexanoate",C15H32O3Si,71.51577137,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,56.78437092
84,18.8896,"1,1,4,5,6-Pentamethyl-2,3-dihydro-1H-indene",C14H20,60.80903197,"2-Trifluoromethylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",C15H7Cl2F3O3,68.58638282,"1H-Inden-1-one, 2,3-dihydro-3,3,5,7-tetramethyl-",C13H16O,56.1360715
83,19.002,"Naphthalene, 1,6,7-trimethyl-",C13H14,71.31850185,"Naphthalene, 1,6,7-trimethyl-",C13H14,71.31850185,"Naphthalene, 2,3,6-trimethyl-",C13H14,57.52966685
82,19.2625,"Naphthalene, 1,4,6-trimethyl-",C13H14,81.51429297,"Naphthalene, 1,4,6-trimethyl-",C13H14,81.51429297,"Naphthalene, 2,3,6-trimethyl-",C13H14,67.8015438
81,19.3261,"Naphthalene, 1,4,6-trimethyl-",C13H14,80.08973188,"Naphthalene, 1,4,6-trimethyl-",C13H14,80.08973188,"Naphthalene, 2,3,6-trimethyl-",C13H14,61.87885515
80,19.5276,"Naphthalene, 1,4,6-trimethyl-",C13H14,77.94504691,"Naphthalene, 1,4,6-trimethyl-",C13H14,77.94504691,"Naphthalene, 2,3,6-trimethyl-",C13H14,73.40931414
79,19.5633,"Naphthalene, 1,4,6-trimethyl-",C13H14,76.42833734,"Pipecolylpipecolic acid, N-propoxycarbonyl-, decyl ester",C26H46N2O5,82.73286166,"6-Bromohexanoic acid, 2-biphenyl ester",C18H19BrO2,67.77557072
78,19.7271,"Naphthalene, 1,4,6-trimethyl-",C13H14,81.4133736,"Naphthalene, 1,4,6-trimethyl-",C13H14,81.4133736,"Naphthalene, 2,3,6-trimethyl-",C13H14,71.9652215
77,20.03792303,No Match,,,"Benzaldehyde, 2-fluoro-3-hydroxy-4-methoxy-",C8H7FO3,50.359482,"Benzaldehyde, 2-fluoro-3-hydroxy-4-methoxy-",C8H7FO3,50.359482
76,20.12020352,"Naphthalene, 2-methyl-1-propyl-",C14H16,57.75687297,"Naphthalene, 2-methyl-1-propyl-",C14H16,57.75687297,"Naphthalene, 2-methyl-1-propyl-",C14H16,57.75687297
75,20.2342,No Match,,,5-Trimethylsilyluracil,C7H12N2O2Si,62.81516261,"Maleic hydrazide, TMS derivative",C7H12N2O2Si,59.4738341
74,20.464,"Naphthalene, 1-methyl-7-(1-methylethyl)-",C14H16,54.95578692,"2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-ethyl-1,3-dimethyl-5-(1-methylpropyl)-",C12H20N2O3,60.48035354,"1,4-Dimethoxy-2-(methylthio)-benzene",C9H12O2S,50.12155567
