#"+EI TIC Scan MBPR039_02_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.0925931686218038
1,0.108,0.0850436057125919
2,0.114,0.078353513834373
3,0.121,0.0714413759882362
4,0.127,0.064245938114066
5,0.134,0.057831489506366
6,0.140,0.053000075514771
7,0.146,0.0497057555941945
8,0.153,0.0461434491606136
9,0.159,0.042429921766123
10,0.166,0.0389173842563858
11,0.172,0.0355637244650726
12,0.179,0.0327422093210112
13,0.185,0.0309218152219594
14,0.192,0.0300814860847525
15,0.198,0.0285137649836763
16,0.205,0.0273690797352714
17,0.211,0.0256137680750921
18,0.218,0.0242317233437405
19,0.224,0.0233760806915047
20,0.231,0.0225721211524913
21,0.237,0.0215537724030743
22,0.243,0.0205698790624722
23,0.250,0.0200970742859571
24,0.256,0.0197582627659443
25,0.263,0.0190902106728117
26,0.269,0.0177119943202173
27,0.276,0.0166783320557714
28,0.282,0.0155604454586671
29,0.289,0.0150799839246376
30,0.295,0.014846452820448
31,0.302,0.014957475804407
32,0.308,0.0149383339106209
33,0.315,0.013948698001883
34,0.321,0.013292131045022
35,0.328,0.0129092931693013
36,0.334,0.0129858607444455
37,0.341,0.0125455971873667
38,0.347,0.0119560268587568
39,0.353,0.0114219680221265
40,0.360,0.0116574133156947
41,0.366,0.0114219680221265
42,0.373,0.0111463247516076
43,0.379,0.0110659287977063
44,0.386,0.0108840808067389
45,0.392,0.0107443449821009
46,0.399,0.0103500219701086
47,0.405,0.00983510502726428
48,0.412,0.00934698673572041
49,0.418,0.00937952795515667
50,0.425,0.00960157392307466
51,0.431,0.00961114486996768
52,0.438,0.0092876468649837
53,0.444,0.00878230086903241
54,0.450,0.00845114610653402
55,0.457,0.00790751632301065
56,0.463,0.00701358988320286
57,0.470,0.00768738454447126
58,0.476,0.00810850620776401
59,0.483,0.00811807715465703
60,0.489,0.00810659201838541
61,0.496,0.00811233458652122
62,0.502,0.00805299471578451
63,0.509,0.00834395150133223
64,0.515,0.00826164135805228
65,0.522,0.00734283045632265
66,0.528,0.00679345810466347
67,0.535,0.0064699600996795
68,0.541,0.0061330627690453
69,0.548,0.00627088440430474
70,0.554,0.00683748446037135
71,0.560,0.00698487704252381
72,0.567,0.00699061961065962
73,0.573,0.00691213784613688
74,0.580,0.00670731958262632
75,0.586,0.00666329322691844
76,0.593,0.00654269929606643
77,0.599,0.00645847496340788
78,0.606,0.00615986142034575
79,0.612,0.0066403229543752
80,0.619,0.00717055341224834
81,0.625,0.00704613110263912
82,0.632,0.00641062022894279
83,0.638,0.00548798094845595
84,0.645,0.00488501129419588
85,0.651,0.00499603427815488
86,0.657,0.00524870727613053
87,0.664,0.0055683769023573
88,0.670,0.00576171002959624
89,0.677,0.00572151205264557
90,0.683,0.00513577010279293
91,0.690,0.00540758499455461
92,0.696,0.00587273301355524
93,0.703,0.00570045596948093
94,0.709,0.00586890463479803
95,0.716,0.0060201255957077
96,0.722,0.00612732020090949
97,0.729,0.00564494447750143
98,0.735,0.00504197482324136
99,0.742,0.00469167816695694
100,0.748,0.00483332818097359
101,0.755,0.00491563832425354
102,0.761,0.00484481331724521
103,0.767,0.00485055588538102
104,0.774,0.0043318105637795
105,0.780,0.00431458285937207
106,0.787,0.00449451666096079
107,0.793,0.00459979707678397
108,0.800,0.00449451666096079
109,0.806,0.00405616729326061
110,0.813,0.00398725647563089
111,0.819,0.00484672750662381
112,0.826,0.00531761809376025
113,0.832,0.00558943298552193
114,0.839,0.00565834380315166
115,0.845,0.00527167754867377
116,0.852,0.005063030906406
117,0.858,0.00491180994549633
118,0.864,0.00486395521103124
119,0.871,0.00455002815294029
120,0.877,0.00508408698957064
121,0.884,0.00561814582620098
122,0.890,0.00509748631522086
123,0.897,0.00433755313191531
124,0.903,0.00428778420807162
125,0.910,0.00418058960286983
126,0.916,0.00366375847064691
127,0.923,0.00381115105279937
128,0.929,0.00395662944557323
129,0.936,0.00348191047967959
130,0.942,0.0035986760317744
131,0.949,0.00392983079427278
132,0.955,0.00424567204174234
133,0.962,0.00428395582931441
134,0.968,0.00415570514094799
135,0.974,0.00422653014795631
136,0.981,0.00408679432331826
137,0.987,0.00386091997664306
138,0.994,0.00417867541349123
139,1.000,0.00402936864196016
140,1.007,0.00402171188444575
141,1.013,0.00457874099361934
142,1.020,0.00501134779318371
143,1.026,0.00436818016197296
144,1.033,0.00356039224420233
145,1.039,0.00279088811400376
146,1.046,0.00318329693661746
147,1.052,0.00369247131132596
148,1.059,0.00344362669210752
149,1.065,0.0033766300638564
150,1.071,0.00310864355085192
151,1.078,0.00365227333437529
152,1.084,0.00334026046566294
153,1.091,0.00352019426725166
154,1.097,0.00342831317707869
155,1.104,0.003489567237194
156,1.110,0.00317755436848165
157,1.117,0.0032062672091607
158,1.123,0.00361207535742462
159,1.130,0.0038264645678282
160,1.136,0.00385134902975004
161,1.143,0.00384560646161423
162,1.149,0.00358336251674557
163,1.156,0.00321775234543232
164,1.162,0.00318521112599606
165,1.169,0.00314309895966679
166,1.175,0.00319286788351047
167,1.181,0.00327134964803321
168,1.188,0.00310672936147332
169,1.194,0.00294785164304924
170,1.201,0.00283300028033303
171,1.207,0.00302633340757198
172,1.214,0.00272771986450985
173,1.220,0.00292105299174879
174,1.227,0.00285597055287628
175,1.233,0.00364078819810367
176,1.240,0.00425907136739257
177,1.246,0.00352593683538747
178,1.253,0.00329240573119785
179,1.259,0.00340725709391406
180,1.266,0.003378544253235
181,1.272,0.00315458409593841
182,1.278,0.00341299966204987
183,1.285,0.00351253750973724
184,1.291,0.00338428682137081
185,1.298,0.00311821449774494
186,1.304,0.00279088811400376
187,1.311,0.00282342933344002
188,1.317,0.00248844619218442
189,1.324,0.00262435363806526
190,1.330,0.00282342933344002
191,1.337,0.00307418814203706
192,1.343,0.00289999690858415
193,1.350,0.00299187799875712
194,1.356,0.00308567327830868
195,1.363,0.00304547530135801
196,1.369,0.00300910570316455
197,1.376,0.00265498066812292
198,1.382,0.00247887524529141
199,1.388,0.00254012930540671
200,1.395,0.00245207659399096
201,1.401,0.00236019550381799
202,1.408,0.00172468463012166
203,1.414,0.00176871098582954
204,1.421,0.00213432115714279
205,1.427,0.00234296779941056
206,1.434,0.00268943607693778
207,1.440,0.00238316577636124
208,1.447,0.00207498128640609
209,1.453,0.00173425557701468
210,1.460,0.00189313329543876
211,1.466,0.00235062455692498
212,1.473,0.00286554149976929
213,1.479,0.0036561017131325
214,1.485,0.00385900578726446
215,1.492,0.00363313144058926
216,1.498,0.0032636928905188
217,1.505,0.00306461719514405
218,1.511,0.00299379218813572
219,1.518,0.0029842212412427
220,1.524,0.00296890772621388
221,1.531,0.00272006310699543
222,1.537,0.00256309957794995
223,1.544,0.00277940297773214
224,1.550,0.00236785226133241
225,1.557,0.00258224147173599
226,1.563,0.00249227457094163
227,1.570,0.00210369412708514
228,1.576,0.00183187923532346
229,1.583,0.0021400637252786
230,1.589,0.0018012522052658
231,1.595,0.00176105422831513
232,1.602,0.00192950289363223
233,1.608,0.00159260556299803
234,1.615,0.00175914003893653
235,1.621,0.0017419123345291
236,1.628,0.00195055897679687
237,1.634,0.00231042657997431
238,1.641,0.00256309957794995
239,1.647,0.00246164754088397
240,1.654,0.00199458533250474
241,1.660,0.00210177993770654
242,1.667,0.00236976645071101
243,1.673,0.00226448603488782
244,1.680,0.00218409008098648
245,1.686,0.00204626844572704
246,1.692,0.00227214279240224
247,1.699,0.00260329755490063
248,1.705,0.00238316577636124
249,1.712,0.00225491508799481
250,1.718,0.00229894144370269
251,1.725,0.00189121910606016
252,1.731,0.00142989946581674
253,1.738,0.00133227580750797
254,1.744,0.00179168125837278
255,1.751,0.00184910693973089
256,1.757,0.00164620286559893
257,1.764,0.00165577381249194
258,1.770,0.00189887586357457
259,1.777,0.00212475021024978
260,1.783,0.00223003062607296
261,1.790,0.00215346305092883
262,1.796,0.00226448603488782
263,1.802,0.0023621096931966
264,1.809,0.00194673059803966
265,1.815,0.00141841432954512
266,1.822,0.00137055959508004
267,1.828,0.00185293531848809
268,1.835,0.00217069075533626
269,1.841,0.00257841309297878
270,1.848,0.00207498128640609
271,1.854,0.00200989884753357
272,1.861,0.00250758808597046
273,1.867,0.00310481517209472
274,1.874,0.00310481517209472
275,1.880,0.00282725771219722
276,1.887,0.00263392458495828
277,1.893,0.00231425495873151
278,1.899,0.00148349676841764
279,1.906,0.0011791406572197
280,1.912,0.00131121972434333
281,1.919,0.00156389272231898
282,1.925,0.00197735762809731
283,1.932,0.00190079005295318
284,1.938,0.00156197853294038
285,1.945,0.0015753778585906
286,1.951,0.00192184613611782
287,1.958,0.00175531166017932
288,1.964,0.00122316701292757
289,1.971,0.00153709407101853
290,1.977,0.00175148328142211
291,1.984,0.00179168125837278
292,1.990,0.00231999752686732
293,1.997,0.00270857797072381
294,2.003,0.00273346243264566
295,2.009,0.00285788474225488
296,2.016,0.00255161444167833
297,2.022,0.00198501438561173
298,2.029,0.00132844742875076
299,2.035,0.000802045349634825
300,2.042,0.000744619668276723
301,2.048,0.00120402511914154
302,2.055,0.0013495035119154
303,2.061,0.00126527917925685
304,2.068,0.00142415689768093
305,2.074,0.00151603798785389
306,2.081,0.00193524546176804
307,2.087,0.00202904074131961
308,2.094,0.00200415627939776
309,2.100,0.00233913942065336
310,2.106,0.00263966715309409
311,2.113,0.00259946917614342
312,2.119,0.00193333127238944
313,2.126,0.00133227580750797
314,2.132,0.00131887648185774
315,2.139,0.00141458595078791
316,2.145,0.00184910693973089
317,2.152,0.00269135026631638
318,2.158,0.00271814891761683
319,2.165,0.002027126551941
320,2.171,0.00153709407101853
321,2.178,0.00148732514717484
322,2.184,0.00121359606603456
323,2.191,0.00136290283756562
324,2.197,0.00133801837564378
325,2.204,0.00176679679645094
326,2.210,0.00184145018221647
327,2.216,0.00159451975237663
328,2.223,0.0014050150038949
329,2.229,0.00117722646784109
330,2.236,0.00115999876343366
331,2.242,0.00107960280953232
332,2.249,0.00108725956704673
333,2.255,0.00113702849089042
334,2.262,0.00119253998286992
335,2.268,0.00135524608005121
336,2.275,0.00153900826039713
337,2.281,0.00161366164616267
338,2.288,0.00154092244977574
339,2.294,0.00230276982245989
340,2.301,0.00476824574210107
341,2.307,0.0128288972154
342,2.313,0.0299762056689293
343,2.320,0.0555153203582559
344,2.326,0.0810812336988829
345,2.333,0.096670391998229
346,2.339,0.0951926377979472
347,2.346,0.0771341752002027
348,2.352,0.0511413976281471
349,2.359,0.028471652817347
350,2.365,0.0137113385189362
351,2.372,0.00620963034418944
352,2.378,0.00310672936147332
353,2.385,0.00221280292166553
354,2.391,0.00178402450085837
355,2.398,0.00125379404298523
356,2.404,0.000679537229404208
357,2.411,0.0010106919919026
358,2.417,0.0023065982012171
359,2.423,0.00492138089238935
360,2.430,0.00982936245912847
361,2.436,0.0154666501791155
362,2.443,0.0185408383211525
363,2.449,0.017095625340307
364,2.456,0.0123924620370784
365,2.462,0.0075974176436769
366,2.469,0.00453088625915425
367,2.475,0.00330389086746947
368,2.482,0.00323115167108254
369,2.488,0.00394705849868021
370,2.495,0.00421695920106329
371,2.501,0.00390877471110815
372,2.508,0.00337088749572059
373,2.514,0.00242336375331191
374,2.520,0.0014605264958744
375,2.527,0.000893926439807789
376,2.533,0.000836500758449687
377,2.540,0.00117722646784109
378,2.546,0.00166343057000636
379,2.553,0.00188547653792435
380,2.559,0.00211517926335676
381,2.566,0.00198884276436893
382,2.572,0.0016308893505701
383,2.579,0.00147775420028183
384,2.585,0.00144712717022417
385,2.592,0.00126527917925685
386,2.598,0.000752276425791137
387,2.605,0.000547458162280573
388,2.611,0.0002813858386547
389,2.618,0.000225874346675201
390,2.624,0.000516831132222918
391,2.630,0.00133993256502238
392,2.637,0.0017457407132863
393,2.643,0.00537504377511835
394,2.650,0.0198807708861749
395,2.656,0.0531225836350016
396,2.663,0.0995646463386773
397,2.669,0.134887182942046
398,2.676,0.136229029696447
399,2.682,0.104464971147902
400,2.689,0.0631280515169616
401,2.695,0.032081813985393
402,2.702,0.0147584001090322
403,2.708,0.00625557088927592
404,2.715,0.00232574009500313
405,2.721,0.00101643456003841
406,2.727,0.00107960280953232
407,2.734,0.00154475082853295
408,2.740,0.002249172519859
409,2.747,0.00338045844261361
410,2.753,0.00531761809376025
411,2.760,0.00789028861860322
412,2.766,0.00931061713752695
413,2.773,0.00885886844417654
414,2.779,0.00673220404454816
415,2.786,0.00482758561283778
416,2.792,0.00364078819810367
417,2.799,0.00302059083943617
418,2.805,0.00276217527332471
419,2.812,0.00259372660800761
420,2.818,0.00230276982245989
421,2.825,0.00194098802990385
422,2.831,0.00153326569226132
423,2.837,0.00159451975237663
424,2.844,0.00225682927737341
425,2.850,0.00340151452577824
426,2.857,0.00519893835228684
427,2.863,0.00646804591030089
428,2.870,0.0071475831397051
429,2.876,0.00689299595235085
430,2.883,0.00574831070394602
431,2.889,0.00441794908581665
432,2.896,0.00275069013705309
433,2.902,0.0019716150599615
434,2.909,0.00162897516119149
435,2.915,0.00142607108705953
436,2.922,0.00180890896278021
437,2.928,0.00203095493069821
438,2.934,0.00243867726834073
439,2.941,0.00200415627939776
440,2.947,0.002249172519859
441,2.954,0.00227405698178084
442,2.960,0.00209412318019212
443,2.967,0.00170362854695703
444,2.973,0.00163663191870591
445,2.980,0.00159643394175524
446,2.986,0.00135524608005121
447,2.993,0.000802045349634825
448,2.999,0.000758018993926947
449,3.006,0.00125762242174243
450,3.012,0.0017457407132863
451,3.019,0.00167300151689937
452,3.025,0.00125762242174243
453,3.032,0.000846071705342704
454,3.038,0.000511088564087108
455,3.044,0.000120593930852014
456,3.051,0.000143564203395255
457,3.057,0.000222045967917995
458,3.064,0.000189504748481737
459,3.070,0.000361781792556043
460,3.077,0.00038283787572068
461,3.083,0.000145478392773859
462,3.090,0.000181847990967323
463,3.096,0.000384752065099284
464,3.103,0.000886269682293375
465,3.109,0.00262052525930806
466,3.116,0.00701741826196007
467,3.122,0.0158475738654576
468,3.129,0.0299608921539004
469,3.135,0.0490913008036628
470,3.141,0.0744523958807793
471,3.148,0.109070510792822
472,3.154,0.1449826177248
473,3.161,0.161944249808605
474,3.167,0.147869215307734
475,3.174,0.112778295619177
476,3.180,0.0744677093958081
477,3.187,0.0425926278633043
478,3.193,0.021057997354016
479,3.200,0.00942738268962175
480,3.206,0.00351445169911585
481,3.213,0.00170554273633563
482,3.219,0.00138587311010886
483,3.226,0.00115234200591925
484,3.232,0.000993464287495166
485,3.239,0.000564685866688003
486,3.245,0.000767589940819964
487,3.251,0.00357953413798836
488,3.258,0.0109166220261752
489,3.264,0.024861491649301
490,3.271,0.0426538819234196
491,3.277,0.0564934711307222
492,3.284,0.0601266025713115
493,3.290,0.0522343997633296
494,3.297,0.0382914443295824
495,3.303,0.0241360138748103
496,3.310,0.0132117350911207
497,3.316,0.00643359050148603
498,3.323,0.00296507934745667
499,3.329,0.00175914003893653
500,3.336,0.00158494880548362
501,3.342,0.00152943731350412
502,3.348,0.000937952795515667
503,3.355,0.000434520988942972
504,3.361,0.00037135273944906
505,3.368,0.000834586569071083
506,3.374,0.0012959062093145
507,3.381,0.00178402450085837
508,3.387,0.00201181303691218
509,3.394,0.00156963529045479
510,3.400,0.00161366164616267
511,3.407,0.00293253812802041
512,3.413,0.00715332570784091
513,3.420,0.0125494255661239
514,3.426,0.0181158882791026
515,3.433,0.0206943013720814
516,3.439,0.0202310675424594
517,3.446,0.016984602356348
518,3.452,0.0121034194409093
519,3.458,0.00769121292322847
520,3.465,0.00448111733531056
521,3.471,0.00300336313502874
522,3.478,0.00190653262108899
523,3.484,0.00132844742875076
524,3.491,0.0010145203706598
525,3.497,0.00138587311010886
526,3.504,0.00254970025229973
527,3.510,0.00373458347765524
528,3.517,0.00458639775113375
529,3.523,0.00495966467996141
530,3.530,0.00454619977418308
531,3.536,0.00307418814203706
532,3.543,0.00233913942065336
533,3.549,0.00257458471422158
534,3.555,0.00337088749572059
535,3.562,0.00326943545865461
536,3.568,0.00283491446971164
537,3.575,0.0025860698504932
538,3.581,0.0020826380439205
539,3.588,0.00181082315215882
540,3.594,0.00146626906401021
541,3.601,0.00119445417224852
542,3.607,0.00111980078648299
543,3.614,0.000863299409750134
544,3.620,0.000872870356643151
545,3.627,0.00102983388568863
546,3.633,0.00141650014016652
547,3.640,0.00133227580750797
548,3.646,0.00126910755801406
549,3.653,0.0018012522052658
550,3.659,0.00279280230338236
551,3.665,0.00504963158075577
552,3.672,0.00807022242019194
553,3.678,0.010589295642434
554,3.685,0.011347314636361
555,3.691,0.0104974145522611
556,3.698,0.00853345624981396
557,3.704,0.0072605203130427
558,3.711,0.00601055464881468
559,3.717,0.00534058836630349
560,3.724,0.00734474464570125
561,3.730,0.0125570823236383
562,3.737,0.0207574696215753
563,3.743,0.0291818170768089
564,3.750,0.0362164630431764
565,3.756,0.0419303183383075
566,3.762,0.0461530201075066
567,3.769,0.0482184304470197
568,3.775,0.0467598181405239
569,3.782,0.041836523058756
570,3.788,0.0346334284270713
571,3.795,0.027240829046905
572,3.801,0.0200243350895702
573,3.808,0.0144578723765915
574,3.814,0.00986190367856473
575,3.821,0.00668243512070448
576,3.827,0.00570619853761674
577,3.834,0.00517979645850081
578,3.840,0.00548415256969875
579,3.847,0.00615220466283133
580,3.853,0.00635128035820609
581,3.859,0.00562006001557959
582,3.866,0.00504771739137717
583,3.872,0.0047280477651504
584,3.879,0.00385900578726446
585,3.885,0.00277748878835354
586,3.892,0.00194864478741826
587,3.898,0.00125762242174243
588,3.905,0.000520659510980125
589,3.911,0.000342639898770009
590,3.918,0.000518745321601522
591,3.924,0.000997292666252372
592,3.931,0.00153326569226132
593,3.937,0.00138778729948747
594,3.944,0.00093412441675846
595,3.950,0.000953266310544494
596,3.957,0.000976236583087735
597,3.963,0.00130930553496473
598,3.969,0.00137630216321585
599,3.976,0.00150646704096088
600,3.982,0.00103557645382444
601,3.989,0.0012384805279564
602,3.995,0.0011791406572197
603,4.002,0.00100877780252399
604,4.008,0.000823101432799463
605,4.015,0.000545543972901969
606,4.021,0
607,4.028,9.57094689301701E-05
608,4.034,0.000241187861704029
609,4.041,0.000501517617194091
610,4.047,0.00119636836162713
611,4.054,0.00119636836162713
612,4.060,0.000851814273478514
613,4.066,0.000800131160256222
614,4.073,0.000803959539013429
615,4.079,0.00056851424544521
616,4.086,0.0014050150038949
617,4.092,0.00263201039557968
618,4.099,0.003378544253235
619,4.105,0.00432606799564369
620,4.112,0.00477015993147968
621,4.118,0.00465722275814208
622,4.125,0.00470316330322856
623,4.131,0.0044447477371171
624,4.138,0.00459596869802677
625,4.144,0.00515491199657896
626,4.151,0.00623642899548988
627,4.157,0.00644890401651486
628,4.164,0.00544395459274807
629,4.170,0.00542481269896204
630,4.176,0.00553200730416383
631,4.183,0.0123388647344775
632,4.189,0.0721036855132329
633,4.196,0.440453061827264
634,4.202,1.91324185486099
635,4.209,5.7981332250923
636,4.215,13.0090645480929
637,4.222,23.065532177667
638,4.228,34.1675013329936
639,4.235,44.33307201458
640,4.241,52.7222826095799
641,4.248,59.5224786608561
642,4.254,64.7844665828954
643,4.261,68.5254740801052
644,4.267,71.4902854410489
645,4.273,74.3326422790645
646,4.280,76.834962515865
647,4.286,78.9293383690551
648,4.293,81.1013460866839
649,4.299,83.4298808981798
650,4.306,85.6430972847511
651,4.312,87.6927193902694
652,4.319,89.4193105530122
653,4.325,90.6600498244353
654,4.332,91.7990537587645
655,4.338,93.2129276311036
656,4.345,94.5763970687252
657,4.351,95.6499204127911
658,4.358,96.6533844256001
659,4.364,97.6708756181755
660,4.371,98.5823207191763
661,4.377,99.4579015679795
662,4.383,100
663,4.390,94.9208516190262
664,4.396,74.3565313625095
665,4.403,40.9720272806442
666,4.409,13.3949364139787
667,4.416,2.01910801263403
668,4.422,0.146556081394012
669,4.429,0.0915805624405226
670,4.435,0.0811118607289405
671,4.442,0.088701621615103
672,4.448,0.110008463588338
673,4.455,0.128524417447568
674,4.461,0.126652340235294
675,4.468,0.102853223691118
