Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR039_02_LQ1.D,FID1A,2.356,0.1331,0.0640,
MBPR039_02_LQ1.D,FID1A,2.446,0.9483,0.6236,
MBPR039_02_LQ1.D,FID1A,2.497,0.1660,0.0812,
MBPR039_02_LQ1.D,FID1A,2.675,6.4682,4.3135,
MBPR039_02_LQ1.D,FID1A,2.770,0.4605,0.2452,
MBPR039_02_LQ1.D,FID1A,2.875,0.2898,0.1588,
MBPR039_02_LQ1.D,FID1A,2.943,0.0955,0.0417,
MBPR039_02_LQ1.D,FID1A,3.164,8.0410,3.8550,
MBPR039_02_LQ1.D,FID1A,3.285,2.7361,1.4479,
MBPR039_02_LQ1.D,FID1A,3.436,1.0566,0.4881,
MBPR039_02_LQ1.D,FID1A,3.530,0.2684,0.0708,
MBPR039_02_LQ1.D,FID1A,3.688,0.4540,0.1979,
MBPR039_02_LQ1.D,FID1A,3.775,3.2516,0.9826,
MBPR039_02_LQ1.D,FID1A,3.845,0.2564,0.0846,
MBPR039_02_LQ1.D,FID1A,4.392,91532.8906,16123.9248,
MBPR039_02_LQ1.D,FID1A,4.461,10.3572,2.7386,
MBPR039_02_LQ1.D,FID1A,4.606,0.8945,0.3746,
MBPR039_02_LQ1.D,FID1A,4.649,0.2178,0.1630,
MBPR039_02_LQ1.D,FID1A,4.694,0.7227,0.4576,
MBPR039_02_LQ1.D,FID1A,4.850,0.4540,0.2668,
MBPR039_02_LQ1.D,FID1A,4.938,0.1835,0.0661,
MBPR039_02_LQ1.D,FID1A,5.085,0.0667,0.0337,
MBPR039_02_LQ1.D,FID1A,5.171,0.0735,0.0325,
MBPR039_02_LQ1.D,FID1A,5.254,0.0430,0.0228,
MBPR039_02_LQ1.D,FID1A,5.341,0.7423,0.3364,
MBPR039_02_LQ1.D,FID1A,5.465,1.3501,0.7151,
MBPR039_02_LQ1.D,FID1A,5.512,1.0129,0.5296,
MBPR039_02_LQ1.D,FID1A,5.573,0.0853,0.0422,
MBPR039_02_LQ1.D,FID1A,5.693,0.1627,0.0683,
MBPR039_02_LQ1.D,FID1A,5.865,0.1187,0.0261,
MBPR039_02_LQ1.D,FID1A,6.049,0.0563,0.0206,
MBPR039_02_LQ1.D,FID1A,6.138,0.4334,0.1968,
MBPR039_02_LQ1.D,FID1A,6.262,2.8887,1.2809,
MBPR039_02_LQ1.D,FID1A,6.352,0.2301,0.1055,
