Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR043_01_LQ1.D,FID1A,2.356,0.1818,0.0687,
MBPR043_01_LQ1.D,FID1A,2.674,0.0707,0.0298,
MBPR043_01_LQ1.D,FID1A,3.168,0.2340,0.0926,
MBPR043_01_LQ1.D,FID1A,3.284,0.2801,0.1330,
MBPR043_01_LQ1.D,FID1A,3.436,0.4267,0.1881,
MBPR043_01_LQ1.D,FID1A,3.688,0.2759,0.1149,
MBPR043_01_LQ1.D,FID1A,3.780,1.4507,0.4776,
MBPR043_01_LQ1.D,FID1A,3.846,0.1520,0.0550,
MBPR043_01_LQ1.D,FID1A,4.383,83805.7813,15246.3066,
MBPR043_01_LQ1.D,FID1A,4.452,1.2628,0.3880,
MBPR043_01_LQ1.D,FID1A,4.607,0.6431,0.2344,
MBPR043_01_LQ1.D,FID1A,4.691,0.6590,0.4170,
MBPR043_01_LQ1.D,FID1A,4.845,0.0374,0.0205,
MBPR043_01_LQ1.D,FID1A,11.845,0.0536,0.0232,
MBPR043_01_LQ1.D,FID1A,12.069,0.1004,0.0329,
MBPR043_01_LQ1.D,FID1A,12.418,0.0584,0.0280,
MBPR043_01_LQ1.D,FID1A,12.553,0.0606,0.0247,
MBPR043_01_LQ1.D,FID1A,13.144,0.0532,0.0223,
MBPR043_01_LQ1.D,FID1A,14.704,0.0926,0.0332,
MBPR043_01_LQ1.D,FID1A,17.461,0.2570,0.0691,
MBPR043_01_LQ1.D,FID1A,17.925,169.4258,107.9444,
MBPR043_01_LQ1.D,FID1A,18.086,0.0757,0.0241,
MBPR043_01_LQ1.D,FID1A,18.145,0.0475,0.0261,
MBPR043_01_LQ1.D,FID1A,18.369,0.0868,0.0203,
MBPR043_01_LQ1.D,FID1A,18.708,0.3630,0.1287,
MBPR043_01_LQ1.D,FID1A,18.819,1.2412,0.7124,
MBPR043_01_LQ1.D,FID1A,19.017,0.0439,0.0133,
MBPR043_01_LQ1.D,FID1A,19.757,0.0612,0.0318,
MBPR043_01_LQ1.D,FID1A,19.888,0.7947,0.2206,
MBPR043_01_LQ1.D,FID1A,20.300,0.0782,0.0323,
MBPR043_01_LQ1.D,FID1A,20.542,0.2990,0.0256,
MBPR043_01_LQ1.D,FID1A,20.852,0.0354,0.0171,
MBPR043_01_LQ1.D,FID1A,21.000,0.6837,0.3400,
MBPR043_01_LQ1.D,FID1A,21.520,0.0425,0.0148,
MBPR043_01_LQ1.D,FID1A,21.772,0.0553,0.0278,
