#"+EI TIC Scan LOHC009_01_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.0703032409171385
1,0.108,0.0686823029851252
2,0.114,0.0687712568960284
3,0.121,0.0690875374681286
4,0.127,0.068889862110566
5,0.134,0.0685241626990751
6,0.140,0.0689392809499566
7,0.147,0.0693346316650818
8,0.153,0.069729982380207
9,0.159,0.0695619583262788
10,0.166,0.0694038180402287
11,0.172,0.066992178677965
12,0.179,0.0680200905372905
13,0.185,0.069423585575985
14,0.192,0.0686131166099783
15,0.198,0.0677334612688247
16,0.205,0.0676840424294341
17,0.211,0.0676840424294341
18,0.218,0.0682671847342438
19,0.224,0.0686427679136127
20,0.231,0.0694730044153756
21,0.237,0.0699770765771602
22,0.244,0.0687613731281503
23,0.250,0.0699671928092821
24,0.257,0.0709951046686076
25,0.263,0.0718648762418831
26,0.269,0.0714201066873672
27,0.276,0.0702735896135042
28,0.282,0.069957309041404
29,0.289,0.0714892930625141
30,0.295,0.0717956898667362
31,0.302,0.0709358020613389
32,0.308,0.0695718420941569
33,0.315,0.0688602108069316
34,0.321,0.0709061507577045
35,0.328,0.072616042600621
36,0.334,0.0731201147624056
37,0.341,0.0728334854939398
38,0.347,0.0727346478151585
39,0.354,0.0709061507577045
40,0.360,0.0691369563075192
41,0.366,0.0695224232547663
42,0.373,0.0726852289757679
43,0.379,0.0740096538714373
44,0.386,0.0733276738878463
45,0.392,0.0713904553837328
46,0.399,0.0705009162747011
47,0.405,0.0719439463849081
48,0.412,0.0727642991187929
49,0.418,0.0731596498339181
50,0.425,0.0720823191352019
51,0.431,0.0720329002958113
52,0.438,0.0716672008843205
53,0.444,0.0727445315830366
54,0.451,0.0730212770836243
55,0.457,0.0704712649710668
56,0.464,0.070491032506823
57,0.470,0.0697497499159633
58,0.476,0.0693840505044725
59,0.483,0.0711927800261702
60,0.489,0.073377092727237
61,0.496,0.0749584955877378
62,0.502,0.0740887240144623
63,0.509,0.0720823191352019
64,0.515,0.0711235936510233
65,0.522,0.0722602269570083
66,0.528,0.0727148802794023
67,0.535,0.073377092727237
68,0.541,0.0704811487389449
69,0.548,0.0702340545419916
70,0.554,0.0716573171164424
71,0.561,0.0739009324247779
72,0.567,0.073762559674484
73,0.573,0.0725666237612303
74,0.580,0.0713410365443422
75,0.586,0.0707776617752888
76,0.593,0.0702142870062354
77,0.599,0.0720922029030801
78,0.606,0.072467786082449
79,0.612,0.0727346478151585
80,0.619,0.0723195295642771
81,0.625,0.0741974454611218
82,0.632,0.0742962831399031
83,0.638,0.0729718582442336
84,0.645,0.0730410446193805
85,0.651,0.0735747680847996
86,0.658,0.072388715939424
87,0.664,0.0725962750648647
88,0.671,0.0731893011375525
89,0.677,0.0740096538714373
90,0.683,0.0747212851586627
91,0.690,0.0754230326780099
92,0.696,0.0733375576557244
93,0.703,0.0715584794376611
94,0.709,0.0722206918854958
95,0.716,0.0741677941574874
96,0.722,0.0742666318362687
