#"+EI TIC Scan MBPR047_01_GS1.d "
#Point,X(Minutes),Y(Counts)
0,0.095,0.659264349012511
1,0.099,0.646661184399028
2,0.102,0.619178055217475
3,0.106,0.599590652905462
4,0.110,0.607217163564155
5,0.113,0.622650944337395
6,0.117,0.625370028066944
7,0.120,0.621208714636432
8,0.124,0.618174263345605
9,0.128,0.613320679658631
10,0.131,0.609793947296542
11,0.135,0.612713020211292
12,0.138,0.617862741730197
13,0.142,0.617224314715904
14,0.146,0.614759063413725
15,0.149,0.615720549881033
16,0.153,0.616020533658834
17,0.156,0.61201690400896
18,0.160,0.609728566216765
19,0.163,0.608459404079918
20,0.167,0.605017282526953
21,0.171,0.602748174464104
22,0.174,0.604055796059644
23,0.178,0.603363525803182
24,0.181,0.60030599883714
25,0.185,0.596829263771351
26,0.189,0.595587023255589
27,0.192,0.594887061107388
28,0.196,0.59432170706461
29,0.199,0.595017823266942
30,0.203,0.593894807073125
31,0.206,0.590421917953206
32,0.210,0.587372082878903
33,0.214,0.586414442357463
34,0.217,0.586172147767701
35,0.221,0.585718326155132
36,0.224,0.586041385608147
37,0.228,0.587902823408857
38,0.232,0.588537404477281
39,0.235,0.585852934260555
40,0.239,0.583995342405714
41,0.242,0.582576188379967
42,0.246,0.579749418166079
43,0.250,0.576114999319652
44,0.253,0.573126699379257
45,0.257,0.570176858897553
46,0.260,0.566907804908704
47,0.264,0.565423269803179
48,0.267,0.565400194127964
49,0.271,0.564634850899986
50,0.275,0.567365472467143
51,0.278,0.570403769703838
52,0.282,0.569403823777837
53,0.285,0.56763084273212
54,0.289,0.568592329199429
55,0.293,0.570888358883362
56,0.296,0.570261469706677
57,0.300,0.567615458948643
58,0.303,0.564969448190609
59,0.307,0.563619521190508
60,0.311,0.563011861743169
61,0.314,0.564288715771755
62,0.318,0.565927088712049
63,0.321,0.564004115777431
64,0.325,0.559646659107588
65,0.328,0.556881424027608
66,0.332,0.555389197030345
67,0.336,0.555562264594461
68,0.339,0.558715940207233
69,0.343,0.56160039960916
70,0.346,0.56099274016182
71,0.350,0.554346945699782
72,0.354,0.545497424254673
73,0.357,0.540274629764252
74,0.361,0.538543954123096
75,0.364,0.54103612704636
76,0.368,0.543943662123502
77,0.372,0.540693837863998
78,0.375,0.532551970458828
79,0.379,0.528625259726339
80,0.382,0.530694378603988
81,0.386,0.540589997325529
82,0.389,0.546951191793244
83,0.393,0.539209302758474
84,0.397,0.526752284088022
