Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
LOHC010_01_LQ1.D,FID1A,2.422,88.1382,7.6518,
LOHC010_01_LQ1.D,FID1A,3.000,1128050.7500,54702.4102,
LOHC010_01_LQ1.D,FID1A,6.087,0.1677,0.0404,
LOHC010_01_LQ1.D,FID1A,6.317,2.3827,0.5653,
LOHC010_01_LQ1.D,FID1A,6.383,3.6197,0.4287,
LOHC010_01_LQ1.D,FID1A,7.108,1.1346,0.1712,
LOHC010_01_LQ1.D,FID1A,7.635,0.2302,0.0627,
LOHC010_01_LQ1.D,FID1A,8.121,42.5286,8.9391,
LOHC010_01_LQ1.D,FID1A,8.558,2.9091,0.4860,
LOHC010_01_LQ1.D,FID1A,8.736,1.9266,0.3047,
LOHC010_01_LQ1.D,FID1A,9.268,30.6240,5.6900,
LOHC010_01_LQ1.D,FID1A,9.949,0.7716,0.1652,
LOHC010_01_LQ1.D,FID1A,10.549,4.3004,1.0940,
LOHC010_01_LQ1.D,FID1A,10.722,12.9602,2.7961,
LOHC010_01_LQ1.D,FID1A,10.837,4.9319,1.2900,
LOHC010_01_LQ1.D,FID1A,11.071,29.8244,9.3101,
LOHC010_01_LQ1.D,FID1A,11.330,15.7626,3.8098,
LOHC010_01_LQ1.D,FID1A,11.594,0.2147,0.0836,
LOHC010_01_LQ1.D,FID1A,11.654,0.3874,0.1174,
LOHC010_01_LQ1.D,FID1A,11.884,3.5065,1.1639,
LOHC010_01_LQ1.D,FID1A,12.139,11.5364,4.0889,
LOHC010_01_LQ1.D,FID1A,12.376,0.4950,0.1843,
LOHC010_01_LQ1.D,FID1A,12.492,3.8732,1.2569,
LOHC010_01_LQ1.D,FID1A,12.570,2.9041,1.2913,
LOHC010_01_LQ1.D,FID1A,12.660,8.5478,3.6644,
LOHC010_01_LQ1.D,FID1A,12.832,0.2566,0.1619,
LOHC010_01_LQ1.D,FID1A,12.859,0.3835,0.1694,
LOHC010_01_LQ1.D,FID1A,12.926,7.4361,3.1466,
LOHC010_01_LQ1.D,FID1A,13.023,16.4329,7.5768,
LOHC010_01_LQ1.D,FID1A,13.121,12.8099,6.5108,
LOHC010_01_LQ1.D,FID1A,13.266,1.2332,0.5056,
LOHC010_01_LQ1.D,FID1A,13.338,0.8859,0.3956,
LOHC010_01_LQ1.D,FID1A,13.491,0.0918,0.0469,
LOHC010_01_LQ1.D,FID1A,13.562,0.2206,0.1010,
LOHC010_01_LQ1.D,FID1A,13.903,0.3513,0.1120,
LOHC010_01_LQ1.D,FID1A,14.005,0.0453,0.0258,
LOHC010_01_LQ1.D,FID1A,14.071,3.0646,1.5784,
LOHC010_01_LQ1.D,FID1A,14.136,0.9461,0.5137,
LOHC010_01_LQ1.D,FID1A,14.271,91.3575,47.7235,
LOHC010_01_LQ1.D,FID1A,14.564,0.0567,0.0346,
LOHC010_01_LQ1.D,FID1A,14.648,868.2564,397.2834,
LOHC010_01_LQ1.D,FID1A,15.087,0.2247,0.1291,
LOHC010_01_LQ1.D,FID1A,15.209,0.2354,0.0762,
LOHC010_01_LQ1.D,FID1A,15.360,0.2245,0.0925,
LOHC010_01_LQ1.D,FID1A,15.571,0.1502,0.0718,
LOHC010_01_LQ1.D,FID1A,15.646,0.0338,0.0233,
LOHC010_01_LQ1.D,FID1A,15.812,0.7430,0.3656,
LOHC010_01_LQ1.D,FID1A,16.105,0.3736,0.2216,
LOHC010_01_LQ1.D,FID1A,16.249,18.8592,9.4020,
LOHC010_01_LQ1.D,FID1A,16.499,8.9440,4.7618,
LOHC010_01_LQ1.D,FID1A,17.138,0.0416,0.0215,
LOHC010_01_LQ1.D,FID1A,17.433,0.1010,0.0479,
LOHC010_01_LQ1.D,FID1A,17.590,0.2569,0.1218,
LOHC010_01_LQ1.D,FID1A,17.641,0.1328,0.0570,
LOHC010_01_LQ1.D,FID1A,17.735,0.1538,0.0518,
LOHC010_01_LQ1.D,FID1A,17.914,837.3926,510.3960,
LOHC010_01_LQ1.D,FID1A,18.197,0.1562,0.0373,
LOHC010_01_LQ1.D,FID1A,18.404,0.0639,0.0279,
LOHC010_01_LQ1.D,FID1A,18.623,0.0738,0.0403,
LOHC010_01_LQ1.D,FID1A,18.687,0.0662,0.0303,
LOHC010_01_LQ1.D,FID1A,18.795,4.9910,3.0463,
LOHC010_01_LQ1.D,FID1A,18.986,0.0440,0.0202,
LOHC010_01_LQ1.D,FID1A,19.733,0.1691,0.0998,
LOHC010_01_LQ1.D,FID1A,21.251,0.0672,0.0321,
LOHC010_01_LQ1.D,FID1A,22.566,0.1313,0.0730,
LOHC010_01_LQ1.D,FID1A,24.314,0.0419,0.0295,
LOHC010_01_LQ1.D,FID1A,25.294,0.2164,0.0925,
LOHC010_01_LQ1.D,FID1A,25.375,0.2313,0.0838,
LOHC010_01_LQ1.D,FID1A,25.736,0.5097,0.1271,
LOHC010_01_LQ1.D,FID1A,25.803,1.3280,0.4657,
LOHC010_01_LQ1.D,FID1A,25.904,0.0666,0.0294,
LOHC010_01_LQ1.D,FID1A,26.038,0.1561,0.0221,
LOHC010_01_LQ1.D,FID1A,26.498,0.1542,0.0279,
