Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-002-1-MBPR042_01_GS2.D,FID1A,0.016,0.0690,0.1137,
F-002-1-MBPR042_01_GS2.D,FID1A,0.516,0.0417,0.0591,
F-002-1-MBPR042_01_GS2.D,FID1A,1.250,4865.5068,5119.9282,
F-002-1-MBPR042_01_GS2.D,FID1A,1.279,82355.6406,71061.8750,
F-002-1-MBPR042_01_GS2.D,FID1A,1.408,51271.6680,48461.6016,
F-002-1-MBPR042_01_GS2.D,FID1A,1.463,3628.9429,2273.3977,
F-002-1-MBPR042_01_GS2.D,FID1A,1.525,1391.0042,1342.5767,
F-002-1-MBPR042_01_GS2.D,FID1A,1.564,83.9292,93.4014,
F-002-1-MBPR042_01_GS2.D,FID1A,1.698,16521.1113,12466.8506,
F-002-1-MBPR042_01_GS2.D,FID1A,1.765,5151.4731,4243.0190,
F-002-1-MBPR042_01_GS2.D,FID1A,1.803,89.1707,100.7467,
F-002-1-MBPR042_01_GS2.D,FID1A,1.856,947.0480,882.2885,
F-002-1-MBPR042_01_GS2.D,FID1A,1.912,671.9182,316.6754,
F-002-1-MBPR042_01_GS2.D,FID1A,2.000,292.3499,281.1168,
F-002-1-MBPR042_01_GS2.D,FID1A,2.043,2205.8928,1724.9924,
F-002-1-MBPR042_01_GS2.D,FID1A,2.147,7.0602,5.8178,
F-002-1-MBPR042_01_GS2.D,FID1A,2.186,28.7336,27.4177,
F-002-1-MBPR042_01_GS2.D,FID1A,2.254,91.8529,54.7421,
F-002-1-MBPR042_01_GS2.D,FID1A,2.317,942.8301,951.1017,
F-002-1-MBPR042_01_GS2.D,FID1A,2.356,6523.7993,4352.0825,
F-002-1-MBPR042_01_GS2.D,FID1A,2.433,1794.9640,1776.5265,
F-002-1-MBPR042_01_GS2.D,FID1A,2.513,192.7574,171.2426,
F-002-1-MBPR042_01_GS2.D,FID1A,2.542,210.7151,164.3889,
F-002-1-MBPR042_01_GS2.D,FID1A,2.571,116.0819,73.5134,
F-002-1-MBPR042_01_GS2.D,FID1A,2.678,405.7928,336.7990,
F-002-1-MBPR042_01_GS2.D,FID1A,2.728,255.7829,130.9667,
F-002-1-MBPR042_01_GS2.D,FID1A,2.813,75.5148,60.4637,
F-002-1-MBPR042_01_GS2.D,FID1A,2.858,65.2856,52.7134,
F-002-1-MBPR042_01_GS2.D,FID1A,2.937,539.2141,413.9825,
F-002-1-MBPR042_01_GS2.D,FID1A,3.034,790.9084,672.1336,
F-002-1-MBPR042_01_GS2.D,FID1A,3.058,580.7092,500.2842,
F-002-1-MBPR042_01_GS2.D,FID1A,3.147,77.9483,64.1421,
F-002-1-MBPR042_01_GS2.D,FID1A,3.240,52.3136,36.3790,
F-002-1-MBPR042_01_GS2.D,FID1A,3.267,21.4798,17.4006,
F-002-1-MBPR042_01_GS2.D,FID1A,3.314,14.0205,9.1670,
F-002-1-MBPR042_01_GS2.D,FID1A,3.345,40.7744,20.9551,
F-002-1-MBPR042_01_GS2.D,FID1A,3.407,195.3657,143.9031,
F-002-1-MBPR042_01_GS2.D,FID1A,3.488,1372.1498,881.0466,
F-002-1-MBPR042_01_GS2.D,FID1A,3.592,494.9704,399.8214,
F-002-1-MBPR042_01_GS2.D,FID1A,3.650,244.2985,124.7580,
F-002-1-MBPR042_01_GS2.D,FID1A,3.716,44.6587,35.9683,
F-002-1-MBPR042_01_GS2.D,FID1A,3.761,11.2010,9.7353,
F-002-1-MBPR042_01_GS2.D,FID1A,3.794,52.8902,41.5801,
F-002-1-MBPR042_01_GS2.D,FID1A,3.826,48.5781,29.0427,
F-002-1-MBPR042_01_GS2.D,FID1A,3.886,11.5145,9.3386,
F-002-1-MBPR042_01_GS2.D,FID1A,3.926,54.6699,38.8786,
F-002-1-MBPR042_01_GS2.D,FID1A,3.973,100.2379,80.6697,
F-002-1-MBPR042_01_GS2.D,FID1A,4.038,127.0864,81.7380,
F-002-1-MBPR042_01_GS2.D,FID1A,4.123,45.0068,26.9727,
F-002-1-MBPR042_01_GS2.D,FID1A,4.191,27.4673,20.9079,
F-002-1-MBPR042_01_GS2.D,FID1A,4.243,5.1784,4.2936,
F-002-1-MBPR042_01_GS2.D,FID1A,4.303,65.5216,49.3936,
F-002-1-MBPR042_01_GS2.D,FID1A,4.347,12.1638,8.4511,
F-002-1-MBPR042_01_GS2.D,FID1A,4.403,145.2318,95.1649,
F-002-1-MBPR042_01_GS2.D,FID1A,4.466,31.2909,21.8574,
F-002-1-MBPR042_01_GS2.D,FID1A,4.507,200.4371,145.5536,
F-002-1-MBPR042_01_GS2.D,FID1A,4.546,31.2512,21.9585,
F-002-1-MBPR042_01_GS2.D,FID1A,4.610,20.0932,10.6687,
F-002-1-MBPR042_01_GS2.D,FID1A,4.683,9.2700,4.2000,
F-002-1-MBPR042_01_GS2.D,FID1A,4.709,3.6083,3.0116,
F-002-1-MBPR042_01_GS2.D,FID1A,4.746,35.0610,23.4588,
F-002-1-MBPR042_01_GS2.D,FID1A,4.831,42.6438,22.8115,
F-002-1-MBPR042_01_GS2.D,FID1A,4.867,7.9399,4.8965,
F-002-1-MBPR042_01_GS2.D,FID1A,4.912,17.1809,10.2366,
F-002-1-MBPR042_01_GS2.D,FID1A,4.969,170.1673,106.6615,
F-002-1-MBPR042_01_GS2.D,FID1A,5.037,127.3666,88.5912,
F-002-1-MBPR042_01_GS2.D,FID1A,5.076,67.2019,49.4430,
