#"+EI TIC Scan MBPR048_01_GS1.d "
#Point,X(Minutes),Y(Counts)
0,0.095,1.41526271448422
1,0.099,1.42870494324587
2,0.102,1.43660476052185
3,0.106,1.43386281336151
4,0.110,1.43120446215118
5,0.113,1.42558681431049
6,0.117,1.41015500193859
7,0.120,1.4020796331676
8,0.124,1.40262300684266
9,0.128,1.39663753682193
10,0.131,1.39299275340148
11,0.135,1.39626135504688
12,0.138,1.39049323449617
13,0.142,1.3825934172202
14,0.146,1.40358436026778
15,0.149,1.43196518529627
16,0.153,1.4224185278051
17,0.156,1.38862068521594
18,0.160,1.36631728575319
19,0.163,1.35464729113176
20,0.167,1.34908816045607
21,0.171,1.35124493596634
22,0.174,1.34821040298096
23,0.178,1.33943282822988
24,0.181,1.34551025379563
25,0.185,1.35957945218236
26,0.189,1.36186162161765
27,0.192,1.35667867271701
28,0.196,1.35648640203198
29,0.199,1.3525490327865
30,0.203,1.34264291271028
31,0.207,1.33575460642943
32,0.210,1.34001799987996
33,0.214,1.34380489641542
34,0.217,1.34063660991003
35,0.221,1.33825412533474
36,0.224,1.33524467113437
37,0.228,1.32335732704291
38,0.232,1.31350972413169
39,0.235,1.31595072587199
40,0.239,1.32335732704291
41,0.242,1.33445050960927
42,0.246,1.3435875469454
43,0.250,1.3460954254457
44,0.253,1.34453218118051
45,0.257,1.33960837972491
46,0.260,1.33213490179399
47,0.264,1.33557069533941
48,0.267,1.34391357115044
49,0.271,1.33601375387446
50,0.275,1.32262168268281
51,0.278,1.31944503658242
52,0.282,1.31855055991731
53,0.285,1.30687220570088
54,0.289,1.28715192109345
55,0.293,1.28059799861264
56,0.296,1.29970803278499
57,0.300,1.31722138431215
58,0.303,1.29979998833001
59,0.307,1.26301777032548
60,0.311,1.24883989720373
61,0.314,1.26918715143624
62,0.318,1.28822194925358
63,0.321,1.28294704480793
64,0.325,1.27768885955228
65,0.328,1.28965143999876
66,0.332,1.30306023038041
67,0.336,1.29753453808473
68,0.339,1.28318947306296
69,0.343,1.28707668473844
70,0.346,1.31264032625159
71,0.350,1.32426016330302
72,0.354,1.3103163588413
73,0.357,1.29052919747386
74,0.361,1.28095746119769
