Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR048_01_LQ1.D,FID1A,3.158,1.0458,0.2266,
MBPR048_01_LQ1.D,FID1A,3.272,2.0801,0.3698,
MBPR048_01_LQ1.D,FID1A,3.419,3.3458,0.4496,
MBPR048_01_LQ1.D,FID1A,3.663,0.1426,0.0761,
MBPR048_01_LQ1.D,FID1A,3.762,1.8151,0.6051,
MBPR048_01_LQ1.D,FID1A,3.808,1.6418,0.4283,
MBPR048_01_LQ1.D,FID1A,4.063,0.2155,0.0592,
MBPR048_01_LQ1.D,FID1A,4.937,1634961.3750,64694.4414,
MBPR048_01_LQ1.D,FID1A,7.143,0.1323,0.0488,
MBPR048_01_LQ1.D,FID1A,8.751,0.0743,0.0189,
MBPR048_01_LQ1.D,FID1A,9.115,0.2193,0.0737,
MBPR048_01_LQ1.D,FID1A,9.348,0.1801,0.0715,
MBPR048_01_LQ1.D,FID1A,9.399,0.2180,0.0770,
MBPR048_01_LQ1.D,FID1A,10.662,0.1953,0.0910,
MBPR048_01_LQ1.D,FID1A,10.916,0.0643,0.0262,
MBPR048_01_LQ1.D,FID1A,11.064,0.0922,0.0240,
MBPR048_01_LQ1.D,FID1A,11.271,0.0795,0.0294,
MBPR048_01_LQ1.D,FID1A,11.399,0.1686,0.0696,
MBPR048_01_LQ1.D,FID1A,11.635,0.0693,0.0280,
MBPR048_01_LQ1.D,FID1A,11.843,0.4222,0.2107,
MBPR048_01_LQ1.D,FID1A,11.978,0.1830,0.0868,
MBPR048_01_LQ1.D,FID1A,12.065,0.6315,0.2981,
MBPR048_01_LQ1.D,FID1A,12.126,0.1382,0.0646,
MBPR048_01_LQ1.D,FID1A,12.280,0.1163,0.0309,
MBPR048_01_LQ1.D,FID1A,12.325,0.1236,0.0600,
MBPR048_01_LQ1.D,FID1A,12.410,0.6597,0.2702,
MBPR048_01_LQ1.D,FID1A,12.455,0.2382,0.1066,
MBPR048_01_LQ1.D,FID1A,12.548,0.5541,0.2492,
MBPR048_01_LQ1.D,FID1A,12.638,0.0979,0.0421,
MBPR048_01_LQ1.D,FID1A,12.777,0.5487,0.1858,
MBPR048_01_LQ1.D,FID1A,12.875,0.0323,0.0204,
MBPR048_01_LQ1.D,FID1A,13.004,0.3058,0.0656,
MBPR048_01_LQ1.D,FID1A,13.086,0.0323,0.0269,
MBPR048_01_LQ1.D,FID1A,13.134,0.5222,0.2008,
MBPR048_01_LQ1.D,FID1A,13.473,0.0401,0.0224,
MBPR048_01_LQ1.D,FID1A,13.544,0.0916,0.0437,
MBPR048_01_LQ1.D,FID1A,14.245,0.0408,0.0180,
MBPR048_01_LQ1.D,FID1A,14.689,0.8536,0.4024,
MBPR048_01_LQ1.D,FID1A,14.938,0.0675,0.0362,
MBPR048_01_LQ1.D,FID1A,15.296,0.0700,0.0264,
MBPR048_01_LQ1.D,FID1A,15.369,0.0759,0.0269,
MBPR048_01_LQ1.D,FID1A,15.422,0.0398,0.0201,
MBPR048_01_LQ1.D,FID1A,16.115,0.5612,0.3235,
MBPR048_01_LQ1.D,FID1A,16.194,0.1025,0.0497,
MBPR048_01_LQ1.D,FID1A,16.273,0.0388,0.0243,
MBPR048_01_LQ1.D,FID1A,16.418,0.1061,0.0511,
MBPR048_01_LQ1.D,FID1A,17.064,0.1124,0.0407,
MBPR048_01_LQ1.D,FID1A,17.183,0.0389,0.0191,
MBPR048_01_LQ1.D,FID1A,17.301,0.1254,0.0293,
MBPR048_01_LQ1.D,FID1A,17.439,1.3398,0.3686,
MBPR048_01_LQ1.D,FID1A,17.549,0.1242,0.0552,
MBPR048_01_LQ1.D,FID1A,17.927,1059.0123,603.0472,
MBPR048_01_LQ1.D,FID1A,18.135,0.2080,0.1039,
MBPR048_01_LQ1.D,FID1A,18.553,0.0444,0.0359,
MBPR048_01_LQ1.D,FID1A,18.632,0.0642,0.0434,
