Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-002-1-MBPR048_01_GS2.D,FID1A,0.016,0.0759,0.0979,
F-002-1-MBPR048_01_GS2.D,FID1A,0.515,0.0343,0.0463,
F-002-1-MBPR048_01_GS2.D,FID1A,1.226,205.0729,141.8856,
F-002-1-MBPR048_01_GS2.D,FID1A,1.282,5.1064,5.4831,
F-002-1-MBPR048_01_GS2.D,FID1A,1.308,17.6837,11.9658,
F-002-1-MBPR048_01_GS2.D,FID1A,1.411,2.1002,1.9588,
F-002-1-MBPR048_01_GS2.D,FID1A,1.458,14.8982,8.6167,
F-002-1-MBPR048_01_GS2.D,FID1A,1.526,1.8620,1.4456,
F-002-1-MBPR048_01_GS2.D,FID1A,1.657,0.1080,0.1162,
F-002-1-MBPR048_01_GS2.D,FID1A,1.696,0.9358,0.7062,
F-002-1-MBPR048_01_GS2.D,FID1A,1.766,1.0465,0.7955,
F-002-1-MBPR048_01_GS2.D,FID1A,1.807,0.2820,0.1833,
F-002-1-MBPR048_01_GS2.D,FID1A,1.856,4.4274,3.7224,
F-002-1-MBPR048_01_GS2.D,FID1A,1.898,0.9990,0.6542,
F-002-1-MBPR048_01_GS2.D,FID1A,1.935,1.0078,0.8553,
F-002-1-MBPR048_01_GS2.D,FID1A,1.960,0.3387,0.3166,
F-002-1-MBPR048_01_GS2.D,FID1A,2.001,1.4724,1.3103,
F-002-1-MBPR048_01_GS2.D,FID1A,2.048,0.4024,0.2042,
F-002-1-MBPR048_01_GS2.D,FID1A,2.115,0.0372,0.0535,
F-002-1-MBPR048_01_GS2.D,FID1A,2.158,0.1404,0.0398,
F-002-1-MBPR048_01_GS2.D,FID1A,2.238,0.3847,0.2772,
F-002-1-MBPR048_01_GS2.D,FID1A,2.318,22.8414,19.0978,
F-002-1-MBPR048_01_GS2.D,FID1A,2.432,0.3862,0.2968,
F-002-1-MBPR048_01_GS2.D,FID1A,2.489,2.3075,2.0079,
F-002-1-MBPR048_01_GS2.D,FID1A,2.535,0.5724,0.4705,
F-002-1-MBPR048_01_GS2.D,FID1A,2.571,0.6493,0.4037,
F-002-1-MBPR048_01_GS2.D,FID1A,2.679,3.7133,2.9269,
F-002-1-MBPR048_01_GS2.D,FID1A,2.725,0.5149,0.3393,
F-002-1-MBPR048_01_GS2.D,FID1A,2.764,0.8849,0.4084,
F-002-1-MBPR048_01_GS2.D,FID1A,2.812,0.2425,0.1823,
F-002-1-MBPR048_01_GS2.D,FID1A,2.857,0.3076,0.2173,
F-002-1-MBPR048_01_GS2.D,FID1A,2.940,0.1373,0.0674,
F-002-1-MBPR048_01_GS2.D,FID1A,3.033,0.1497,0.0888,
