,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
61,28.8027,"1,2-Dihydrobenzo[b]fluoranthene",C20H14,85.7901883280059,"1,2-Dihydrobenzo[b]fluoranthene",C20H14,85.7901883280059,"9,10[1',2']-Benzenoanthracene, 9,10-dihydro-",C20H14,74.7962631523152
62,28.5778,"1,1'-Binaphthalene",C20H14,96.5655061556446,"1,1'-Binaphthalene",C20H14,96.5655061556446,"1,1'-Binaphthalene",C20H14,90.1944623316345
63,28.5453,"Propane, 2,2-dimethyl-1,1,1-triphenyl-",C23H24,67.8845690848513,"5-Undecen-2-one, 4-methyl-1,1,1-triphenyl-",C30H34O,71.1682236807629,"Propane, 2,2-dimethyl-1,1,1-triphenyl-",C23H24,67.8845690848513
64,28.5066,"1,2'-Binaphthalene, 1',2',3',4'-tetrahydro-",C20H18,60.1383771157358,"1,2'-Binaphthalene, 1',2',3',4'-tetrahydro-",C20H18,60.1383771157358,"Benzenamine, 4-(9H-carbazol-9-yl)-",C18H14N2,50.3450413549505
65,28.4786,Benzo[c]phenanthrene,C18H12,69.9587676707924,Benzo[c]phenanthrene,C18H12,69.9587676707924,Triphenylene,C18H12,61.9796234257633
66,28.3847,Naphthacene,C18H12,86.7170797814705,Naphthacene,C18H12,86.7170797814705,"1,1':4',1''-terphenyl, 4-ethyl-",C20H18,57.1858014352434
67,28.3772941012223,"Pentanoic acid, 4-[(4-hydroxyphenyl)methyl]phenyl ester",C18H20O3,50.1296533450244,"Pentanoic acid, 4-[(4-hydroxyphenyl)methyl]phenyl ester",C18H20O3,50.1296533450244,"Pentanoic acid, 4-[(4-hydroxyphenyl)methyl]phenyl ester",C18H20O3,50.1296533450244
68,28.1963,No Match,,,4-cyano-3-fluorophenyl 4-(4-butylcyclohexyl)benzoate,C24H26FNO2,57.790395687835,"Benzoic acid, 4-(4-butylcyclohexyl)-, 4-butoxy-2,3-dicyanophenyl ester",C29H34N2O3,50.4702551684397
69,28.074,"Benzene, 1,3,5-tri-tert-butyl-",C18H30,57.7673049916027,Pimpinellin,C13H10O5,63.7918517295471,2-Iodoisopropylbenzene,C9H11I,53.389916339519
70,27.7902,"5,12-ethanonaphthacene, 5,12-dihydro-",C20H16,81.9051491243025,"5,12-ethanonaphthacene, 5,12-dihydro-",C20H16,81.9051491243025,Benz[a]anthracene,C18H12,52.8701216460228
71,27.6794,"1,2,3,10,11,12-Hexahydroperylene",C20H18,52.6215108136737,7-(Hydroxymethyl)benz[a]anthracene,C19H14O,53.2042900586413,7-(Hydroxymethyl)benz[a]anthracene,C19H14O,50.8497000907809
72,27.6543,"1,3,6,8-Tetramethylanthracene",C18H18,57.2737868937918,"1,3,6,8-Tetramethylanthracene",C18H18,57.2737868937918,"3-pyrazolidinone, 1-(4-ethylphenyl)-4-(hydroxymethyl)-4-methyl-",C13H18N2O2,53.5199311606172
73,27.5847,"1,1':4',1''-terphenyl, 4-ethyl-",C20H18,66.7847022622002,"1,1':4',1''-terphenyl, 4-ethyl-",C20H18,66.7847022622002,Brayelin,C15H14O4,56.549602201343
74,27.569,No Match,,,"Benzo[b]naphtho[2,3-d]thiophene",C16H10S,53.2099500217747,"Benzo[b]naphtho[2,1-d]thiophene",C16H10S,52.7214619853333
75,27.5335,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,92.0932078462168,"Benzo[a]pyrene, 4,5-dihydro-",C20H14,92.0932078462168,"1,1'-Binaphthalene",C20H14,85.3226750996381
76,27.4162,"3,5-di-tert-Butyl-4-hydroxyacetophenone",C16H24O2,53.1999828024507,"3,5-di-tert-Butyl-4-hydroxyacetophenone",C16H24O2,53.1999828024507,"2,4,6-Triisopropylbenzoic acid",C16H24O2,51.6170799173523
77,27.3522,"9H-Tribenzo[a,c,e)cycloheptene",C19H14,84.2242243593526,"9H-Tribenzo[a,c,e)cycloheptene",C19H14,84.2242243593526,"Benz[a]anthracene, 7-methyl-",C19H14,78.1623771026574
78,27.3283,"Benzo[1,2-b:5,4-b']difuran-4,8-dione, 2-[1-(hydroxymethyl)vinyl]-5-methyl-",C14H10O5,59.0702115741559,"Spiroxatrine, N-methyl",C23H27N3O3,66.2500376437906,"Propionic acid, 3-indolyl-, morpholide",C15H18N2O2,53.1376427633805
79,27.3204,No Match,,,"2,6-Difluoro-3-methylbenzoic acid, 4-chloro-2-methylphenyl ester",C15H11ClF2O2,76.9504387979104,"1-Naphthoic acid, 4-chloro-2-methylphenyl ester",C18H13ClO2,55.0712283978631
80,27.299,No Match,,,"2-(4-Fluorophenyl)-1,3-benzoxazol-5-amine",C13H9FN2O,55.6767519096823,"2-(3-Fluorophenyl)-1,3-benzoxazol-5-amine",C13H9FN2O,50.895335728334
81,27.2827,p-Decylphenol,C16H26O,61.8173975535921,"Quinoxalino[2,3-b]quinoxaline, 5,11-dihydro-",C14H10N4,70.0164332933907,"Quinoxalino[2,3-b]quinoxaline, 5,11-dihydro-",C14H10N4,60.235683076677
82,27.272,No Match,,,"Benzo[b]naphtho[2,1-d]thiophene",C16H10S,69.056616377093,"Benzo[b]naphtho[2,1-d]thiophene",C16H10S,62.2266313809858
83,27.2207,"Ethanone, 1-(4,6-dihydroxy-2,3,5-trimethyl-7-benzofuranyl)-",C13H14O4,64.0883861970923,"N-(2,6-Dimethylphenyl)-N-[(2E)-3-methyl-1,3-thiazinan-2-ylidene]amine",C13H18N2S,67.5143142830229,"2-Propanone, 1-(5-phenyl-3H-1,2-dithiol-3-ylidene)-",C12H10OS2,62.8314211184326
84,27.184,"2,4,6-Tris(1,1-dimethylethyl)-4-methylcyclohexa-2,5-dien-1-one",C19H32O,57.9109214882038,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-methyl-, methylcarbamate",C17H27NO2,59.1380528255214,Butylated Hydroxytoluene,C15H24O,57.1901455588082
85,27.167,6-(2-Hydroxy-1-methoxy-3-methylbut-3-enyl)-7-methoxychromen-2-one,C16H18O5,68.8848109356522,6-(2-Hydroxy-1-methoxy-3-methylbut-3-enyl)-7-methoxychromen-2-one,C16H18O5,68.8848109356522,"8-(2-Hydroxy-1-methoxy-3-methylbut-3-enyl)-7-methoxychromen-2-one, Ac derivative",C18H20O6,68.040022524675
86,27.1065,"2,5-Diphenyl-2,4-hexadiene",C18H18,52.5139068623862,"Benzoic acid, 3-(fluorosulfonyl)-4-methoxy-, ethyl ester",C10H11FO5S,59.8007122685468,"1,4-Di-(4'-methylphenyl)buta-1,3-diene",C18H18,50.3465634710444
87,27.0617,"Methanone, 2-naphthalenylphenyl-",C17H12O,58.2096867999428,"Methanone, 2-naphthalenylphenyl-",C17H12O,58.2096867999428,"Dibenzo[d,f]](1,3,2)dioxaphosphepine, 6-(-)-menthoxy-",C22H27O3P,50.2314010991916
88,27.0337,"1,1':4',1''-terphenyl, 4-ethyl-",C20H18,62.7350117246107,"1,1':4',1''-terphenyl, 4-ethyl-",C20H18,62.7350117246107,"1,5-Dihydroxy-6-methoxyxanthone",C14H10O5,50.8179732986166
89,27.0001,2-Isopropyl-10-methylphenanthrene,C18H18,62.2201195206939,2-Isopropyl-10-methylphenanthrene,C18H18,62.2201195206939,"3,5-Di-tert-butylbenzoic acid",C15H22O2,50.3123108195666
90,26.9117,2-Isopropyl-10-methylphenanthrene,C18H18,50.2562240074486,"4-tert-Butyl-2,6-diisopropylphenyl acetate",C18H28O2,61.0770189209385,2-Isopropyl-10-methylphenanthrene,C18H18,50.2562240074486
91,26.8652,No Match,,,"Methylsulfonic acid, 4-biphenyl ester",C13H12O3S,59.5051780841535,"Benzimidazole, 1-(1-naphthylmethyl)-",C18H14N2,52.8390378756108
92,26.8582,"Butane, 2,3-dimethyl-2,3-di-(2,2'-naphthyl)-",C26H26,55.1685831043333,"Propane, 1,3-diiodo-",C3H6I2,73.2016673428018,"Butane, 2,3-dimethyl-2,3-di-(2,2'-naphthyl)-",C26H26,50.7278908935581
93,26.8335,"Ethanone, 1-(4,6-dihydroxy-2,3,5-trimethyl-7-benzofuranyl)-",C13H14O4,57.7772205831504,"Ethanone, 1-(4,6-dihydroxy-2,3,5-trimethyl-7-benzofuranyl)-",C13H14O4,57.7772205831504,"Ethanone, 1-(4,6-dihydroxy-2,3,5-trimethyl-7-benzofuranyl)-",C13H14O4,54.230164794201
94,26.7968,"Benz(a)anthracene, 12-ethyl-",C20H16,79.7752649354208,"Benz(a)anthracene, 12-ethyl-",C20H16,79.7752649354208,"Benz[a]anthracene, 1,12-dimethyl-",C20H16,67.7759600183167
95,26.777,No Match,,,"2,3,4-Trifluorobenzoic acid, 3,4-dimethylphenyl ester",C15H11F3O2,52.3123413913077,"2,3,4-Trifluorobenzoic acid, 3,5-dimethylphenyl ester",C15H11F3O2,52.230162325148
96,26.7412,"7,12-Dimethylbenz[a]anthracene",C20H16,57.6151915589474,"7,12-Dimethylbenz[a]anthracene",C20H16,57.6151915589474,"Benzo[c]phenanthridine, 6-tetradecyl-",C31H39N,50.0197566445126
97,26.6812,9-Ethyl-10-methylanthracene,C17H16,70.4072802878233,9-Ethyl-10-methylanthracene,C17H16,70.4072802878233,"2,6-Di-t-butyl-4-methylphenol acetate(ester)",C17H26O2,52.9689104777503
98,26.6746,9-Ethyl-10-methylanthracene,C17H16,54.6256289419826,9-Ethyl-10-methylanthracene,C17H16,54.6256289419826,"Phenanthrene, 2,3,5-trimethyl-",C17H16,50.2110390791747
99,26.6627,"Benzo[1,2-b:5,4-b']bisbenzofuran",C18H10O2,60.8298945940972,"Benzo[1,2-b:5,4-b']bisbenzofuran",C18H10O2,60.8298945940972,"4-Methyl-2'-phenyl-2,4'-bithiazole",C13H10N2S2,50.186211829553
100,26.6424,"1,1':4',1''-Terphenyl-, 3'-methyl-",C19H16,55.5254815070582,p-(2-Amino-6-methyl-4-pyrimidinylamino)benzoic acid,C12H12N4O2,68.140789157729,4-Benzylbiphenyl,C19H16,54.1091709973499
101,26.6271,9-Ethyl-10-methylanthracene,C17H16,88.5649100863473,9-Ethyl-10-methylanthracene,C17H16,88.5649100863473,"Anthracene, 9-(1-methylethyl)-",C17H16,66.8096851942757
102,26.6107,No Match,,,"2,6-Difluorobenzamide, N-(2-phenylethyl)-N-nonyl-",C24H31F2NO,65.5707414113905,"Benzamide, 2,5-difluoro-N-(2-pentyl)-N-octyl-",C20H31F2NO,56.8043956219286
103,26.466,No Match,,,"Acetamide, N-cyclohexyl-2-(1-methyl-2-phenyl-1H-indol-3-yl)-2-oxo-",C23H24N2O2,62.3030560882674,"D-Alanine, N-(2-fluoro-5-trifluoromethylbenzoyl)-, nonyl ester",C20H27F4NO3,53.2781100312856
104,26.4071,No Match,,,"2-Thiophenesulfonamide, TMS derivative",C7H13NO2S2Si,50.279236321766,"2-Thiophenesulfonamide, TMS derivative",C7H13NO2S2Si,50.279236321766
105,26.3812,"Anthracene, 9-[2,2-bis(hydroxymethyl)-1-propyl]-",C19H20O2,66.8006855029185,"Anthracene, 9-[2,2-bis(hydroxymethyl)-1-propyl]-",C19H20O2,66.8006855029185,"Isophthalic acid, phenyl propyl ester",C17H16O4,50.4731604014968
106,26.375,"Anthracene, 1-butyl-",C18H18,56.9505773375306,"Anthracene, 1-butyl-",C18H18,56.9505773375306,"D-Alanine, N-(2-fluoro-6-trifluoromethylbenzoyl)-, isohexyl ester",C17H21F4NO3,53.1315387472584
107,26.345,No Match,,,"2,6-Difluoro-3-methylbenzoic acid, 4-chloro-2-methylphenyl ester",C15H11ClF2O2,65.7575533000323,"2H-imidazole-2-thione, 1,3-dihydro-1-methyl-5-(1-methylethyl)-",C7H12N2S,54.9719705360178
