#"+EI TIC Scan LOHC012_01_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.156190812999586
1,0.108,0.151002540929775
2,0.114,0.144786320397153
3,0.121,0.137723035036807
4,0.127,0.132472997823308
5,0.134,0.127130312894277
6,0.140,0.121081740608808
7,0.147,0.115112580650939
8,0.153,0.111658144400376
9,0.159,0.109447834615534
10,0.166,0.105777220362062
11,0.172,0.10162130855104
12,0.179,0.0993977633782639
13,0.185,0.0977168691107487
14,0.192,0.0951889100155092
15,0.198,0.0934771331761499
16,0.205,0.0916065316815922
17,0.211,0.0895197521841258
18,0.218,0.0874417962786148
19,0.224,0.0867403207181557
20,0.231,0.0846976591804665
21,0.237,0.084265303174649
22,0.244,0.0824344078438909
23,0.250,0.0810182213350395
24,0.257,0.0800564498118942
25,0.263,0.0788432059180184
26,0.269,0.0762534816790907
27,0.276,0.0752167096243241
28,0.282,0.0752211214203018
29,0.289,0.0737255225838513
30,0.295,0.0737166989918958
31,0.302,0.0734475794372542
32,0.308,0.0712152106725227
33,0.315,0.0693093148101432
34,0.321,0.0681137181001783
35,0.328,0.0681048945082228
36,0.334,0.0691504901549449
37,0.341,0.0682901899392875
38,0.347,0.0665078243642845
39,0.354,0.0653122276543195
40,0.360,0.0653078158583418
41,0.366,0.0647739885450365
42,0.373,0.0632033891769645
43,0.379,0.0633798610160737
44,0.386,0.0641783960880429
45,0.392,0.0647872239329696
46,0.399,0.0642622202116197
47,0.405,0.0631107414614321
48,0.412,0.0615666128692265
49,0.418,0.0604989582426158
50,0.425,0.0611916102111194
51,0.431,0.061279846130674
52,0.438,0.0615974954410706
53,0.444,0.0608254311449678
54,0.451,0.0612269045789413
55,0.457,0.0611563158432976
56,0.464,0.0611386686593867
57,0.470,0.0594798333717601
58,0.476,0.0579004104117326
59,0.483,0.057926881187599
60,0.489,0.0577945273082671
61,0.496,0.0583151192336393
62,0.502,0.0582798248658174
63,0.509,0.0584430613169934
64,0.515,0.0568283439891442
65,0.522,0.0562724576959501
66,0.528,0.0562062807562842
67,0.535,0.0572827589748504
68,0.541,0.057878351431844
69,0.548,0.0574812897938482
70,0.554,0.0558930432418653
71,0.561,0.0544547977531252
72,0.567,0.0541327366467509
73,0.573,0.0542518551381497
74,0.580,0.0537930283564657
75,0.586,0.0548474475951432
76,0.593,0.0557077478108007
77,0.599,0.0559724555694645
78,0.606,0.0559680437734867
79,0.612,0.0556195118912461
80,0.619,0.0551650969055398
81,0.625,0.0535371441897573
82,0.632,0.0529239045488528
83,0.638,0.0532459656552271
84,0.645,0.0540224417473077
85,0.651,0.0538680288880871
86,0.658,0.0534136139023809
87,0.664,0.0534047903104254
88,0.670,0.0544327387732366
89,0.677,0.0547945060434105
90,0.683,0.0548695065750319
91,0.690,0.055244509233139
92,0.696,0.0553062743768272
93,0.703,0.0541592074226173
94,0.709,0.0530430230402515
95,0.716,0.0526547849942113
96,0.722,0.0526459614022558
97,0.729,0.0527297855258327
98,0.735,0.0538547935001539
99,0.742,0.053885676071998
100,0.748,0.0543003848939047
101,0.755,0.0541724428105505
102,0.761,0.053722439620822
103,0.768,0.0533739077385813
104,0.774,0.0538503817041762
105,0.780,0.0534268492903141
106,0.787,0.0519797802096185
107,0.793,0.0521871346205719
108,0.800,0.0533165543908708
109,0.806,0.0525621372786789
110,0.813,0.0528268450373428
111,0.819,0.0530915527960066
112,0.826,0.0524430187872802
113,0.832,0.0519621330257076
114,0.839,0.052037133557329
115,0.845,0.0530297876523184
116,0.852,0.0526239024223672
117,0.858,0.0510224204824511
118,0.865,0.0507180065599877
119,0.871,0.0511768333416716
120,0.877,0.0520503689452622
121,0.884,0.0527341973218104
122,0.890,0.0525312547068348
123,0.897,0.0511459507698275
124,0.903,0.0505635937007671
125,0.910,0.0495532924218669
126,0.916,0.0493635851948245
127,0.923,0.050647417824344
128,0.929,0.05205478074124
129,0.936,0.0521341930688391
130,0.942,0.0516709544911774
131,0.949,0.0512871282411149
132,0.955,0.0511591861577607
133,0.962,0.0514459528963132
134,0.968,0.0526283142183449
135,0.975,0.0523636064596811
136,0.981,0.0511459507698275
137,0.987,0.0501621202667937
138,0.994,0.0513533051807808
139,1.000,0.0526503731982335
140,1.007,0.0525180193189016
141,1.013,0.0516400719193333
142,1.020,0.0512871282411149
143,1.026,0.0511812451376494
144,1.033,0.0514503646922909
145,1.039,0.0506385942323885
146,1.046,0.0498797653242189
147,1.052,0.0496282929534883
148,1.059,0.0494650565023123
149,1.065,0.0501841792466823
150,1.072,0.0501268258989718
151,1.078,0.049306231847114
