0.101,0.093778206
0.108,0.08497349
0.114,0.07854103
0.121,0.072047742
0.127,0.066542894
0.134,0.061505654
0.14,0.055441957
0.146,0.049667189
0.153,0.045481527
0.159,0.042128436
0.166,0.039018653
0.172,0.036880202
0.179,0.034793074
0.185,0.03267173
0.192,0.031109235
0.198,0.029719717
0.205,0.02837582
0.211,0.025467526
0.218,0.024074207
0.224,0.022855765
0.231,0.021781787
0.237,0.021145004
0.244,0.019974083
0.25,0.018879196
0.256,0.01825762
0.263,0.018219603
0.269,0.018170181
0.276,0.017812822
0.282,0.016769258
0.289,0.015786521
0.295,0.014879818
0.302,0.014132785
0.308,0.013798237
0.315,0.014163199
0.321,0.014461632
0.328,0.014729651
0.334,0.013904684
0.341,0.012842111
0.347,0.012323181
0.353,0.011874581
0.36,0.01128722
0.366,0.011148458
0.373,0.010975481
0.379,0.010952671
0.386,0.010620023
0.392,0.010015554
0.399,0.009684807
0.405,0.009517533
0.412,0.009950925
0.418,0.010486964
0.425,0.010469856
0.431,0.009899603
0.438,0.00926472
0.444,0.008519589
0.451,0.008840832
0.457,0.008780005
0.463,0.008878849
0.47,0.00885984
0.476,0.008966288
0.483,0.008418844
0.489,0.007618588
0.496,0.007399991
0.502,0.007951236
0.509,0.008487275
0.515,0.008036774
0.522,0.007521645
0.528,0.007320156
0.535,0.007517843
0.541,0.00744181
0.548,0.007316354
0.554,0.006966598
0.56,0.006586429
0.567,0.006164442
0.573,0.005641709
0.58,0.006092209
0.586,0.00685825
0.593,0.007257428
0.599,0.007209906
0.606,0.007073046
0.612,0.007021723
0.619,0.006443866
0.625,0.006016176
0.632,0.006139731
0.638,0.006373535
0.645,0.006472378
0.651,0.006500891
0.658,0.006335518
0.664,0.006367832
0.67,0.006173946
0.677,0.005957249
0.683,0.005559973
0.69,0.005761462
0.696,0.005976258
0.703,0.005636007
0.709,0.005029637
0.716,0.004871867
0.722,0.005124679
0.729,0.005702536
0.735,0.005972456
0.742,0.005917332
0.748,0.005221622
0.755,0.005438319
0.761,0.005949646
0.767,0.005858405
0.774,0.005164597
0.78,0.004202769
0.787,0.004244588
0.793,0.004297811
0.8,0.004603847
0.806,0.004938396
0.813,0.004955504
0.819,0.004873768
0.826,0.004725502
0.832,0.0040469
0.839,0.003402513
0.845,0.003379703
0.852,0.004179959
0.858,0.004130537
0.865,0.003820699
0.871,0.004050701
0.877,0.004522111
0.884,0.004425168
0.89,0.004803436
0.897,0.005016331
0.903,0.004603847
0.91,0.004512607
0.916,0.004588641
0.923,0.004892776
0.929,0.004951702
0.936,0.00467798
0.942,0.004016486
0.949,0.00386822
0.955,0.004254092
0.962,0.004398556
0.968,0.004508805
0.974,0.00465517
0.981,0.004843354
0.987,0.004514508
0.994,0.004257894
1,0.004628558
1.007,0.004736907
1.013,0.004638063
1.02,0.004290208
1.026,0.004318721
1.033,0.004712196
1.039,0.004799635
1.046,0.004900379
1.052,0.004529715
1.059,0.004444176
1.065,0.004313018
1.072,0.004212273
1.078,0.004463185
1.084,0.004717898
1.091,0.00445178
1.097,0.003904336
1.104,0.004067809
1.11,0.004134339
1.117,0.004387151
1.123,0.004223678
1.13,0.004575335
1.136,0.004212273
1.143,0.003797889
1.149,0.003335984
1.156,0.003432927
1.162,0.003913841
1.169,0.004183761
1.175,0.003923345
1.181,0.003569788
1.188,0.003374001
1.194,0.003153502
