#"+EI TIC Scan MBPR056_02_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.349588000472588
1,0.108,0.333315325785096
2,0.114,0.315578622785639
3,0.121,0.299825678148894
4,0.127,0.28278438859762
5,0.134,0.264198549177223
6,0.140,0.249272780536739
7,0.147,0.240181164719436
8,0.153,0.231221311450209
9,0.159,0.220599786046902
10,0.166,0.211661893202356
11,0.172,0.207635815344451
12,0.179,0.202950924746163
13,0.185,0.19510373299403
14,0.192,0.19049204381134
15,0.198,0.184811613960915
16,0.205,0.180683054121174
17,0.211,0.175756598851411
18,0.218,0.173187229163912
19,0.224,0.170610539334854
20,0.231,0.166818706006864
21,0.237,0.163158635226951
22,0.244,0.16069906766285
23,0.250,0.155326083757938
24,0.257,0.152149142320974
25,0.263,0.150289826364778
26,0.269,0.148474431257941
27,0.276,0.148159665170869
28,0.282,0.147332489174609
29,0.289,0.143979864340209
30,0.295,0.140759002053885
31,0.302,0.139631700253672
32,0.308,0.140188031012219
33,0.315,0.140583318656449
34,0.321,0.139404775865318
35,0.328,0.135627582820448
36,0.334,0.132516522657522
37,0.341,0.13131601944171
38,0.347,0.1300789155181
39,0.354,0.129273699946519
40,0.360,0.129566505608912
41,0.366,0.128951613717887
42,0.373,0.128651487913934
43,0.379,0.126177280066713
44,0.386,0.125657550015965
45,0.392,0.125957675819918
46,0.399,0.126594528135623
47,0.405,0.124764492745667
48,0.412,0.12462541005603
49,0.418,0.125789312564042
50,0.425,0.12250988914524
51,0.431,0.119559872096631
52,0.438,0.117561473450798
53,0.444,0.117737156848234
54,0.451,0.116983182267572
55,0.457,0.118410609871738
56,0.464,0.117180826089687
57,0.470,0.116339009810307
58,0.476,0.116404891084346
59,0.483,0.115204387868534
60,0.489,0.112927823843429
61,0.496,0.113894082529326
62,0.502,0.116302409102508
63,0.509,0.11412832705924
64,0.515,0.111910324166613
65,0.522,0.110043688068857
66,0.528,0.112473975066719
67,0.535,0.113374352478578
68,0.541,0.115328830275051
69,0.548,0.116134045846632
70,0.554,0.112642338322595
71,0.561,0.110987986330075
72,0.567,0.111800522043215
73,0.573,0.113198669081142
74,0.580,0.112554496623878
75,0.586,0.11202012629001
76,0.593,0.112935143984988
77,0.599,0.113191348939582
78,0.606,0.109970486653259
79,0.612,0.108872465419285
80,0.619,0.107745163619072
81,0.625,0.105768725397919
82,0.632,0.105168473790014
83,0.638,0.104560902040548
84,0.645,0.105907808087556
85,0.651,0.108081890130824
86,0.658,0.108513778482854
87,0.664,0.108586979898452
88,0.671,0.10951663787655
89,0.677,0.112422734075801
90,0.683,0.112971744692788
91,0.690,0.112247050678365
92,0.696,0.110929425197596
93,0.703,0.109465396885631
94,0.709,0.107305955125483
95,0.716,0.103894769158604
96,0.722,0.103104193870143
97,0.729,0.105527160726445
98,0.735,0.106742304225376
99,0.742,0.107386476682641
100,0.748,0.108169731829542
101,0.755,0.106244534599308
102,0.761,0.103345758541617
103,0.768,0.105087952232855
104,0.774,0.105131873082214
105,0.780,0.106068851201872
106,0.787,0.106127412334351
107,0.793,0.105805326105718
108,0.800,0.104604822889907
109,0.806,0.103316477975378
110,0.813,0.102452701271318
111,0.819,0.10279674792463
112,0.826,0.102233097024524
113,0.832,0.104282736661275
114,0.839,0.10449502076651
115,0.845,0.103067593162344
116,0.852,0.102335579006361
117,0.858,0.102291658157002
118,0.865,0.102760147216831
119,0.871,0.10237949985572
120,0.878,0.103909409441724
121,0.884,0.103916729583283
122,0.890,0.104839067419821
123,0.897,0.10362392392089
124,0.903,0.103155434861062
125,0.910,0.101515723151661
126,0.916,0.0999126121500588
127,0.923,0.102291658157002
128,0.929,0.103660524628689
129,0.936,0.105885847662876
130,0.942,0.107283994700803
131,0.949,0.106808185499414
132,0.955,0.106259174882428
133,0.962,0.10530755647965
134,0.968,0.103938690007963
135,0.975,0.10237217971416
136,0.981,0.100615345739802
137,0.987,0.10195493164525
138,0.994,0.10112043550743
139,1.000,0.101896370512772
140,1.007,0.103865488592365
141,1.013,0.104399858926232
142,1.020,0.10320667585198
143,1.026,0.102511262403797
144,1.033,0.103272557126019
145,1.039,0.102130615042686
146,1.046,0.0994075223824308
147,1.052,0.0996417669123453
148,1.059,0.100410381776127
149,1.065,0.101237557772387
150,1.072,0.101874410088092
151,1.078,0.10322863627666
152,1.085,0.101427881452943
153,1.091,0.101464482160742
154,1.097,0.101764607964695
155,1.104,0.101464482160742
156,1.110,0.102291658157002
157,1.117,0.104524301332749
158,1.123,0.104846387561381
159,1.130,0.104956189684779
160,1.136,0.103184715427301
161,1.143,0.100337180360529
162,1.149,0.100337180360529
163,1.156,0.102460021412878
164,1.162,0.102269697732323
165,1.169,0.102240417166083
166,1.175,0.101083834799631
167,1.182,0.101676766265977
168,1.188,0.102298978298562
169,1.194,0.0998247704513409
170,1.201,0.0985437456783714
171,1.207,0.0992245188434352
172,1.214,0.0997442488941828
173,1.220,0.100959392393114
174,1.227,0.102643024951874
175,1.233,0.103272557126019
176,1.240,0.100834949986597
177,1.246,0.0982655802990981
178,1.253,0.0971455986404448
179,1.259,0.0974896452937565
180,1.266,0.0986828283680081
181,1.272,0.100805669420358
182,1.279,0.102020812919289
183,1.285,0.101325399471105
184,1.292,0.100000453848777
185,1.298,0.100520183899524
186,1.304,0.0999199322916186
187,1.311,0.0981923788834998
188,1.317,0.09818505874194
189,1.324,0.100022414273456
190,1.330,0.0987413895004867
191,1.337,0.0974018035950386
192,1.343,0.0976214078418334
193,1.350,0.0967283505715347
194,1.356,0.0968674332611714
195,1.363,0.0969918756676884
196,1.369,0.0967795915624535
197,1.376,0.097387163311919
198,1.382,0.0987267492173671
199,1.389,0.097972774636705
200,1.395,0.0980679364769828
201,1.401,0.0986389075186492
202,1.408,0.0980386559107435
203,1.414,0.0965819477403382
204,1.421,0.0963184226441845
205,1.427,0.0965965880234578
206,1.434,0.097218800056043
207,1.440,0.0965965880234578
208,1.447,0.0969479548183295
209,1.453,0.0977531703899103
210,1.460,0.0961939802376674
211,1.466,0.0975482064262352
212,1.473,0.099275759834354
213,1.479,0.101252198055507
214,1.486,0.100483583191725
215,1.492,0.0990561555875592
216,1.499,0.0979947350613845
217,1.505,0.0970211562339277
218,1.511,0.096882073544291
219,1.518,0.0956303293375609
220,1.524,0.0955498077804028
221,1.531,0.0951911208439713
222,1.537,0.0941223801762368
223,1.544,0.0952789625426892
224,1.550,0.0984559039796535
225,1.557,0.0982948608653374
226,1.563,0.0980459760523033
227,1.570,0.0972700410469618
228,1.576,0.0980240156276238
229,1.583,0.096882073544291
230,1.589,0.0966697894390561
231,1.596,0.0973066417547609
232,1.602,0.0985730262446107
233,1.608,0.0977531703899103
234,1.615,0.0958645738674753
235,1.621,0.0937929738060446
236,1.628,0.0911577228445075
237,1.634,0.0921971829460027
238,1.641,0.0940930996099975
239,1.647,0.0944225059801896
240,1.654,0.095959735707753
241,1.660,0.0993928820993112
242,1.667,0.0994880439395889
243,1.673,0.0994880439395889
244,1.680,0.0986242672355295
245,1.686,0.097892253079547
246,1.693,0.0977824509561496
247,1.699,0.097848332230188
248,1.706,0.0994880439395889
249,1.712,0.10112775564899
250,1.718,0.101486442585421
251,1.725,0.100249338661811
252,1.731,0.0976872891158718
253,1.738,0.0955498077804028
254,1.744,0.0947079915010228
255,1.751,0.0952496819764499
256,1.757,0.096172019812988
257,1.764,0.0984193032718544
258,1.770,0.0986974686511278
259,1.777,0.0985291053952518
260,1.783,0.0977751308145897
261,1.790,0.0968015519871329
262,1.796,0.0964501851922613
263,1.803,0.0965160664662997
264,1.809,0.094744592208822
