Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-001-1-MBPR056_03_GS2.D,FID1A,0.016,0.0909,0.1162,
F-001-1-MBPR056_03_GS2.D,FID1A,0.516,0.0395,0.0504,
F-001-1-MBPR056_03_GS2.D,FID1A,1.249,37810.3047,34239.1992,
F-001-1-MBPR056_03_GS2.D,FID1A,1.279,22451.7129,22227.3613,
F-001-1-MBPR056_03_GS2.D,FID1A,1.306,32379.8477,26866.0957,
F-001-1-MBPR056_03_GS2.D,FID1A,1.407,8594.5449,7968.8652,
F-001-1-MBPR056_03_GS2.D,FID1A,1.463,10909.2393,9528.4854,
F-001-1-MBPR056_03_GS2.D,FID1A,1.524,855.8776,850.2059,
F-001-1-MBPR056_03_GS2.D,FID1A,1.653,9.5873,12.3794,
F-001-1-MBPR056_03_GS2.D,FID1A,1.693,2307.1880,1972.2201,
F-001-1-MBPR056_03_GS2.D,FID1A,1.763,472.6521,456.7944,
F-001-1-MBPR056_03_GS2.D,FID1A,1.802,52.4738,48.6505,
F-001-1-MBPR056_03_GS2.D,FID1A,1.854,1888.0817,1781.7319,
F-001-1-MBPR056_03_GS2.D,FID1A,1.910,191.3202,94.6768,
F-001-1-MBPR056_03_GS2.D,FID1A,1.998,78.1007,73.9045,
F-001-1-MBPR056_03_GS2.D,FID1A,2.045,53.3413,43.4160,
F-001-1-MBPR056_03_GS2.D,FID1A,2.072,35.9696,30.9129,
F-001-1-MBPR056_03_GS2.D,FID1A,2.151,0.6941,0.6953,
F-001-1-MBPR056_03_GS2.D,FID1A,2.184,7.4060,6.6238,
F-001-1-MBPR056_03_GS2.D,FID1A,2.252,20.8896,11.9917,
F-001-1-MBPR056_03_GS2.D,FID1A,2.286,5.7602,5.3324,
F-001-1-MBPR056_03_GS2.D,FID1A,2.310,7.4121,5.8422,
F-001-1-MBPR056_03_GS2.D,FID1A,2.346,308.1719,257.6216,
F-001-1-MBPR056_03_GS2.D,FID1A,2.428,161.5583,144.6005,
F-001-1-MBPR056_03_GS2.D,FID1A,2.485,4.3031,3.8537,
F-001-1-MBPR056_03_GS2.D,FID1A,2.511,8.2389,7.2972,
F-001-1-MBPR056_03_GS2.D,FID1A,2.538,9.3674,7.0364,
F-001-1-MBPR056_03_GS2.D,FID1A,2.570,13.7136,7.1479,
F-001-1-MBPR056_03_GS2.D,FID1A,2.674,178.1049,157.4100,
F-001-1-MBPR056_03_GS2.D,FID1A,2.725,26.3299,14.6074,
F-001-1-MBPR056_03_GS2.D,FID1A,2.778,2.3136,2.0545,
F-001-1-MBPR056_03_GS2.D,FID1A,2.810,6.4353,5.3924,
F-001-1-MBPR056_03_GS2.D,FID1A,2.856,8.6866,5.0574,
F-001-1-MBPR056_03_GS2.D,FID1A,2.936,12.5498,8.9465,
F-001-1-MBPR056_03_GS2.D,FID1A,3.030,6.3512,4.1589,
F-001-1-MBPR056_03_GS2.D,FID1A,3.056,5.6669,2.6543,
F-001-1-MBPR056_03_GS2.D,FID1A,3.109,0.2058,0.2128,
F-001-1-MBPR056_03_GS2.D,FID1A,3.145,4.1029,2.9711,
F-001-1-MBPR056_03_GS2.D,FID1A,3.234,3.0581,2.2703,
F-001-1-MBPR056_03_GS2.D,FID1A,3.268,1.8257,1.4392,
F-001-1-MBPR056_03_GS2.D,FID1A,3.306,1.4954,1.0978,
F-001-1-MBPR056_03_GS2.D,FID1A,3.342,4.8681,3.1852,
F-001-1-MBPR056_03_GS2.D,FID1A,3.402,3.4135,2.1627,
F-001-1-MBPR056_03_GS2.D,FID1A,3.481,41.6911,21.6671,
F-001-1-MBPR056_03_GS2.D,FID1A,3.549,1.3805,1.0945,
F-001-1-MBPR056_03_GS2.D,FID1A,3.588,18.8959,14.5081,
F-001-1-MBPR056_03_GS2.D,FID1A,3.647,2.7016,1.1160,
F-001-1-MBPR056_03_GS2.D,FID1A,3.763,0.5551,0.5088,
F-001-1-MBPR056_03_GS2.D,FID1A,3.791,1.9464,1.3854,
F-001-1-MBPR056_03_GS2.D,FID1A,3.823,1.8854,0.9505,
F-001-1-MBPR056_03_GS2.D,FID1A,3.883,0.6973,0.5201,
F-001-1-MBPR056_03_GS2.D,FID1A,3.927,3.2553,2.3415,
F-001-1-MBPR056_03_GS2.D,FID1A,3.970,17.1276,13.8207,
F-001-1-MBPR056_03_GS2.D,FID1A,4.035,3.1921,1.2143,
F-001-1-MBPR056_03_GS2.D,FID1A,4.119,4.6108,3.2192,
F-001-1-MBPR056_03_GS2.D,FID1A,4.182,1.2611,0.8980,
F-001-1-MBPR056_03_GS2.D,FID1A,4.239,0.2301,0.1739,
F-001-1-MBPR056_03_GS2.D,FID1A,4.301,0.6378,0.3746,
F-001-1-MBPR056_03_GS2.D,FID1A,4.342,1.5914,0.9960,
F-001-1-MBPR056_03_GS2.D,FID1A,4.384,1.3087,0.6592,
F-001-1-MBPR056_03_GS2.D,FID1A,4.465,0.9830,0.4817,
F-001-1-MBPR056_03_GS2.D,FID1A,4.504,1.0183,0.6682,
F-001-1-MBPR056_03_GS2.D,FID1A,4.543,0.5981,0.4131,
F-001-1-MBPR056_03_GS2.D,FID1A,4.607,1.5515,0.9774,
F-001-1-MBPR056_03_GS2.D,FID1A,4.642,0.2576,0.2027,
F-001-1-MBPR056_03_GS2.D,FID1A,4.678,0.3764,0.1909,
F-001-1-MBPR056_03_GS2.D,FID1A,4.746,1.8557,1.2494,
F-001-1-MBPR056_03_GS2.D,FID1A,4.827,0.7679,0.2278,
F-001-1-MBPR056_03_GS2.D,FID1A,4.895,1.4095,0.6618,
F-001-1-MBPR056_03_GS2.D,FID1A,4.960,4.9747,2.4237,
F-001-1-MBPR056_03_GS2.D,FID1A,5.036,3.2988,2.0270,
F-001-1-MBPR056_03_GS2.D,FID1A,5.072,2.0353,1.4506,
F-001-1-MBPR056_03_GS2.D,FID1A,5.108,0.2329,0.1849,
F-001-1-MBPR056_03_GS2.D,FID1A,5.154,0.5106,0.2878,
F-001-1-MBPR056_03_GS2.D,FID1A,5.225,0.5393,0.1973,
F-001-1-MBPR056_03_GS2.D,FID1A,5.302,0.6148,0.2386,
