8.33333E-06,3.3705746
0.000841667,3.369581922
0.001675,3.363041833
0.002508333,3.352171456
0.003341667,3.340334578
0.004175,3.327846656
0.005008333,3.320560311
0.005841667,3.322154678
0.006675,3.334508444
0.007508333,3.348312956
0.008341667,3.356408567
0.009175,3.362122067
0.010008333,3.367502622
0.010841667,3.372002711
0.011675,3.377514067
0.012508333,3.385118989
0.013341667,3.396287756
0.014175,3.407700756
0.015008333,3.417165533
0.015841667,3.421081178
0.016675,3.4192416
0.017508333,3.4103059
0.018341667,3.398752289
0.019175,3.387198522
0.020008333,3.378551644
0.020841667,3.372424511
0.021675,3.368070922
0.022508333,3.364721122
0.023341667,3.362814767
0.024175,3.361651189
0.025008333,3.361615089
0.025841667,3.360565133
0.026675,3.358280878
0.027508333,3.3574876
0.028341667,3.3571483
0.029175,3.357433878
0.030008333,3.357941678
0.030841667,3.359488367
0.031675,3.359622678
0.032508333,3.358026789
0.033341667,3.357854756
0.034175,3.360552456
0.035008333,3.362909644
0.035841667,3.362046022
0.036675,3.3597408
0.037508333,3.357959267
0.038341667,3.3583077
0.039175,3.359281689
0.040008333,3.359010889
0.040841667,3.358212689
0.041675,3.3595238
0.042508333,3.363133
0.043341667,3.366814611
0.044175,3.367269944
0.045008333,3.363183844
0.045841667,3.358869378
0.046675,3.356352444
0.047508333,3.357120489
0.048341667,3.360282756
0.049175,3.363261878
0.050008333,3.364108456
0.050841667,3.363907922
0.051675,3.3622243
0.052508333,3.363979833
0.053341667,3.364989
0.054175,3.3674755
0.055008333,3.3692937
0.055841667,3.3712354
0.056675,3.370038767
0.057508333,3.367112878
0.058341667,3.365790756
0.059175,3.365983678
0.060008333,3.366973844
0.060841667,3.366041922
0.061675,3.366040222
0.062508333,3.367206111
0.063341667,3.366325678
0.064175,3.366002256
0.065008333,3.365451133
0.065841667,3.366569011
0.066675,3.3670055
0.067508333,3.3657359
0.068341667,3.364195156
0.069175,3.362575356
0.070008333,3.362203144
0.070841667,3.3618667
0.071675,3.361370678
0.072508333,3.361573122
0.073341667,3.362263189
0.074175,3.364145467
0.075008333,3.363639544
0.075841667,3.363396933
0.076675,3.360991144
0.077508333,3.362119078
0.078341667,3.363939689
0.079175,3.366457656
0.080008333,3.366873922
