#"+EI TIC Scan MBPR040_LQ.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.103256148092785
1,0.108,0.0939836701898537
2,0.114,0.0863471706614545
3,0.121,0.078573372711552
4,0.127,0.0721512873902519
5,0.134,0.0650040343497445
6,0.140,0.0587366514752087
7,0.147,0.0536488747572501
8,0.153,0.0499302146931549
9,0.159,0.0465112906196655
10,0.166,0.0433089499716459
11,0.172,0.0403367292131882
12,0.179,0.0380529343428313
13,0.185,0.0357788083753971
14,0.192,0.0333983244758125
15,0.198,0.0317101340254979
16,0.205,0.0303526200551417
17,0.211,0.0287456483893783
18,0.218,0.0269665702515897
19,0.224,0.0255317050578515
20,0.231,0.0236636730131734
21,0.237,0.0229984524920872
22,0.244,0.0222616820893726
23,0.250,0.0212290432572213
24,0.256,0.0199024697762181
25,0.263,0.019003261804401
26,0.269,0.0193764814572197
27,0.276,0.0191231562006433
28,0.282,0.0186590488603506
29,0.289,0.0179532189469888
30,0.295,0.0169650570682823
31,0.302,0.0158221927428115
32,0.308,0.0150776872177587
33,0.315,0.0151569722217253
34,0.321,0.0151763100275709
35,0.328,0.0147470107378001
36,0.334,0.014120465828405
37,0.341,0.0137859217872774
38,0.347,0.0131381052914522
39,0.354,0.0131748471225587
40,0.360,0.0129988730893644
41,0.366,0.0128345017396774
42,0.373,0.0126353223394684
43,0.379,0.0120397179194261
44,0.386,0.0121306056069001
45,0.392,0.0121499434127456
46,0.399,0.0119043532785074
47,0.405,0.0114363783770456
48,0.412,0.010552640649905
49,0.418,0.0105971176033497
50,0.425,0.0108446415181725
51,0.431,0.0105236339411367
52,0.438,0.00985647963946595
53,0.444,0.0095876841382131
54,0.451,0.00975012170731554
55,0.457,0.0094523194972944
56,0.463,0.00916611997078057
57,0.470,0.00932855753988301
58,0.476,0.00954514096535294
59,0.483,0.00998604293863099
60,0.489,0.0100266523309066
61,0.496,0.00938850473800415
62,0.502,0.00851056835261715
63,0.509,0.00805226235407813
64,0.515,0.00804452723173991
65,0.522,0.00819729589791959
66,0.528,0.00823017016785699
67,0.535,0.00798264625303422
68,0.541,0.00767517514009032
69,0.548,0.00782020868393178
70,0.554,0.00783374514802365
71,0.561,0.00811607711336837
72,0.567,0.0078318113674391
73,0.573,0.00792269905491308
74,0.580,0.00718206109102934
75,0.586,0.00656905264572608
76,0.593,0.00686685485574722
77,0.599,0.00751080379040332
78,0.606,0.00741798232234479
79,0.612,0.00744892281169763
80,0.619,0.00758041989144723
81,0.625,0.00767517514009032
82,0.632,0.00770611562944316
83,0.638,0.00788789100439113
84,0.645,0.00783761270919276
85,0.651,0.00828044846305536
86,0.658,0.00794397064134316
87,0.664,0.00777379794990251
88,0.670,0.0071588557240147
89,0.677,0.00658258910981795
90,0.683,0.0059444415169155
91,0.690,0.00566404333215534
92,0.696,0.0061416871365399
93,0.703,0.00735610134363909
94,0.709,0.0080329245482326
95,0.716,0.00798264625303422
96,0.722,0.00731935951253259
97,0.729,0.00683978192756348
