#"+EI TIC Scan MBPR049_01_GS1.d "
#Point,X(Minutes),Y(Counts)
0,0.095,0.585040786210445
1,0.099,0.579781660386282
2,0.102,0.578091981406632
3,0.106,0.579482446400303
4,0.109,0.582816042220572
5,0.113,0.587589385338085
6,0.117,0.584977423248708
7,0.120,0.577475952611967
8,0.124,0.572332992217655
9,0.127,0.573160230884776
10,0.131,0.572885658050583
11,0.135,0.571027011172967
12,0.138,0.569548542065773
13,0.142,0.564391501013297
14,0.145,0.556235279771941
15,0.149,0.551676666691425
16,0.152,0.55611911434209
17,0.156,0.562254761136947
18,0.160,0.56875298487952
19,0.163,0.569833675393589
20,0.167,0.566485998915156
21,0.170,0.560125061589679
22,0.174,0.559843448426404
23,0.178,0.562825027792579
24,0.181,0.55941750851695
25,0.185,0.551124000858498
26,0.188,0.551595702906984
27,0.192,0.555140508599709
28,0.195,0.55533059748492
29,0.199,0.546702674195078
30,0.203,0.544639857774088
31,0.206,0.546864601763961
32,0.210,0.548145941656863
33,0.213,0.553855648542266
34,0.217,0.561543687899677
35,0.221,0.563926839293893
36,0.224,0.560251787513153
37,0.228,0.552746796711871
38,0.231,0.543573247918184
39,0.235,0.540130526997145
40,0.239,0.543854861081459
41,0.242,0.546758996827733
42,0.246,0.548297308732124
43,0.249,0.55443295552698
44,0.253,0.554344951413457
45,0.256,0.546375298892771
46,0.260,0.545343890682276
47,0.264,0.548596522718104
48,0.267,0.546009201780513
49,0.271,0.540612789539254
50,0.274,0.538553493282804
51,0.278,0.540359337692306
52,0.282,0.545537499732027
53,0.285,0.546502024816245
54,0.289,0.544840507152922
55,0.292,0.54101056813238
56,0.296,0.536413233241913
57,0.300,0.531389958441993
58,0.303,0.529045528857728
59,0.307,0.53523749828524
60,0.310,0.538120513044269
61,0.314,0.534153287606631
62,0.317,0.52991500949934
63,0.321,0.524349629360115
64,0.325,0.519991665658433
65,0.328,0.519967024506646
66,0.332,0.526641256476267
67,0.335,0.524275705904756
68,0.339,0.516249730751415
69,0.343,0.516890400697866
70,0.346,0.523839205501679
71,0.350,0.524888214534879
72,0.353,0.518277345526996
73,0.357,0.512866852627572
74,0.361,0.512849251804868
75,0.364,0.515401371097048
76,0.368,0.51937915702831
77,0.371,0.522163607180192
78,0.375,0.520259198163544
79,0.378,0.516492622104739
80,0.382,0.516809436913424
81,0.386,0.5220439215858
82,0.389,0.525370477076988
83,0.393,0.522050961914882
84,0.396,0.513641288826579
85,0.400,0.508537050242217
86,0.404,0.508878506202688
87,0.407,0.510089442804771
88,0.411,0.511328540723182
89,0.414,0.517425465708088
90,0.418,0.520477448365082
91,0.422,0.513630728332956
92,0.425,0.505055607511229
93,0.429,0.503964356503537
94,0.432,0.508470167115939
95,0.436,0.512233223010203
96,0.439,0.513408957966877
97,0.443,0.516862239381538
98,0.447,0.520600654124015
99,0.450,0.51855543852573
100,0.454,0.515464734058785
101,0.457,0.517235376822878
102,0.461,0.520009266481138
103,0.465,0.519967024506646
104,0.468,0.521600380853642
105,0.472,0.520597133959474
106,0.475,0.511490468292065
107,0.479,0.503584178733116
108,0.483,0.505256256890062
109,0.486,0.507290911994725
110,0.490,0.502264117030264
111,0.493,0.497240842230344
112,0.497,0.498634827388556
113,0.500,0.503812989428277
114,0.504,0.509241083150405
115,0.508,0.51424675712762
116,0.511,0.515697064918487
117,0.515,0.511353181874968
118,0.518,0.507255710349315
119,0.522,0.506776967971748
120,0.526,0.508829223899115
121,0.529,0.513454720105909
122,0.533,0.517872526604788
123,0.536,0.514341801570226
124,0.540,0.506417911188572
125,0.543,0.504080521933388
126,0.547,0.506512955631177
127,0.551,0.508614493862118
128,0.554,0.51124757693874
129,0.558,0.516985445140471
130,0.561,0.520628815440343
131,0.565,0.519164426991312
132,0.569,0.514869826251367
133,0.572,0.508364562179711
134,0.576,0.501035579605476
135,0.579,0.496748019194612
136,0.583,0.494966815936897
137,0.587,0.495547643086152
138,0.590,0.499578231485527
139,0.594,0.504393816577532
140,0.597,0.505984930950036
141,0.601,0.502447165586393
142,0.604,0.49909948910796
143,0.608,0.500592038873318
144,0.612,0.506428471682195
145,0.615,0.509779668325169
146,0.619,0.508125190990927
147,0.622,0.503566577910411
148,0.626,0.49988800596513
149,0.630,0.500032332711309
150,0.633,0.501781854488155
151,0.637,0.500894773023839
152,0.640,0.499631033953642
153,0.644,0.498793234792898
154,0.648,0.497797028227812
155,0.651,0.496068627438211
156,0.655,0.495505401111661
157,0.658,0.495808135262182
158,0.662,0.496973309725233
159,0.665,0.498807315451062
160,0.669,0.501718491526418
161,0.673,0.503242722772645
162,0.676,0.500665962328678
163,0.680,0.495498360782579
164,0.683,0.492865277705957
165,0.687,0.492516781416404
166,0.691,0.495308271897368
167,0.694,0.50236268163741
168,0.698,0.507466920221772
169,0.701,0.504981684055869
170,0.705,0.50003937304039
171,0.709,0.498610186236769
172,0.712,0.499856324484262
173,0.716,0.502633734307062
174,0.719,0.503879872554555
175,0.723,0.502056427322348
176,0.726,0.498666508869424
177,0.730,0.49591374019841
178,0.734,0.496079187931834
179,0.737,0.499803522016147
180,0.741,0.5022500363721
181,0.744,0.499863364813343
182,0.748,0.494720404419032
183,0.752,0.490615892564297
184,0.755,0.491538175674023
185,0.759,0.498772113805652
186,0.762,0.503647541694853
187,0.766,0.502162032258577
188,0.770,0.497906153328581
189,0.773,0.495047779721339
190,0.777,0.495234348442009
191,0.780,0.496536809322156
192,0.784,0.496945148408905
193,0.787,0.495519481769825
194,0.791,0.494055093320794
195,0.795,0.493125769881986
196,0.798,0.492115482658737
197,0.802,0.491059433296455
198,0.805,0.494181819244268
199,0.809,0.500433631468976
200,0.813,0.5012010273389
201,0.816,0.497610459507142
202,0.820,0.496431204385928
203,0.823,0.495970062831065
204,0.827,0.492520301580945
205,0.831,0.491971155912558
206,0.834,0.494540876027444
207,0.838,0.494716884254491
208,0.841,0.494312065332283
209,0.845,0.495167465315731
210,0.848,0.4947520858999
211,0.852,0.491298804485239
212,0.856,0.487785680273382
213,0.859,0.486148803761845
214,0.863,0.486148803761845
215,0.866,0.487581510730007
216,0.870,0.491091114777323
217,0.874,0.493903726245534
218,0.877,0.493206733666428
219,0.881,0.491386808598762
220,0.884,0.493484826665162
221,0.888,0.49617775253898
222,0.891,0.499345900625825
223,0.895,0.501922661069793
224,0.899,0.500359708013616
225,0.902,0.494354307306774
226,0.906,0.488634039927748
227,0.909,0.486754272062886
228,0.913,0.486609945316708
229,0.917,0.486032638331994
230,0.920,0.488384108245341
231,0.924,0.492731511453401
232,0.927,0.493967089207271
233,0.931,0.491696583078365
234,0.935,0.491207280207174
235,0.938,0.490974949347472
236,0.942,0.488683322231321
237,0.945,0.487757518957054
238,0.949,0.489341593000477
239,0.952,0.489876658010699
240,0.956,0.489376794645886
241,0.960,0.490996070334718
242,0.963,0.492013397887049
243,0.967,0.489299351025985
244,0.970,0.487771599615218
245,0.974,0.489397915633132
246,0.978,0.491355127117894
247,0.981,0.491312885143403
248,0.985,0.492787834086056
249,0.988,0.49610030891908
250,0.992,0.495857417565755
251,0.996,0.490017464592337
252,0.999,0.485881271256734
253,1.003,0.486145283597304
254,1.006,0.486546582354971
255,1.010,0.487746958463431
256,1.013,0.492108442329655
257,1.017,0.495040739392257
258,1.021,0.49164026044571
259,1.024,0.486036158496535
260,1.028,0.482336465564008
261,1.031,0.483825495164825
262,1.035,0.487535748590975
263,1.039,0.4889050925974
264,1.042,0.487680075337153
265,1.046,0.485406049043707
266,1.049,0.483304510812766
267,1.053,0.482505433461973
268,1.057,0.483315071306389
269,1.060,0.484709056464601
270,1.064,0.487222453946831
271,1.067,0.486930280289933
272,1.071,0.484466165111276
273,1.074,0.485300444107479
274,1.078,0.487451264641992
275,1.082,0.487099248187899
276,1.085,0.486571223506758
277,1.089,0.488084894259361
278,1.092,0.487391421844796
279,1.096,0.484853383210779
280,1.100,0.484096547834477
281,1.103,0.48609248112919
282,1.107,0.487166131314176
283,1.110,0.485849589775865
284,1.114,0.483952221088299
285,1.118,0.48485690337532
286,1.121,0.487482946122861
287,1.125,0.488517874497897
288,1.128,0.486138243268222
289,1.132,0.482463191487482
290,1.135,0.482192138817829
291,1.139,0.484195112441624
292,1.143,0.48658178400038
293,1.146,0.488317225119063
294,1.150,0.489623206163752
295,1.153,0.488296104131818
296,1.157,0.487877204551446
297,1.161,0.490598291741592
298,1.164,0.489904819327027
299,1.168,0.482709603005348
300,1.171,0.477302630270465
301,1.175,0.478077066469472
302,1.179,0.478696615428677
303,1.182,0.476503552919672
304,1.186,0.475841761985975
305,1.189,0.480217326510363
306,1.193,0.483072179953064
307,1.196,0.48125577504994
308,1.200,0.479365446691455
309,1.204,0.480241967662149
310,1.207,0.479516813766716
311,1.211,0.47623250025002
312,1.214,0.47525741467218
313,1.218,0.479027510895525
314,1.222,0.484159910796214
315,1.225,0.484895625185271
316,1.229,0.48181900137649
317,1.232,0.478770538884037
