Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
LOHC003_01_LQ1.D,FID1A,3.156,1.4135,0.2768,
LOHC003_01_LQ1.D,FID1A,3.271,3.5979,0.5075,
LOHC003_01_LQ1.D,FID1A,3.418,7.7705,0.6972,
LOHC003_01_LQ1.D,FID1A,3.661,1.6928,0.4982,
LOHC003_01_LQ1.D,FID1A,3.761,26.3563,1.3269,
LOHC003_01_LQ1.D,FID1A,4.966,1745088.2500,66514.8516,
LOHC003_01_LQ1.D,FID1A,6.430,1.4569,0.3586,
LOHC003_01_LQ1.D,FID1A,8.599,0.2461,0.0940,
LOHC003_01_LQ1.D,FID1A,8.773,0.1237,0.0438,
LOHC003_01_LQ1.D,FID1A,9.103,0.2841,0.0932,
LOHC003_01_LQ1.D,FID1A,9.295,4.7044,1.6104,
LOHC003_01_LQ1.D,FID1A,10.568,0.1130,0.0446,
LOHC003_01_LQ1.D,FID1A,11.082,2.4418,1.0520,
LOHC003_01_LQ1.D,FID1A,11.392,0.1564,0.0484,
LOHC003_01_LQ1.D,FID1A,11.894,0.1581,0.0631,
LOHC003_01_LQ1.D,FID1A,12.146,1.9424,0.8553,
LOHC003_01_LQ1.D,FID1A,12.404,0.0357,0.0181,
LOHC003_01_LQ1.D,FID1A,12.501,0.4885,0.2292,
LOHC003_01_LQ1.D,FID1A,12.577,0.3217,0.1636,
LOHC003_01_LQ1.D,FID1A,12.667,1.0890,0.5372,
LOHC003_01_LQ1.D,FID1A,12.933,0.7533,0.3521,
LOHC003_01_LQ1.D,FID1A,13.029,1.5070,0.7535,
LOHC003_01_LQ1.D,FID1A,13.128,0.0854,0.0377,
LOHC003_01_LQ1.D,FID1A,13.273,0.6834,0.3538,
LOHC003_01_LQ1.D,FID1A,14.076,0.2598,0.1388,
LOHC003_01_LQ1.D,FID1A,14.275,43.2998,23.5040,
LOHC003_01_LQ1.D,FID1A,14.640,128.5986,66.6331,
LOHC003_01_LQ1.D,FID1A,15.089,0.0445,0.0209,
LOHC003_01_LQ1.D,FID1A,15.216,0.0522,0.0288,
LOHC003_01_LQ1.D,FID1A,15.369,0.0317,0.0441,
LOHC003_01_LQ1.D,FID1A,15.574,0.0578,0.0330,
LOHC003_01_LQ1.D,FID1A,15.818,0.1292,0.0627,
