Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
F-002-1-MBPR040_01.D,FID1A,0.016,0.0844,0.1144,
F-002-1-MBPR040_01.D,FID1A,0.515,0.0432,0.0582,
F-002-1-MBPR040_01.D,FID1A,1.227,604.9395,424.4137,
F-002-1-MBPR040_01.D,FID1A,1.283,14.5508,14.7867,
F-002-1-MBPR040_01.D,FID1A,1.311,46.1718,36.9026,
F-002-1-MBPR040_01.D,FID1A,1.412,11.4378,11.2818,
F-002-1-MBPR040_01.D,FID1A,1.466,32.5573,24.3861,
F-002-1-MBPR040_01.D,FID1A,1.528,5.1733,4.48,
F-002-1-MBPR040_01.D,FID1A,1.659,0.3361,0.3873,
F-002-1-MBPR040_01.D,FID1A,1.697,6.3531,4.9244,
F-002-1-MBPR040_01.D,FID1A,1.767,7.0106,6.5291,
F-002-1-MBPR040_01.D,FID1A,1.809,0.3383,0.2826,
F-002-1-MBPR040_01.D,FID1A,1.859,20.0107,14.7395,
F-002-1-MBPR040_01.D,FID1A,1.936,6.2786,5.0757,
F-002-1-MBPR040_01.D,FID1A,2.003,8.8633,8.2639,
F-002-1-MBPR040_01.D,FID1A,2.048,1.7558,1.2434,
F-002-1-MBPR040_01.D,FID1A,2.16,0.1761,0.0876,
F-002-1-MBPR040_01.D,FID1A,2.24,1.0363,0.7891,
F-002-1-MBPR040_01.D,FID1A,2.321,19.7222,16.9173,
F-002-1-MBPR040_01.D,FID1A,2.35,4.7026,3.5024,
F-002-1-MBPR040_01.D,FID1A,2.433,2.5117,2.2511,
F-002-1-MBPR040_01.D,FID1A,2.491,4.2899,3.8208,
F-002-1-MBPR040_01.D,FID1A,2.536,5.0472,4.1655,
F-002-1-MBPR040_01.D,FID1A,2.586,1.9649,1.3862,
F-002-1-MBPR040_01.D,FID1A,2.68,20.3364,17.0588,
F-002-1-MBPR040_01.D,FID1A,2.728,2.5504,1.4595,
F-002-1-MBPR040_01.D,FID1A,2.783,2.6809,1.6473,
F-002-1-MBPR040_01.D,FID1A,2.812,1.8568,1.34,
F-002-1-MBPR040_01.D,FID1A,2.859,0.5462,0.533,
F-002-1-MBPR040_01.D,FID1A,2.941,0.7091,0.5199,
F-002-1-MBPR040_01.D,FID1A,3.036,0.9058,0.6819,
F-002-1-MBPR040_01.D,FID1A,3.06,0.8262,0.488,
F-002-1-MBPR040_01.D,FID1A,3.151,0.1833,0.1215,
F-002-1-MBPR040_01.D,FID1A,3.239,0.1458,0.0944,
F-002-1-MBPR040_01.D,FID1A,3.277,0.2184,0.0973,
F-002-1-MBPR040_01.D,FID1A,3.359,1.8379,1.2574,
F-002-1-MBPR040_01.D,FID1A,3.412,0.4258,0.3082,
F-002-1-MBPR040_01.D,FID1A,3.508,8.6987,5.2795,
F-002-1-MBPR040_01.D,FID1A,3.593,6.1739,4.2337,
F-002-1-MBPR040_01.D,FID1A,3.65,0.6,0.3583,
F-002-1-MBPR040_01.D,FID1A,3.721,0.1392,0.1174,
F-002-1-MBPR040_01.D,FID1A,3.764,0.0385,0.0353,
F-002-1-MBPR040_01.D,FID1A,3.824,1.3561,0.7722,
F-002-1-MBPR040_01.D,FID1A,3.861,3.9995,2.9174,
F-002-1-MBPR040_01.D,FID1A,3.934,0.9351,0.6404,
F-002-1-MBPR040_01.D,FID1A,3.974,18.0605,14.0162,
F-002-1-MBPR040_01.D,FID1A,4.041,0.11,0.1157,
F-002-1-MBPR040_01.D,FID1A,4.078,0.5698,0.5196,
F-002-1-MBPR040_01.D,FID1A,4.122,3.0883,2.5052,
F-002-1-MBPR040_01.D,FID1A,4.197,0.4119,0.3182,
F-002-1-MBPR040_01.D,FID1A,4.243,0.0386,0.0351,
F-002-1-MBPR040_01.D,FID1A,4.306,0.2154,0.1639,
F-002-1-MBPR040_01.D,FID1A,4.348,0.0324,0.0271,
F-002-1-MBPR040_01.D,FID1A,4.405,0.4756,0.3153,
F-002-1-MBPR040_01.D,FID1A,4.47,0.3477,0.1983,
F-002-1-MBPR040_01.D,FID1A,4.51,0.8607,0.5558,
F-002-1-MBPR040_01.D,FID1A,4.548,0.1798,0.1597,
F-002-1-MBPR040_01.D,FID1A,4.591,0.4724,0.4081,
F-002-1-MBPR040_01.D,FID1A,4.612,0.5876,0.3559,
F-002-1-MBPR040_01.D,FID1A,4.666,0.1713,0.0834,
F-002-1-MBPR040_01.D,FID1A,4.755,0.7246,0.2322,
F-002-1-MBPR040_01.D,FID1A,4.835,0.4109,0.2398,
F-002-1-MBPR040_01.D,FID1A,4.915,2.1285,1.6608,
F-002-1-MBPR040_01.D,FID1A,4.969,1.2775,0.7467,
F-002-1-MBPR040_01.D,FID1A,5.057,7.0898,3.709,
F-002-1-MBPR040_01.D,FID1A,5.124,0.4486,0.2373,
F-002-1-MBPR040_01.D,FID1A,5.234,0.7759,0.49,
F-002-1-MBPR040_01.D,FID1A,5.346,1.2251,0.5498,
F-002-1-MBPR040_01.D,FID1A,5.407,2.8085,1.4336,
F-002-1-MBPR040_01.D,FID1A,5.473,2.1771,1.196,
F-002-1-MBPR040_01.D,FID1A,5.528,7.4501,5.1964,
F-002-1-MBPR040_01.D,FID1A,5.642,1.1572,0.4801,
F-002-1-MBPR040_01.D,FID1A,5.756,0.2684,0.1244,
F-002-1-MBPR040_01.D,FID1A,5.837,0.4413,0.1695,
F-002-1-MBPR040_01.D,FID1A,5.927,0.2587,0.2012,
F-002-1-MBPR040_01.D,FID1A,5.966,0.1009,0.0869,
F-002-1-MBPR040_01.D,FID1A,6,0.4018,0.1977,
F-002-1-MBPR040_01.D,FID1A,6.07,0.2834,0.2004,
F-002-1-MBPR040_01.D,FID1A,6.107,0.0682,0.0586,
F-002-1-MBPR040_01.D,FID1A,6.153,0.3869,0.1506,
F-002-1-MBPR040_01.D,FID1A,6.265,0.358,0.2052,
F-002-1-MBPR040_01.D,FID1A,6.298,0.2892,0.1853,
F-002-1-MBPR040_01.D,FID1A,6.417,1.1319,0.4423,
F-002-1-MBPR040_01.D,FID1A,6.498,4.1479,2.4816,
F-002-1-MBPR040_01.D,FID1A,6.557,0.3986,0.28,
F-002-1-MBPR040_01.D,FID1A,6.617,0.7139,0.4609,
F-002-1-MBPR040_01.D,FID1A,6.667,0.403,0.3456,
F-002-1-MBPR040_01.D,FID1A,6.703,1.2185,0.8197,
F-002-1-MBPR040_01.D,FID1A,6.761,0.6175,0.3625,
F-002-1-MBPR040_01.D,FID1A,6.833,1.2707,0.4974,
F-002-1-MBPR040_01.D,FID1A,6.91,0.0835,0.0655,
F-002-1-MBPR040_01.D,FID1A,6.998,1.8226,1.0023,
F-002-1-MBPR040_01.D,FID1A,7.029,2.0512,1.0412,
F-002-1-MBPR040_01.D,FID1A,7.124,3.4064,2.3725,
F-002-1-MBPR040_01.D,FID1A,7.217,0.4698,0.2374,
F-002-1-MBPR040_01.D,FID1A,7.299,0.657,0.4882,
F-002-1-MBPR040_01.D,FID1A,7.346,0.167,0.108,
F-002-1-MBPR040_01.D,FID1A,7.371,0.1269,0.1023,
F-002-1-MBPR040_01.D,FID1A,7.437,0.0591,0.044,
F-002-1-MBPR040_01.D,FID1A,7.503,4.3511,2.6617,
F-002-1-MBPR040_01.D,FID1A,7.563,0.2675,0.1162,
F-002-1-MBPR040_01.D,FID1A,7.607,1.2844,0.925,
F-002-1-MBPR040_01.D,FID1A,7.668,5.5968,3.7215,
F-002-1-MBPR040_01.D,FID1A,7.737,0.9451,0.6144,
F-002-1-MBPR040_01.D,FID1A,7.831,0.3016,0.1768,
F-002-1-MBPR040_01.D,FID1A,7.89,1.3379,0.8405,
F-002-1-MBPR040_01.D,FID1A,7.97,4.0182,2.5875,
F-002-1-MBPR040_01.D,FID1A,8.008,0.5878,0.5184,
F-002-1-MBPR040_01.D,FID1A,8.043,0.3095,0.2255,
F-002-1-MBPR040_01.D,FID1A,8.117,2.8742,1.9909,
F-002-1-MBPR040_01.D,FID1A,8.171,0.5187,0.2694,
F-002-1-MBPR040_01.D,FID1A,8.215,0.3308,0.2538,
F-002-1-MBPR040_01.D,FID1A,8.304,2.8619,1.0592,
F-002-1-MBPR040_01.D,FID1A,8.396,0.1001,0.082,
F-002-1-MBPR040_01.D,FID1A,8.423,0.0889,0.0735,
F-002-1-MBPR040_01.D,FID1A,8.47,0.9677,0.2526,
F-002-1-MBPR040_01.D,FID1A,8.578,0.5465,0.2155,
F-002-1-MBPR040_01.D,FID1A,8.664,2.0799,1.184,
F-002-1-MBPR040_01.D,FID1A,8.71,0.0371,0.0325,
F-002-1-MBPR040_01.D,FID1A,8.748,0.1339,0.0948,
F-002-1-MBPR040_01.D,FID1A,8.788,0.0656,0.0369,
F-002-1-MBPR040_01.D,FID1A,8.918,0.3298,0.1344,
F-002-1-MBPR040_01.D,FID1A,8.978,0.1953,0.0816,
F-002-1-MBPR040_01.D,FID1A,9.032,0.2094,0.1364,
F-002-1-MBPR040_01.D,FID1A,9.074,0.0504,0.03,
F-002-1-MBPR040_01.D,FID1A,9.11,0.0431,0.0333,
F-002-1-MBPR040_01.D,FID1A,9.196,0.1141,0.0439,
F-002-1-MBPR040_01.D,FID1A,9.238,0.089,0.0374,
F-002-1-MBPR040_01.D,FID1A,9.329,0.2835,0.1258,
F-002-1-MBPR040_01.D,FID1A,9.463,0.1381,0.0532,
F-002-1-MBPR040_01.D,FID1A,9.53,0.0634,0.0451,
F-002-1-MBPR040_01.D,FID1A,9.64,0.1264,0.058,
F-002-1-MBPR040_01.D,FID1A,9.702,0.1268,0.0504,
F-002-1-MBPR040_01.D,FID1A,10.026,0.2249,0.0553,
F-002-1-MBPR040_01.D,FID1A,10.077,0.0399,0.0345,
F-002-1-MBPR040_01.D,FID1A,10.125,3.2296,2.1666,
F-002-1-MBPR040_01.D,FID1A,10.206,0.0864,0.0401,
F-002-1-MBPR040_01.D,FID1A,10.322,0.1291,0.0596,
F-002-1-MBPR040_01.D,FID1A,10.409,0.0613,0.0213,
F-002-1-MBPR040_01.D,FID1A,10.718,0.0607,0.0274,
F-002-1-MBPR040_01.D,FID1A,11.501,0.1301,0.0763,
F-002-1-MBPR040_01.D,FID1A,11.951,0.0885,0.0244,
F-002-1-MBPR040_01.D,FID1A,15.276,1.8308,0.1964,
F-002-1-MBPR040_01.D,FID1A,18.42,0.1188,0.0633,
F-002-1-MBPR040_01.D,TCD2B,2.118,764.515,134.1105,
F-002-1-MBPR040_01.D,TCD2B,3.351,1033.4686,136.3979,
F-002-1-MBPR040_01.D,TCD2B,7.362,1495.4705,143.3202,
F-002-1-MBPR040_01.D,TCD2B,19.399,186110.0313,11473.7344,
F-002-1-MBPR040_01.D,TCD2B,20.694,502.4507,30.2476,
