Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
MBPR040_02_LQ1.D,FID1A,2.356,0.1802,0.0741,
MBPR040_02_LQ1.D,FID1A,3.167,0.2100,0.0701,
MBPR040_02_LQ1.D,FID1A,3.285,0.2547,0.1192,
MBPR040_02_LQ1.D,FID1A,3.437,0.3422,0.1514,
MBPR040_02_LQ1.D,FID1A,3.689,0.2916,0.1111,
MBPR040_02_LQ1.D,FID1A,3.780,1.2352,0.4082,
MBPR040_02_LQ1.D,FID1A,3.851,0.1643,0.0551,
MBPR040_02_LQ1.D,FID1A,4.134,0.2078,0.0500,
MBPR040_02_LQ1.D,FID1A,4.370,70655.1484,14047.6660,
MBPR040_02_LQ1.D,FID1A,4.592,0.8301,0.1542,
MBPR040_02_LQ1.D,FID1A,4.687,3.2304,0.5208,
MBPR040_02_LQ1.D,FID1A,7.082,0.0896,0.0243,
MBPR040_02_LQ1.D,FID1A,10.659,0.0619,0.0177,
MBPR040_02_LQ1.D,FID1A,11.846,0.0761,0.0328,
MBPR040_02_LQ1.D,FID1A,12.069,0.0874,0.0392,
MBPR040_02_LQ1.D,FID1A,12.415,0.0534,0.0317,
MBPR040_02_LQ1.D,FID1A,12.554,0.0482,0.0265,
MBPR040_02_LQ1.D,FID1A,13.145,0.0699,0.0266,
MBPR040_02_LQ1.D,FID1A,14.703,0.2899,0.0747,
MBPR040_02_LQ1.D,FID1A,17.461,0.1345,0.0428,
MBPR040_02_LQ1.D,FID1A,17.925,135.8533,86.0702,
MBPR040_02_LQ1.D,FID1A,18.349,0.0864,0.0200,
MBPR040_02_LQ1.D,FID1A,18.516,0.1235,0.0283,
MBPR040_02_LQ1.D,FID1A,18.708,0.3320,0.0812,
MBPR040_02_LQ1.D,FID1A,18.820,0.9794,0.5666,
MBPR040_02_LQ1.D,FID1A,19.563,0.2583,0.0340,
MBPR040_02_LQ1.D,FID1A,19.762,0.0675,0.0263,
MBPR040_02_LQ1.D,FID1A,19.891,0.4590,0.1165,
MBPR040_02_LQ1.D,FID1A,20.224,0.1022,0.0202,
MBPR040_02_LQ1.D,FID1A,20.292,0.0462,0.0199,
MBPR040_02_LQ1.D,FID1A,21.002,0.4986,0.2379,
MBPR040_02_LQ1.D,FID1A,21.608,0.0581,0.0160,
MBPR040_02_LQ1.D,FID1A,21.770,0.0421,0.0252,
MBPR040_02_LQ1.D,FID1A,21.919,0.0752,0.0270,
MBPR040_02_LQ1.D,FID1A,22.021,0.0377,0.0250,
MBPR040_02_LQ1.D,FID1A,22.065,0.3686,0.2157,
MBPR040_02_LQ1.D,FID1A,22.113,0.7768,0.2852,
MBPR040_02_LQ1.D,FID1A,22.425,0.0944,0.0412,
MBPR040_02_LQ1.D,FID1A,22.594,0.0468,0.0232,
MBPR040_02_LQ1.D,FID1A,22.704,0.0391,0.0237,
MBPR040_02_LQ1.D,FID1A,22.761,0.0468,0.0319,
MBPR040_02_LQ1.D,FID1A,22.960,0.1471,0.0326,
MBPR040_02_LQ1.D,FID1A,23.078,1.0087,0.5281,
MBPR040_02_LQ1.D,FID1A,23.419,0.0671,0.0284,
MBPR040_02_LQ1.D,FID1A,23.485,0.0433,0.0230,
MBPR040_02_LQ1.D,FID1A,23.849,0.2533,0.0428,
MBPR040_02_LQ1.D,FID1A,23.900,0.0651,0.0201,
MBPR040_02_LQ1.D,FID1A,23.976,0.0875,0.0485,
MBPR040_02_LQ1.D,FID1A,24.046,0.6598,0.3991,
MBPR040_02_LQ1.D,FID1A,24.120,1.6526,0.7762,
MBPR040_02_LQ1.D,FID1A,24.369,0.1218,0.0587,
MBPR040_02_LQ1.D,FID1A,24.475,0.0544,0.0230,
MBPR040_02_LQ1.D,FID1A,24.676,0.1514,0.0573,
MBPR040_02_LQ1.D,FID1A,24.745,0.1733,0.0718,
MBPR040_02_LQ1.D,FID1A,24.845,0.2578,0.1019,
MBPR040_02_LQ1.D,FID1A,24.906,0.0792,0.0345,
MBPR040_02_LQ1.D,FID1A,24.974,1.6705,0.9339,
MBPR040_02_LQ1.D,FID1A,25.061,0.0454,0.0236,
