#"+EI TIC Scan MBPR040_02_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.106507745815077
1,0.108,0.0964046596345618
2,0.114,0.0891530431159861
3,0.121,0.0831308502346861
4,0.127,0.0763690202296702
5,0.134,0.0690341201743759
6,0.140,0.0613284100865484
7,0.147,0.0551654283693669
8,0.153,0.0514256009824285
9,0.160,0.0479673512672532
10,0.166,0.0448799115846111
11,0.172,0.0416259048285316
12,0.179,0.039018336952697
13,0.185,0.0364504279038714
14,0.192,0.0349195971813282
15,0.198,0.0329188093587297
16,0.205,0.0315704092404274
17,0.211,0.0303588320753058
18,0.218,0.0293554637519808
19,0.224,0.0276481512492481
20,0.231,0.0262779387760909
21,0.237,0.0254510522329556
22,0.244,0.0251040374966278
23,0.250,0.0248522039451213
24,0.257,0.0245468309771528
25,0.263,0.0243762980210146
26,0.270,0.0230160002546097
27,0.276,0.0213384318721336
28,0.282,0.0199642535162755
29,0.289,0.0189509704861984
30,0.295,0.0182708216029959
31,0.302,0.0177949156788892
32,0.308,0.0174022932915012
33,0.315,0.0173011632826285
34,0.321,0.0161887331850292
35,0.328,0.0156553219617596
36,0.334,0.0156731684339136
37,0.341,0.0152428701608671
38,0.347,0.0147253224684011
39,0.354,0.013761612972085
40,0.360,0.0136981588488708
41,0.367,0.0137279029691275
42,0.373,0.0138191182712479
43,0.379,0.013868691805009
44,0.386,0.0136763464940159
45,0.392,0.0134840011830228
46,0.399,0.0129089481913939
47,0.405,0.0120820616482585
48,0.412,0.0120146416423434
49,0.418,0.0124330422672872
50,0.425,0.0128137670065726
51,0.431,0.012387434616227
52,0.438,0.0115050257152792
53,0.444,0.011134215682746
54,0.451,0.0104600156235949
55,0.457,0.0101506767729256
56,0.464,0.0104243226792869
57,0.470,0.0107376274126571
58,0.477,0.0110469662633265
59,0.483,0.0108903138966414
60,0.489,0.0111599939203018
61,0.496,0.0107316785886058
62,0.502,0.0100951544151131
63,0.509,0.00960338496020286
64,0.515,0.00983737203955532
65,0.522,0.00944276671081686
66,0.528,0.0094090567078593
67,0.535,0.00967278790746842
68,0.541,0.0098631502771111
69,0.548,0.0100911885324122
70,0.554,0.00965692437666486
71,0.561,0.00926033610657596
72,0.567,0.00871106135250282
73,0.574,0.00838387602967948
74,0.580,0.00844931309424415
75,0.586,0.00828671190350769
76,0.593,0.00856828957527082
77,0.599,0.00820342836678902
78,0.606,0.00791391892962412
79,0.612,0.00793573128447901
80,0.619,0.00864364134658771
81,0.625,0.00881615724407638
82,0.632,0.00872494194195594
83,0.638,0.0083759442642777
84,0.645,0.00741025182661121
85,0.651,0.00735472946879877
86,0.658,0.00746974006712455
