#"+EI TIC Scan MBPR039_LQ.d "
#Point,X(Minutes),Y(Counts)
158,1.123,0.00422367840494439
159,1.130,0.00457533479779529
160,1.136,0.00421227333274382
161,1.143,0.00379788904278978
162,1.149,0.0033359836186667
163,1.156,0.00343292673237154
164,1.162,0.00391384061016224
165,1.169,0.00418376065224239
166,1.175,0.00392334483699605
167,1.181,0.00356978759877838
168,1.188,0.00337400052600193
169,1.194,0.00315350246345758
170,1.201,0.00276382916327144
171,1.207,0.00258134800806232
172,1.214,0.00272581225593621
173,1.220,0.00340061236113659
174,1.227,0.00377127720765511
175,1.233,0.00345573687677268
176,1.240,0.00295961623604789
177,1.246,0.0024634955953231
178,1.253,0.00261746407003079
179,1.259,0.00293110355554647
180,1.266,0.00337590137136869
181,1.272,0.0037522687539875
182,1.279,0.00393474990919662
183,1.285,0.00342722419627126
184,1.291,0.00330176840206499
185,1.298,0.00313639485515672
186,1.304,0.00341771996943745
187,1.311,0.00393284906382986
188,1.317,0.00381879834182416
189,1.324,0.00353937407291019
190,1.330,0.00353177069144315
191,1.337,0.00340061236113659
192,1.343,0.00309647710245473
193,1.350,0.00334358700013374
194,1.356,0.00383780679549177
195,1.363,0.0037522687539875
196,1.369,0.00318581683469253
197,1.376,0.00324854473179566
198,1.382,0.0037123510012855
199,1.388,0.00406590823950317
200,1.395,0.0041685538893083
201,1.401,0.0040545031673026
202,1.408,0.00407161077560346
203,1.414,0.00372945860958636
204,1.421,0.00279804437987315
205,1.427,0.00220498062544351
206,1.434,0.00206241722293639
207,1.440,0.00242737953335463
208,1.447,0.00218026963567561
209,1.453,0.00138951796310277
210,1.460,0.00106257256001976
211,1.466,0.0013534019011343
212,1.473,0.00217266625420857
213,1.479,0.00267258858566688
214,1.486,0.00276192831790468
215,1.492,0.00296341792678141
216,1.498,0.00307936949415387
217,1.505,0.00323333796886157
218,1.511,0.00331887601036584
219,1.518,0.00341391827870392
220,1.524,0.00356978759877838
221,1.531,0.00330557009279851
222,1.537,0.00299193060728284
223,1.544,0.00253192602852652
224,1.550,0.00225630345034608
225,1.557,0.00247299982215691
226,1.563,0.00266498520419983
227,1.570,0.00240837107968701
228,1.576,0.00219547639860971
229,1.583,0.0021859721717759
230,1.589,0.00239316431675292
231,1.595,0.00233423811038331
232,1.602,0.00248250404899072
233,1.608,0.00306416273121978
234,1.615,0.00344053011383859
235,1.621,0.00350515885630848
236,1.628,0.00290829341114533
237,1.634,0.00230192373914836
238,1.641,0.00206431806830315
239,1.647,0.00235704825478445
240,1.654,0.00277523423547201
241,1.660,0.00297672384434875
242,1.667,0.00276953169937173
243,1.673,0.00258324885342908
244,1.680,0.00236465163625149
245,1.686,0.00264217505979869
246,1.693,0.00282085452427429
247,1.699,0.00302044328778426
248,1.705,0.00309267541172121
249,1.712,0.00303945174145188
250,1.718,0.00290069002967828
251,1.725,0.00264597675053222
252,1.731,0.00272010971983592
253,1.738,0.00243308206945491
254,1.744,0.00227151021328017
255,1.751,0.00293300440091323
256,1.757,0.00329036332986442
257,1.764,0.00298242638044903
258,1.770,0.00224870006887903
259,1.777,0.00176018280962129
260,1.783,0.00202440031560116
261,1.790,0.00228101444011398
262,1.796,0.00238175924455235
263,1.802,0.00227151021328017
264,1.809,0.00198638340826592
