#"+EI TIC Scan LOHC011_01_LQ1.d "
#Point,X(Minutes),Y(Counts)
0,0.101,0.271558356278397
1,0.108,0.261626376440569
2,0.114,0.250296000798602
3,0.121,0.238064249547943
4,0.127,0.225040635613013
5,0.134,0.214847509570798
6,0.140,0.208040860114508
7,0.147,0.198858622605405
8,0.153,0.18900245940756
9,0.160,0.180561540156073
10,0.166,0.174875292157316
11,0.173,0.168936322025281
12,0.179,0.162230761422303
13,0.185,0.158372536854258
14,0.192,0.158574714560881
15,0.198,0.156333911645815
16,0.205,0.148272075594245
17,0.211,0.145273106279345
18,0.218,0.143891558617425
19,0.224,0.140311328395985
20,0.231,0.13553488007703
21,0.237,0.132409549695491
22,0.244,0.12850078070079
23,0.250,0.125653444665857
24,0.257,0.124819461626039
25,0.263,0.122578658710974
26,0.270,0.121828916382249
27,0.276,0.1242382007195
28,0.283,0.125889318656917
29,0.289,0.125661868736966
30,0.295,0.122149031084401
31,0.302,0.118838371138458
32,0.308,0.116673384863376
33,0.315,0.114828513290446
34,0.321,0.114592639299387
35,0.328,0.115300261272565
36,0.334,0.114457854161639
37,0.341,0.11282358436644
38,0.347,0.112301291957666
39,0.354,0.10971510212712
40,0.360,0.109403411496077
41,0.367,0.106286505185648
42,0.373,0.105123983372568
43,0.380,0.10302638966636
44,0.386,0.101467936511146
45,0.392,0.101720658644424
46,0.399,0.100684497897984
47,0.405,0.101720658644424
48,0.412,0.103481289506261
49,0.418,0.10510713523035
50,0.425,0.102765243461973
51,0.431,0.0994798557293582
52,0.438,0.100768738609076
53,0.444,0.100600257186891
54,0.451,0.0979550988585805
55,0.457,0.0961354994989784
56,0.464,0.0979887951430176
57,0.470,0.0998926352137124
58,0.477,0.0995893686537787
59,0.483,0.0990923484583318
60,0.490,0.1001537814181
61,0.496,0.100810858964623
62,0.502,0.0997578500759641
63,0.509,0.0980056432852361
64,0.515,0.0966914881921901
65,0.522,0.095874353294591
66,0.528,0.0950993387525383
67,0.535,0.0931112579707508
68,0.541,0.0945096537748894
69,0.548,0.0961439235700876
70,0.554,0.0982583654185142
71,0.561,0.0986542967606498
72,0.567,0.0986037523339942
73,0.574,0.0984773912673552
74,0.580,0.0988312022539445
75,0.587,0.09784558593416
76,0.593,0.0973232935253853
77,0.599,0.0959333217923559
78,0.606,0.0958069607257169
79,0.612,0.0962365883522896
80,0.619,0.0955205423080017
81,0.625,0.094307476068267
82,0.632,0.0971126917476536
83,0.638,0.0981067321385473
84,0.645,0.0973738379520409
85,0.651,0.0946107426282007
86,0.658,0.0943243242104855
87,0.664,0.0950740665392105
88,0.671,0.0953183646013793
89,0.677,0.094181115001628
90,0.684,0.0943327482815948
91,0.690,0.0944085649215782
92,0.697,0.0925973896330854
93,0.703,0.0903902830024569
94,0.709,0.0895647240337485
95,0.716,0.0916538936688472
96,0.722,0.0933555560329196
97,0.729,0.0944843815615616
