Component RT,Compound Name,Match Factor,Best Hit,Formula
4.5563792525721,"Phenol, 2-[(1-phenylethyl)thio]-",53.023093215748,False,C14H14OS
4.5563792525721,"Hydratropic acid, hex-4-yn-3-yl ester",52.4387166811018,False,C15H18O2
4.5563792525721,"1-Ethanone, 1-[3-methoxy-4-[(2-methylphenyl)methoxy]phenyl]-",54.9884857021043,True,C17H18O3
4.89974527997147,Unknown 30,,,
4.99754431392674,"1,4-Dihydro-4-oxopyridazine",51.6609022809621,,C4H4N2O
4.99754431392674,Unknown 31,,,
5.03927709974493,Furfural,50.1602329138817,,C5H4O2
5.03927709974493,Furfural,51.5561597033896,,C5H4O2
5.04043561737431,Furfural,54.2011849271663,True,C5H4O2
5.04043561737431,Furfural,52.5589117006078,False,C5H4O2
5.04043561737431,Furfural,52.733964961713,False,C5H4O2
5.04043561737431,3-Furaldehyde,52.3184103170572,False,C5H4O2
5.10378472039917,(R)-(+)-3-Methylcyclopentanone,61.372086120358,False,C6H10O
5.10378472039917,"1H-Tetrazole, 1,5-dimethyl-",61.5346971542095,False,C3H6N4
5.10378472039917,(R)-(+)-3-Methylcyclopentanone,62.9636769399433,False,C6H10O
5.10378472039917,"4-Methylpiperidine-2-carboxylic acid, methyl ester",64.4315064108289,True,C8H15NO2
6.0915540351045,"Cyclobutane, 1,1,2,3,3-pentamethyl-",60.9267226828983,False,C9H18
6.0915540351045,"Cyclobutanecarboxylic acid, 2-methylbutyl ester",59.3189714148663,False,C10H18O2
6.0915540351045,3-Methylbutan-2-yl (E)-2-methylbut-2-enoate,60.3447602516662,False,C10H18O2
6.0915540351045,"Cyclobutanecarboxylic acid, 3-methylbutyl ester",65.4764541235209,True,C10H18O2
6.0989896747283,"Cyclobutane, 1,1,2,3,3-pentamethyl-",50.8367034682986,True,C9H18
6.0989896747283,"Pyrrolidine, 2-(methoxymethyl)-",50.6457344256581,False,C6H13NO
6.19585463996098,"1,6-Heptadien-4-ol, 4-propyl-",53.1190686780122,False,C10H18O
6.19585463996098,"4,8-Dioxatricyclo[5.1.0.0(3,5)]octane, 1-methyl-5-(1-methylethyl)-, (1.alpha.,3.beta.,5.beta.,7.alpha.)-",50.5063141848448,False,C10H16O2
6.19585463996098,3-Chloro-2-buten-1-ol,56.8736418776163,True,C4H7ClO
6.19619222997957,"4,8-Dioxatricyclo[5.1.0.0(3,5)]octane, 1-methyl-5-(1-methylethyl)-, (1.alpha.,3.alpha.,5.alpha.,7.alpha.)-",52.3897469433904,False,C10H16O2
6.19619222997957,3-Chloro-2-buten-1-ol,50.5271196489608,False,C4H7ClO
6.19619222997957,Butyric acid hydrazide,50.4888670812058,False,C4H10N2O
6.19619222997957,"Acetic acid, hydrazide",54.61681655489,True,C2H6N2O
6.24356414433904,"Cyclopentanecarboxylic acid, 2-tetrahydrofurylmethyl ester",57.9730998077448,True,C11H18O3
6.24356414433904,3-Methoxy-1-pentene,56.7557725205042,False,C6H12O
6.24356414433904,"1-Octen-3-ol, methyl ether",53.5887867232463,False,C9H18O
6.24356414433904,3-Methoxyhex-1-ene,53.3186997037487,False,C7H14O
6.31911470883583,1H-Pyrrole-2-carbonitrile,59.5642493485994,,C5H4N2
6.31911470883583,1H-Pyrrole-3-carbonitrile,65.4880019837377,,C5H4N2
6.31911470883583,"2-Picoline, 6-nitro-",59.6930183510092,,C6H6N2O2
6.31911470883583,N-Nitroaniline,61.405860576746,,C6H6N2O2
6.31912182303942,"2-Picoline, 6-nitro-",59.0145421718035,,C6H6N2O2
6.31912182303942,1H-Pyrrole-2-carbonitrile,59.2966317516296,,C5H4N2
6.31912182303942,N-Nitroaniline,62.0513540342236,,C6H6N2O2
6.31912182303942,1H-Pyrrole-3-carbonitrile,65.4706138715343,,C5H4N2
6.32204110627289,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,76.1554633376452,,C12H16O2
6.32204110627289,Toluene,76.8038908746321,,C7H8
6.32204110627289,Toluene,76.2670580646511,,C7H8
6.32204110627289,Toluene,81.1653899938429,True,C7H8
6.32204110627289,Toluene,80.5998495442823,False,C7H8
6.32204110627289,Toluene,78.8434461904883,,C7H8
6.32204110627289,Toluene,78.0120795508995,,C7H8
6.32204110627289,Toluene,77.9105276792275,,C7H8
6.32204110627289,"Spiro[2,4]hepta-4,6-diene",77.4615935660989,,C7H8
6.32204110627289,Toluene,80.3123123537915,False,C7H8
6.32204110627289,"Spiro[2,4]hepta-4,6-diene",79.6940416027158,False,C7H8
6.32204110627289,Toluene,76.2967122819207,,C7H8
6.32205242550024,Toluene,76.326076366867,,C7H8
6.32205242550024,Toluene,78.5166388203182,,C7H8
6.32205242550024,Toluene,79.1486300258897,,C7H8
6.32205242550024,Toluene,76.5653002310908,,C7H8
6.32205242550024,Toluene,75.9871702413297,,C7H8
6.32205242550024,Toluene,75.961480809578,,C7H8
6.32205242550024,4-Benzyloxy-3-hydroxy-2-methyl-1-butene,75.7536499321269,,C12H16O2
6.32205242550024,"Spiro[2,4]hepta-4,6-diene",75.9080876372778,,C7H8
6.32205242550024,Toluene,78.2301035182585,,C7H8
6.32205242550024,"Spiro[2,4]hepta-4,6-diene",77.6477497457055,,C7H8
6.32205242550024,Toluene,77.2100908210963,,C7H8
6.32205242550024,Toluene,76.3885981773475,,C7H8
6.32876717800966,Ethylbenzene,50.314175973867,False,C8H10
6.32876717800966,"Methoxyacetic acid, benzyl ester",52.4076188947163,False,C10H12O3
6.32876717800966,"4,6-Octadiyn-3-one, 2-methyl-",54.8089414626118,True,C9H10O
6.32876717800966,"Phenylacetic acid, 4-nitrophenyl ester",50.304102663133,,C14H11NO4
6.32876717800966,"2-Propanone, 1,3-diphenyl-",51.4726990591431,,C15H14O
6.32876717800966,"Methoxyacetic acid, benzyl ester",52.0605443661391,,C10H12O3
6.32876717800966,"4,6-Octadiyn-3-one, 2-methyl-",53.4397175932501,,C9H10O
6.32876717800966,"2-Propanone, 1,3-diphenyl-",51.0287120917334,False,C15H14O
6.39708378801403,L-Glutamine tert-butyl ester,69.9971339288226,False,C9H18N2O3
6.39708378801403,"Propane, 2-isocyanato-2-methyl-",69.3560615230499,False,C5H9NO
6.39708378801403,"Propane, 2-isocyanato-2-methyl-",70.7077785150753,True,C5H9NO
6.39708378801403,N-Ethylidene t-butylamine,69.6311882469946,False,C6H13N
6.39775309042769,"1-Hexene, 3,4-dimethyl-",58.751657050508,,C8H16
6.39775309042769,"Propane, 2-isocyanato-2-methyl-",58.8952514908733,,C5H9NO
6.39775309042769,"Propane, 2-isocyanato-2-methyl-",58.3750483813979,,C5H9NO
6.39775309042769,"1-Hexene, 3,4-dimethyl-",58.3394054270549,,C8H16
6.39789672100123,"Sulfone, 2-hydroxyhexyl t-butyl",68.9270227525326,False,C10H22O3S
6.39789672100123,"Propane, 2-isocyanato-2-methyl-",69.223299478533,False,C5H9NO
6.39789672100123,"Propane, 2-isocyanato-2-methyl-",72.1965206578734,False,C5H9NO
6.39789672100123,L-Glutamine tert-butyl ester,72.847550643928,True,C9H18N2O3
6.39876227214851,"Propane, 2-[(1,1-dimethylethyl)sulfonyl]-2-methyl-",55.7031250821696,,C8H18O2S
6.39876227214851,"Hydrazine, (1,1-dimethylethyl)-",56.0781889145564,,C4H12N2
6.39876227214851,"Hydrazine, butyl-",56.1576167098257,,C4H12N2
6.39876227214851,"Hydrazine, (1,1-dimethylethyl)-",56.7793646874787,,C4H12N2
6.44997322336946,1-(Ethylsulfonyl)piperazine,63.4813220625709,,C6H14N2O2S
6.44997322336946,1-Methanesulfonylpiperazine,57.1883604970149,,C5H12N2O2S
6.44997322336946,Piperazine-1-sulfonamide,56.6873433199039,,C4H11N3O2S
6.44997322336946,"Piperazine, 1-nitroso-",55.8697142107573,,C4H9N3O
6.45832084848552,1-(Ethylsulfonyl)piperazine,66.4487823920168,True,C6H14N2O2S
6.45832084848552,"Piperazine, 1-nitroso-",58.7809142733645,False,C4H9N3O
6.45832084848552,1-[(4-Fluorophenyl)sulfonyl]piperazine,58.5279500492376,False,C10H13FN2O2S
6.45832084848552,1-[(2-Nitrophenyl)sulfonyl]piperazine,62.1080959689091,False,C10H13N3O4S
7.09419537541936,Unknown 32,,,
7.92816730765256,4-Piperidone,56.1264085399138,False,C5H9NO
7.92816730765256,"Butane, 2,2,3,3-tetramethyl-",64.8329517200912,True,C8H18
7.92816730765256,"Hexane, 2,2-dimethyl-",56.9334102545451,False,C8H18
7.92816730765256,"Butane, 2,2,3,3-tetramethyl-",56.4083219533911,False,C8H18
7.92944198577608,"Butane, 2,2,3,3-tetramethyl-",64.659826833222,,C8H18
7.92944198577608,"Hexane, 2,2-dimethyl-",56.4849164453541,,C8H18
7.92944198577608,"Butane, 2,2,3,3-tetramethyl-",56.2814273905443,,C8H18
7.92944198577608,2-Methyl-2-propyl methylphosphonofluoridate,55.2782005255246,,C5H12FO2P
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",97.3715305098451,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",98.2123942373421,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",93.0535452720837,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",92.0843448549405,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",96.1065208827431,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",93.0050169848688,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",90.6985357247656,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",90.0804057724538,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",87.8245863409335,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",93.4853756181213,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",93.326922195927,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",94.4381866737038,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",97.0388321088891,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",98.3694270702588,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",95.4805410403817,,C6H12O2
8.12087961295774,"2-Pentanone, 4-hydroxy-4-methyl-",92.6707436799639,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",97.360120819911,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",93.0353201610276,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",98.382147235606,True,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",93.3306019516994,False,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",98.2007713741652,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",96.0918130057676,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",93.4664748210878,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",92.9890919949911,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",95.4661809872775,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",96.8998667637961,False,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",94.3742708512064,False,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",87.9423994878978,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",90.2074753357789,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",90.765755109403,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",92.7331775180754,,C6H12O2
8.12087961567164,"2-Pentanone, 4-hydroxy-4-methyl-",92.0688255131904,,C6H12O2
8.13404924053957,Unknown 33,,,
8.13550104968428,"L-Isoleucine, N-methyl-, methyl ester",52.7172614840824,False,C8H17NO2
8.13550104968428,"N,N-Dimethyl-L-valine, 2-methylpropyl ester",51.2992044759628,False,C11H23NO2
8.13550104968428,"N, N-Dimethyl-L-valine",53.7781328241609,True,C7H15NO2
8.13550104968428,"N,N-Dimethyl-L-valine, 2-methylbutyl ester",51.5824508368863,False,C12H25NO2
8.3919410583848,Unknown 34,,,
8.3919410583848,Unknown 35,,,
8.39194277649421,Unknown 36,,,
8.39194277649421,Unknown 37,,,
8.55026965324937,Cyanogen bromide,59.2260561285871,False,CBrN
8.55026965324937,"Benzene, 1-(bromomethyl)-4-methyl-",58.3285875358514,False,C8H9Br
8.55026965324937,Benzoin,58.9029453829978,False,C14H12O2
8.55026965324937,Cyanogen bromide,60.5908598123885,True,CBrN
8.55101555263535,"Benzene, 1-(bromomethyl)-2-methyl-",53.9789505640722,False,C8H9Br
8.55101555263535,"Benzene, 1-(bromomethyl)-4-methyl-",55.1179195770907,True,C8H9Br
8.55101555263535,"Benzene, 1-(bromomethyl)-4-methyl-",53.8947146309257,False,C8H9Br
8.55101555263535,"Benzene, (1-bromoethyl)-",54.2277501450801,False,C8H9Br
8.55844981330529,Ethylbenzene,73.3701143860311,,C8H10
8.55844981330529,Ethylbenzene,64.5341254834308,,C8H10
8.55844981330529,Ethylbenzene,62.0899507778431,,C8H10
8.55844981330529,Ethylbenzene,75.7456780146761,,C8H10
8.55844981330529,Ethylbenzene,68.0721448174857,,C8H10
8.55844981330529,Ethylbenzene,69.4942506936665,,C8H10
8.55844981330529,Ethylbenzene,70.7055799691784,,C8H10
8.55844981330529,Ethylbenzene,68.9506603580928,,C8H10
8.55845035037422,Ethylbenzene,68.959249684374,,C8H10
8.55845035037422,Ethylbenzene,69.4401944230719,,C8H10
8.55845035037422,Ethylbenzene,68.0790124845205,,C8H10
8.55845035037422,Ethylbenzene,64.5400962488916,,C8H10
8.55845035037422,Ethylbenzene,62.004450961711,,C8H10
8.55845035037422,Ethylbenzene,75.4064833610164,,C8H10
8.55845035037422,Ethylbenzene,96.3559150108802,,C8H10
8.55845035037422,Ethylbenzene,93.3602403576761,,C8H10
8.55845035037422,o-Xylene,92.7565882258837,,C8H10
8.55845035037422,o-Xylene,91.1228139830141,,C8H10
8.55845035037422,Ethylbenzene,73.3434422423513,,C8H10
8.55845035037422,Ethylbenzene,97.1109057404522,,C8H10
8.55845035037422,Ethylbenzene,93.892582563395,,C8H10
8.55845035037422,o-Xylene,93.4289929848482,,C8H10
8.55845035037422,"Benzene, 1,3-dimethyl-",91.3709372810351,,C8H10
8.55845035037422,Ethylbenzene,70.6842891128987,,C8H10
8.55850623086269,Ethylbenzene,96.7602127898326,,C8H10
8.55850623086269,Ethylbenzene,93.4152764186901,,C8H10
8.55850623086269,o-Xylene,91.0738330680013,,C8H10
8.55850623086269,Ethylbenzene,97.5382613008421,True,C8H10
8.55850623086269,Ethylbenzene,93.9647101557583,False,C8H10
8.55850623086269,o-Xylene,92.7462442239276,,C8H10
8.55850623086269,o-Xylene,93.5143408976196,False,C8H10
8.55850623086269,"Benzene, 1,3-dimethyl-",91.5145673082376,False,C8H10
8.72544707409986,"Benzenamine, 4,4'-(1,2-ethanediyl)bis-",59.0221830370095,,C14H16N2
8.72544707409986,"2-Butanone, 1-amino-1-phenyl-",59.4667722904506,,C10H13NO
8.72544707409986,"(1S,2R)-(+)-2-Amino-1,2-diphenylethanol",59.6372611169932,,C14H15NO
8.72544707409986,Diethyl 1-amino-1-phenylmethanephosphonate,60.5078696289523,,C11H18NO3P
8.72591567218383,"Nicotinic acid, 4-nitrophenyl ester",67.1376127184386,,C12H8N2O4
8.72591567218383,"3-Pyridinecarboxylic acid, 2-propenyl ester",64.9930474533161,,C9H9NO2
8.72591567218383,4-(2-Isonicotinoylhydrazino)-4-oxobutanoic acid,64.5224959500193,,C10H11N3O4
8.72591567218383,"3-Pyridinecarboxamide, N-(5-nitro-2-thiazolyl)-",66.0265789155536,,C9H6N4O3S
8.76733826941951,"3-Pyridinecarboxylic acid, 2-propenyl ester",68.9262051508042,False,C9H9NO2
8.76733826941951,"2-Butanone, 1-amino-1-phenyl-",68.4136988133764,False,C10H13NO
8.76733826941951,Thionicotinic acid,67.2111146793625,False,C6H5NOS
8.76733826941951,"Nicotinic acid, 4-nitrophenyl ester",68.9519952214833,True,C12H8N2O4
8.77163089498456,4-Phenylsemicarbazide,54.0788579917697,True,C7H9N3O
9.27405608006951,Ethylbenzene,79.4737419699847,,C8H10
9.27405608006951,Ethylbenzene,77.4818123872087,,C8H10
9.27405608006951,Ethylbenzene,73.3977887955857,,C8H10
9.27405608006951,"Benzene, 1,3-dimethyl-",72.4036355651864,,C8H10
9.27415439769819,"Benzene, 1,3-dimethyl-",91.8543738725575,False,C8H10
9.27415439769819,Ethylbenzene,92.7019468830089,True,C8H10
9.27415439769819,Ethylbenzene,92.7019468830089,,C8H10
9.27415439769819,p-Xylene,90.0476953413966,,C8H10
9.27415439769819,p-Xylene,90.1540303343452,,C8H10
9.27415439769819,Ethylbenzene,91.779272419215,,C8H10
9.27415439769819,p-Xylene,90.4785606803874,,C8H10
9.27415439769819,p-Xylene,90.4785606803874,False,C8H10
9.27415439769819,p-Xylene,90.589917937984,,C8H10
9.27415439769819,"Benzene, 1,3-dimethyl-",91.8543738725575,,C8H10
9.27415439769819,"Benzene, 1,3-dimethyl-",91.4314936899509,,C8H10
9.27415439769819,p-Xylene,90.589917937984,False,C8H10
9.27484445387107,Ethylbenzene,77.9838944524904,,C8H10
9.27484445387107,Ethylbenzene,73.8305840618994,,C8H10
9.27484445387107,"Benzene, 1,3-dimethyl-",73.07117821795,,C8H10
9.27484445387107,Ethylbenzene,79.9627508559153,,C8H10
9.27497802269454,p-Xylene,90.5161766489134,,C8H10
9.27497802269454,"Benzene, 1,3-dimethyl-",91.4369206483276,,C8H10
9.27497802269454,"Benzene, 1,3-dimethyl-",91.8907711797415,,C8H10
9.27497802269454,p-Xylene,90.1721981833468,,C8H10
9.27497802269454,p-Xylene,90.0512833162973,,C8H10
9.27497802269454,Ethylbenzene,92.4790500291814,,C8H10
9.27497802269454,"Benzene, 1,3-dimethyl-",91.8907711797415,,C8H10
9.27497802269454,Ethylbenzene,92.4790500291814,,C8H10
9.27497802269454,Ethylbenzene,91.5507965869016,,C8H10
9.27497802269454,p-Xylene,90.6349829874913,,C8H10
9.27497802269454,p-Xylene,90.5161766489134,,C8H10
9.27497802269454,p-Xylene,90.6349829874913,,C8H10
9.94948205989706,"Benzene, (1-methylethyl)-",84.9732286926428,,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",86.0922592092522,,C9H12
9.94948205989706,"Benzene, 1-ethyl-2-methyl-",84.903509643402,,C9H12
9.94948205989706,"Benzene, 1-ethyl-2-methyl-",89.0672284297981,False,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",89.9218549172687,False,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",91.1394184538242,True,C9H12
9.94948205989706,"Benzene, 1-ethyl-4-methyl-",88.9951026682063,False,C9H12
9.94948205989706,"Benzene, 1-ethyl-4-methyl-",84.6818036409165,,C9H12
9.94948205989706,Mesitylene,66.0020644821857,,C9H12
9.94948205989706,"Benzene, 1,2,4-trimethyl-",66.2824969701928,,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",64.6730683489517,,C9H12
9.94948205989706,"Benzene, 1,2,3-trimethyl-",70.4315869146212,,C9H12
9.94948205989706,"Benzene, 1,2,3-trimethyl-",75.4317156756191,,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",73.433268201199,,C9H12
9.94948205989706,"Benzene, 1-ethyl-4-methyl-",72.6083801576276,,C9H12
9.94948205989706,"Benzene, (1-methylethyl)-",73.3206751921569,,C9H12
9.94948288262449,"Benzene, (1-methylethyl)-",90.0247488004274,,C9H12
9.94948288262449,"Benzene, 1-ethyl-4-methyl-",88.6416407741122,,C9H12
9.94948288262449,"Benzene, (1-methylethyl)-",73.0090099949725,,C9H12
9.94948288262449,"Benzene, 1,2,3-trimethyl-",72.7837315485748,,C9H12
9.94948288262449,"Benzene, 1,2,3-trimethyl-",75.8773667716937,,C9H12
9.94948288262449,"Benzene, 1-ethyl-2-methyl-",84.453012255315,,C9H12
9.94948288262449,"Benzene, (1-methylethyl)-",85.1047365669722,,C9H12
9.94948288262449,"Benzene, 1-ethyl-4-methyl-",84.6416116718338,,C9H12
9.94948288262449,"Benzene, (1-methylethyl)-",89.2980467921657,,C9H12
9.94948288262449,"Benzene, 1-ethyl-4-methyl-",72.7534073346626,,C9H12
9.94948288262449,"Benzene, (1-methylethyl)-",72.5130742294564,,C9H12
9.94948288262449,"Benzene, 1,2,4-trimethyl-",69.963117109542,,C9H12
9.94948288262449,Mesitylene,69.3483212216631,,C9H12
9.94948288262449,Mesitylene,67.7199383057808,,C9H12
9.94948288262449,"Benzene, 1,2,3-trimethyl-",84.5394650838383,,C9H12
9.94948288262449,"Benzene, 1-ethyl-4-methyl-",88.8937716512605,,C9H12
9.96111539003047,"Benzeneacetic acid, 2-phenylethyl ester",53.813983177489,False,C16H16O2
9.96111539003047,"Formic acid, 2-phenylethyl ester",54.2408622894527,False,C9H10O2
9.96111539003047,"Benzeneacetic acid, 2-phenylethyl ester",54.610243842279,True,C16H16O2
