Injection Data File Name,Signal Name,RT,Area,Height,Compound Name
LOHC011_01_LQ1.D,FID1A,2.425,85.2571,7.7228,
LOHC011_01_LQ1.D,FID1A,2.979,1036662.5625,52577.4180,
LOHC011_01_LQ1.D,FID1A,5.981,0.1333,0.0528,
LOHC011_01_LQ1.D,FID1A,6.316,0.7746,0.1778,
LOHC011_01_LQ1.D,FID1A,6.399,1.5695,0.1844,
LOHC011_01_LQ1.D,FID1A,7.106,0.7747,0.1429,
LOHC011_01_LQ1.D,FID1A,7.906,0.2446,0.0490,
LOHC011_01_LQ1.D,FID1A,8.119,44.8596,8.6485,
LOHC011_01_LQ1.D,FID1A,8.559,3.0884,0.5090,
LOHC011_01_LQ1.D,FID1A,8.732,0.7552,0.1405,
LOHC011_01_LQ1.D,FID1A,9.271,0.5757,0.1048,
LOHC011_01_LQ1.D,FID1A,9.951,0.9615,0.2203,
LOHC011_01_LQ1.D,FID1A,10.241,0.0673,0.0171,
LOHC011_01_LQ1.D,FID1A,10.551,4.3859,1.0331,
LOHC011_01_LQ1.D,FID1A,10.723,11.5396,2.4353,
LOHC011_01_LQ1.D,FID1A,10.839,4.4589,1.1498,
LOHC011_01_LQ1.D,FID1A,11.074,3.0717,0.8855,
LOHC011_01_LQ1.D,FID1A,11.333,10.4011,3.2524,
LOHC011_01_LQ1.D,FID1A,11.596,1.9289,0.4783,
LOHC011_01_LQ1.D,FID1A,11.886,1.3745,0.4130,
LOHC011_01_LQ1.D,FID1A,12.140,7.1504,2.6174,
LOHC011_01_LQ1.D,FID1A,12.376,0.7863,0.2296,
LOHC011_01_LQ1.D,FID1A,12.467,9.9579,3.9103,
LOHC011_01_LQ1.D,FID1A,12.664,0.1165,0.0492,
LOHC011_01_LQ1.D,FID1A,12.860,0.2069,0.0602,
LOHC011_01_LQ1.D,FID1A,12.928,7.6074,3.2402,
LOHC011_01_LQ1.D,FID1A,13.025,15.6622,7.0336,
LOHC011_01_LQ1.D,FID1A,13.184,0.1147,0.0613,
LOHC011_01_LQ1.D,FID1A,13.229,0.1833,0.0776,
LOHC011_01_LQ1.D,FID1A,13.274,0.0782,0.0410,
LOHC011_01_LQ1.D,FID1A,13.331,0.3497,0.1500,
LOHC011_01_LQ1.D,FID1A,13.499,0.1862,0.0722,
LOHC011_01_LQ1.D,FID1A,13.569,0.2437,0.1089,
LOHC011_01_LQ1.D,FID1A,13.693,0.2585,0.1059,
LOHC011_01_LQ1.D,FID1A,13.805,0.1779,0.0828,
LOHC011_01_LQ1.D,FID1A,13.887,1.5496,0.4944,
LOHC011_01_LQ1.D,FID1A,13.962,0.3843,0.1823,
LOHC011_01_LQ1.D,FID1A,14.069,2.2437,0.7680,
LOHC011_01_LQ1.D,FID1A,14.130,0.6856,0.3373,
LOHC011_01_LQ1.D,FID1A,14.213,0.1347,0.0726,
LOHC011_01_LQ1.D,FID1A,14.272,15.0713,7.6699,
LOHC011_01_LQ1.D,FID1A,14.560,0.8824,0.4448,
LOHC011_01_LQ1.D,FID1A,14.637,32.2104,14.8234,
LOHC011_01_LQ1.D,FID1A,14.743,1.0199,0.4116,
LOHC011_01_LQ1.D,FID1A,14.804,1.3924,0.6639,
LOHC011_01_LQ1.D,FID1A,15.090,0.8323,0.4211,
LOHC011_01_LQ1.D,FID1A,15.230,0.2989,0.1610,
LOHC011_01_LQ1.D,FID1A,15.320,1.0344,0.5077,
LOHC011_01_LQ1.D,FID1A,15.361,0.5478,0.2854,
LOHC011_01_LQ1.D,FID1A,15.418,0.1484,0.0535,
LOHC011_01_LQ1.D,FID1A,15.498,0.3470,0.1688,
LOHC011_01_LQ1.D,FID1A,15.571,0.1314,0.0612,
LOHC011_01_LQ1.D,FID1A,15.813,1.7390,0.8896,
LOHC011_01_LQ1.D,FID1A,15.863,0.4531,0.2678,
LOHC011_01_LQ1.D,FID1A,15.909,0.9865,0.4994,
LOHC011_01_LQ1.D,FID1A,15.987,0.9930,0.3958,
LOHC011_01_LQ1.D,FID1A,16.082,0.1282,0.0559,
LOHC011_01_LQ1.D,FID1A,16.153,0.0654,0.0401,
LOHC011_01_LQ1.D,FID1A,16.251,11.9939,5.6580,
LOHC011_01_LQ1.D,FID1A,16.500,5.0764,2.4142,
LOHC011_01_LQ1.D,FID1A,16.626,0.2357,0.0826,
LOHC011_01_LQ1.D,FID1A,16.713,0.1912,0.0849,
LOHC011_01_LQ1.D,FID1A,16.766,0.1223,0.0517,
LOHC011_01_LQ1.D,FID1A,16.836,0.0502,0.0289,
LOHC011_01_LQ1.D,FID1A,16.882,0.0368,0.0229,
LOHC011_01_LQ1.D,FID1A,16.925,0.0951,0.0384,
LOHC011_01_LQ1.D,FID1A,17.013,0.1509,0.0650,
LOHC011_01_LQ1.D,FID1A,17.100,1.2066,0.4669,
LOHC011_01_LQ1.D,FID1A,17.203,0.1868,0.0776,
LOHC011_01_LQ1.D,FID1A,17.315,0.3954,0.1393,
LOHC011_01_LQ1.D,FID1A,17.377,1.5169,0.6122,
LOHC011_01_LQ1.D,FID1A,17.587,4.2173,2.1670,
LOHC011_01_LQ1.D,FID1A,17.641,1.1861,0.5829,
LOHC011_01_LQ1.D,FID1A,17.730,1.5528,0.6044,
LOHC011_01_LQ1.D,FID1A,17.786,0.2042,0.1094,
LOHC011_01_LQ1.D,FID1A,17.908,495.7074,309.7083,
LOHC011_01_LQ1.D,FID1A,17.979,1.6426,0.4925,
LOHC011_01_LQ1.D,FID1A,18.085,0.1973,0.0582,
LOHC011_01_LQ1.D,FID1A,18.191,0.8172,0.3493,
LOHC011_01_LQ1.D,FID1A,18.277,0.6021,0.2033,
